DateTime,Santee_Discharge,FashionValley_Discharge,Lindberch_Precipitation,Lindberch_AirTemperature,Lindberch_WindSpeed
1953-04-09,8.49504,,0.0,1.195,
1953-04-10,8.49504,,0.0,1.25,
1953-04-11,8.49504,,0.0,1.305,
1953-04-12,2.8316800000000004,,0.0,1.415,
1953-04-13,2.8316800000000004,,0.0,1.36,
1953-04-14,0.0,,0.0,1.5,
1953-04-15,0.0,,0.0,1.525,
1953-04-16,0.0,,0.0,1.525,
1953-04-17,0.0,,0.0,1.58,
1953-04-18,0.0,,0.0,1.5,
1953-04-19,2.8316800000000004,,0.0,1.61,
1953-04-20,2.8316800000000004,,0.13,1.525,
1953-04-21,2.8316800000000004,,0.03,1.555,
1953-04-22,2.8316800000000004,,0.0,1.585,
1953-04-23,0.0,,0.0,1.635,
1953-04-24,0.0,,0.0,1.69,
1953-04-25,0.0,,0.0,1.75,
1953-04-26,0.0,,0.0,1.72,
1953-04-27,0.0,,0.51,1.665,
1953-04-28,2.8316800000000004,,0.0,1.585,
1953-04-29,2.8316800000000004,,0.08,1.525,
1953-04-30,0.0,,0.03,1.53,
1953-05-01,0.0,,0.0,1.555,
1953-05-02,0.0,,0.0,1.75,
1953-05-03,0.0,,0.0,2.195,
1953-05-04,0.0,,0.0,2.33,
1953-05-05,0.0,,0.0,2.5,
1953-05-06,0.0,,0.0,2.275,
1953-05-07,0.0,,0.0,1.775,
1953-05-08,0.0,,0.0,1.72,
1953-05-09,0.0,,0.0,1.585,
1953-05-10,0.0,,0.0,1.585,
1953-05-11,0.0,,0.0,1.75,
1953-05-12,0.0,,0.0,1.835,
1953-05-13,0.0,,0.0,1.64,
1953-05-14,0.0,,0.0,1.5,
1953-05-15,0.0,,0.2,1.305,
1953-05-16,0.0,,0.0,1.53,
1953-05-17,0.0,,0.0,1.635,
1953-05-18,0.0,,0.0,1.64,
1953-05-19,0.0,,0.0,1.635,
1953-05-20,0.0,,0.03,1.635,
1953-05-21,0.0,,0.0,1.72,
1953-05-22,0.0,,0.0,1.75,
1953-05-23,0.0,,0.0,1.665,
1953-05-24,0.0,,0.0,1.61,
1953-05-25,0.0,,0.0,1.53,
1953-05-26,0.0,,0.0,1.5,
1953-05-27,0.0,,0.0,1.525,
1953-05-28,0.0,,0.0,1.635,
1953-05-29,0.0,,0.0,1.585,
1953-05-30,0.0,,0.0,1.555,
1953-05-31,0.0,,0.0,1.665,
1953-06-01,0.0,,0.0,1.61,
1953-06-02,0.0,,0.0,1.635,
1953-06-03,0.0,,0.0,1.695,
1953-06-04,0.0,,0.0,1.61,
1953-06-05,0.0,,0.0,1.69,
1953-06-06,0.0,,0.0,1.72,
1953-06-07,0.0,,0.15,1.805,
1953-06-08,0.0,,0.0,1.75,
1953-06-09,0.0,,0.0,1.75,
1953-06-10,0.0,,0.0,1.775,
1953-06-11,0.0,,0.0,1.75,
1953-06-12,0.0,,0.0,1.915,
1953-06-13,0.0,,0.0,1.915,
1953-06-14,0.0,,0.0,1.89,
1953-06-15,0.0,,0.0,1.81,
1953-06-16,0.0,,0.0,1.665,
1953-06-17,0.0,,0.0,1.75,
1953-06-18,0.0,,0.2,1.72,
1953-06-19,0.0,,0.0,1.835,
1953-06-20,0.0,,0.0,1.89,
1953-06-21,0.0,,0.0,1.92,
1953-06-22,0.0,,0.0,1.805,
1953-06-23,0.0,,0.0,1.945,
1953-06-24,0.0,,0.0,1.915,
1953-06-25,0.0,,0.0,1.945,
1953-06-26,0.0,,0.0,1.915,
1953-06-27,0.0,,0.0,1.975,
1953-06-28,0.0,,0.0,1.945,
1953-06-29,0.0,,0.0,2.0,
1953-06-30,0.0,,0.0,2.03,
1953-07-01,0.0,,0.0,2.03,
1953-07-02,0.0,,0.0,2.0,
1953-07-03,0.0,,0.0,2.03,
1953-07-04,0.0,,0.0,1.89,
1953-07-05,0.0,,0.0,2.0,
1953-07-06,0.0,,0.0,1.86,
1953-07-07,0.0,,0.0,1.975,
1953-07-08,0.0,,0.0,2.36,
1953-07-09,0.0,,0.0,2.25,
1953-07-10,0.0,,0.0,2.305,
1953-07-11,0.0,,0.0,2.28,
1953-07-12,0.0,,0.0,2.415,
1953-07-13,0.0,,0.0,2.5,
1953-07-14,0.0,,0.0,2.22,
1953-07-15,0.0,,0.0,2.22,
1953-07-16,0.0,,0.0,2.22,
1953-07-17,0.0,,0.0,2.19,
1953-07-18,0.0,,0.0,2.14,
1953-07-19,0.0,,0.0,2.165,
1953-07-20,0.0,,0.0,2.135,
1953-07-21,0.0,,0.0,2.11,
1953-07-22,0.0,,0.0,2.195,
1953-07-23,0.0,,0.0,2.22,
1953-07-24,0.0,,0.0,2.14,
1953-07-25,0.0,,0.0,2.11,
1953-07-26,0.0,,0.0,2.08,
1953-07-27,0.0,,0.0,2.14,
1953-07-28,0.0,,0.0,2.135,
1953-07-29,0.0,,0.0,2.14,
1953-07-30,0.0,,0.0,2.055,
1953-07-31,0.0,,0.0,2.19,
1953-08-01,0.0,,0.0,2.165,
1953-08-02,0.0,,0.0,2.19,
1953-08-03,0.0,,0.0,2.085,
1953-08-04,0.0,,0.0,2.03,
1953-08-05,0.0,,0.0,2.055,
1953-08-06,0.0,,0.0,2.11,
1953-08-07,0.0,,0.0,2.11,
1953-08-08,0.0,,0.0,2.085,
1953-08-09,0.0,,0.0,2.055,
1953-08-10,0.0,,0.0,2.11,
1953-08-11,0.0,,0.0,2.085,
1953-08-12,0.0,,0.0,2.055,
1953-08-13,0.0,,0.0,2.08,
1953-08-14,0.0,,0.0,2.135,
1953-08-15,0.0,,0.0,2.11,
1953-08-16,0.0,,0.0,2.165,
1953-08-17,0.0,,0.0,2.11,
1953-08-18,0.0,,0.0,2.085,
1953-08-19,0.0,,0.0,2.055,
1953-08-20,0.0,,0.0,2.135,
1953-08-21,0.0,,0.0,2.17,
1953-08-22,0.0,,0.0,2.165,
1953-08-23,0.0,,0.0,2.11,
1953-08-24,0.0,,0.0,2.115,
1953-08-25,0.0,,0.0,2.275,
1953-08-26,0.0,,0.0,2.25,
1953-08-27,0.0,,0.0,2.085,
1953-08-28,0.0,,0.0,2.11,
1953-08-29,0.0,,0.0,2.0,
1953-08-30,0.0,,0.0,2.025,
1953-08-31,0.0,,0.0,1.92,
1953-09-01,0.0,,0.0,1.975,
1953-09-02,0.0,,0.0,1.975,
1953-09-03,0.0,,0.0,1.945,
1953-09-04,0.0,,0.0,2.0,
1953-09-05,0.0,,0.0,2.0,
1953-09-06,0.0,,0.0,2.085,
1953-09-07,0.0,,0.0,2.195,
1953-09-08,0.0,,0.0,2.225,
1953-09-09,0.0,,0.0,2.11,
1953-09-10,0.0,,0.0,2.28,
1953-09-11,0.0,,0.0,2.415,
1953-09-12,0.0,,0.0,2.475,
1953-09-13,0.0,,0.0,2.25,
1953-09-14,0.0,,0.0,2.055,
1953-09-15,0.0,,0.0,2.03,
1953-09-16,0.0,,0.0,1.975,
1953-09-17,0.0,,0.0,1.89,
1953-09-18,2.8316800000000004,,0.0,2.055,
1953-09-19,2.8316800000000004,,0.0,1.975,
1953-09-20,2.8316800000000004,,0.0,1.89,
1953-09-21,2.8316800000000004,,0.0,1.945,
1953-09-22,2.8316800000000004,,0.0,1.89,
1953-09-23,2.8316800000000004,,0.0,1.915,
1953-09-24,2.8316800000000004,,0.0,1.805,
1953-09-25,2.8316800000000004,,0.0,1.805,
1953-09-26,2.8316800000000004,,0.0,1.725,
1953-09-27,2.8316800000000004,,0.0,1.89,
1953-09-28,2.8316800000000004,,0.0,1.775,
1953-09-29,2.8316800000000004,,0.0,1.81,
1953-09-30,2.8316800000000004,,0.0,1.835,
1953-10-01,0.0,,0.0,1.945,
1953-10-02,0.0,,0.0,1.805,
1953-10-03,0.0,,0.0,2.385,
1953-10-04,0.0,,0.0,2.5,
1953-10-05,0.0,,0.0,2.58,
1953-10-06,0.0,,0.0,2.335,
1953-10-07,0.0,,0.0,2.14,
1953-10-08,0.0,,0.0,2.17,
1953-10-09,0.0,,0.0,2.22,
1953-10-10,0.0,,0.0,2.115,
1953-10-11,0.0,,0.0,1.89,
1953-10-12,0.0,,0.0,1.945,
1953-10-13,0.0,,0.0,1.975,
1953-10-14,0.0,,0.0,1.92,
1953-10-15,0.0,,0.0,1.83,
1953-10-16,0.0,,0.0,1.805,
1953-10-17,0.0,,0.0,1.86,
1953-10-18,0.0,,0.0,1.805,
1953-10-19,0.0,,0.0,1.775,
1953-10-20,0.0,,0.0,1.695,
1953-10-21,0.0,,0.0,1.72,
1953-10-22,0.0,,0.18,1.78,
1953-10-23,0.0,,0.0,1.695,
1953-10-24,0.0,,0.0,1.585,
1953-10-25,0.0,,0.0,1.67,
1953-10-26,0.0,,0.0,2.025,
1953-10-27,0.0,,0.0,2.135,
1953-10-28,0.0,,0.0,2.08,
1953-10-29,0.0,,0.0,1.86,
1953-10-30,0.0,,0.0,1.805,
1953-10-31,0.0,,0.0,1.945,
1953-11-01,0.0,,0.0,1.915,
1953-11-02,0.0,,0.0,2.14,
1953-11-03,0.0,,0.0,1.775,
1953-11-04,0.0,,0.0,1.58,
1953-11-05,0.0,,0.13,1.58,
1953-11-06,0.0,,0.0,1.585,
1953-11-07,0.0,,0.0,1.81,
1953-11-08,0.0,,0.0,2.03,
1953-11-09,0.0,,0.0,2.195,
1953-11-10,0.0,,0.0,1.97,
1953-11-11,0.0,,0.0,1.67,
1953-11-12,0.0,,0.0,1.75,
1953-11-13,0.0,,0.0,1.72,
1953-11-14,0.0,,1.07,1.665,
1953-11-15,0.0,,0.58,1.835,
1953-11-16,0.0,,0.0,1.915,
1953-11-17,0.0,,0.0,1.61,
1953-11-18,0.0,,0.0,1.39,
1953-11-19,0.0,,0.0,1.33,
1953-11-20,0.0,,0.25,1.305,
1953-11-21,0.0,,0.0,1.25,
1953-11-22,0.0,,0.0,1.335,
1953-11-23,0.0,,0.0,1.445,
1953-11-24,0.0,,0.0,1.58,
1953-11-25,0.0,,0.0,2.14,
1953-11-26,0.0,,0.0,1.805,
1953-11-27,0.0,,0.0,2.0,
1953-11-28,0.0,,0.0,1.78,
1953-11-29,0.0,,0.0,2.025,
1953-11-30,0.0,,0.0,1.665,
1953-12-01,0.0,,0.0,1.445,
1953-12-02,0.0,,0.0,1.445,
1953-12-03,0.0,,0.0,1.36,
1953-12-04,0.0,,0.08,1.305,
1953-12-05,0.0,,0.0,1.225,
1953-12-06,0.0,,0.0,1.305,
1953-12-07,0.0,,0.0,1.225,
1953-12-08,0.0,,0.0,1.415,
1953-12-09,0.0,,0.0,1.53,
1953-12-10,0.0,,0.0,1.53,
1953-12-11,0.0,,0.0,1.555,
1953-12-12,0.0,,0.0,1.445,
1953-12-13,0.0,,0.0,1.555,
1953-12-14,0.0,,0.0,1.915,
1953-12-15,0.0,,0.0,1.75,
1953-12-16,0.0,,0.0,1.92,
1953-12-17,0.0,,0.0,1.58,
1953-12-18,0.0,,0.0,1.415,
1953-12-19,0.0,,0.0,1.39,
1953-12-20,0.0,,0.0,1.42,
1953-12-21,0.0,,0.0,1.5,
1953-12-22,0.0,,0.0,1.47,
1953-12-23,0.0,,0.0,1.445,
1953-12-24,0.0,,0.0,1.25,
1953-12-25,0.0,,0.0,1.14,
1953-12-26,0.0,,0.0,1.03,
1953-12-27,0.0,,0.0,1.25,
1953-12-28,0.0,,0.0,1.5,
1953-12-29,0.0,,0.0,1.22,
1953-12-30,0.0,,0.0,1.305,
1953-12-31,0.0,,0.0,1.305,
1954-01-01,0.0,,0.0,1.115,
1954-01-02,0.0,,0.0,1.085,
1954-01-03,0.0,,0.0,1.14,
1954-01-04,0.0,,0.0,1.275,
1954-01-05,0.0,,0.0,1.53,
1954-01-06,0.0,,0.0,1.665,
1954-01-07,0.0,,0.0,1.39,
1954-01-08,0.0,,0.0,1.335,
1954-01-09,0.0,,0.0,1.335,
1954-01-10,0.0,,0.0,1.28,
1954-01-11,0.0,,0.56,1.14,
1954-01-12,0.0,,1.91,1.165,
1954-01-13,0.0,,0.56,1.275,
1954-01-14,0.0,,0.0,1.25,
1954-01-15,0.0,,0.0,1.195,
1954-01-16,0.0,,0.0,1.195,
1954-01-17,0.0,,0.0,1.275,
1954-01-18,0.0,,0.15,1.415,
1954-01-19,0.0,,1.3,1.25,
1954-01-20,0.0,,0.86,1.25,
1954-01-21,0.0,,0.0,1.305,
1954-01-22,0.0,,0.0,1.22,
1954-01-23,0.0,,0.0,1.25,
1954-01-24,0.0,,0.89,1.39,
1954-01-25,59.46528000000001,,0.79,1.165,
1954-01-26,707.9200000000003,,0.0,1.06,
1954-01-27,141.584,,0.0,1.195,
1954-01-28,48.13856,,0.0,1.36,
1954-01-29,25.485120000000002,,0.0,1.47,
1954-01-30,16.99008,,0.0,1.33,
1954-01-31,14.1584,,0.0,1.305,
1954-02-01,5.663360000000001,,0.0,1.445,
1954-02-02,5.663360000000001,,0.0,1.835,
1954-02-03,2.8316800000000004,,0.0,2.11,
1954-02-04,2.8316800000000004,,0.0,1.805,
1954-02-05,2.8316800000000004,,0.0,1.72,
1954-02-06,2.8316800000000004,,0.0,1.415,
1954-02-07,2.8316800000000004,,0.0,2.0,
1954-02-08,2.8316800000000004,,0.0,2.19,
1954-02-09,2.8316800000000004,,0.0,1.5,
1954-02-10,2.8316800000000004,,0.0,1.47,
1954-02-11,2.8316800000000004,,0.0,1.335,
1954-02-12,2.8316800000000004,,0.0,1.42,
1954-02-13,39.64352,,2.41,1.415,
1954-02-14,764.5536,,0.2,1.445,
1954-02-15,481.3856,,0.0,1.225,
1954-02-16,127.4256,,0.0,1.36,
1954-02-17,42.4752,,0.0,1.335,
1954-02-18,19.82176,,0.0,1.39,
1954-02-19,11.326720000000002,,0.0,1.415,
1954-02-20,5.663360000000001,,0.0,1.695,
1954-02-21,5.663360000000001,,0.0,1.775,
1954-02-22,5.663360000000001,,0.0,1.72,
1954-02-23,2.8316800000000004,,0.0,2.0,
1954-02-24,2.8316800000000004,,0.0,2.085,
1954-02-25,2.8316800000000004,,0.0,1.78,
1954-02-26,2.8316800000000004,,0.0,1.335,
1954-02-27,2.8316800000000004,,0.0,1.58,
1954-02-28,2.8316800000000004,,0.0,1.58,
1954-03-01,5.663360000000001,,0.0,1.415,
1954-03-02,5.663360000000001,,0.0,1.5,
1954-03-03,5.663360000000001,,0.0,1.475,
1954-03-04,5.663360000000001,,0.0,1.5,
1954-03-05,5.663360000000001,,0.0,1.525,
1954-03-06,5.663360000000001,,0.0,1.61,
1954-03-07,5.663360000000001,,0.0,1.525,
1954-03-08,5.663360000000001,,0.0,1.615,
1954-03-09,5.663360000000001,,0.0,1.805,
1954-03-10,5.663360000000001,,0.05,1.53,
1954-03-11,2.8316800000000004,,0.0,1.365,
1954-03-12,2.8316800000000004,,0.0,1.36,
1954-03-13,2.8316800000000004,,0.0,1.275,
1954-03-14,2.8316800000000004,,0.0,1.39,
1954-03-15,2.8316800000000004,,0.0,1.335,
1954-03-16,8.49504,,1.85,1.275,
1954-03-17,271.84128,,0.28,1.165,
1954-03-18,622.9696,,0.0,1.17,
1954-03-19,396.4352,,0.0,1.25,
1954-03-20,93.44544,,0.23,1.47,
1954-03-21,453.0688,,1.68,1.415,
1954-03-22,6031.4784,,3.53,1.335,
1954-03-23,6286.3296,,1.02,1.165,
1954-03-24,9344.544,,1.24,1.165,
1954-03-25,11921.3728,,0.43,1.305,
1954-03-26,3398.016,,0.0,1.36,
1954-03-27,2038.8096,,0.0,1.445,
1954-03-28,1472.4736,,0.0,1.42,
1954-03-29,1076.0384,,0.05,1.39,
1954-03-30,1160.9888,,0.58,1.47,
1954-03-31,849.5039999999998,,0.0,1.36,
1954-04-01,566.336,,0.0,1.47,
1954-04-02,424.752,,0.0,1.47,
1954-04-03,283.168,,0.0,1.525,
1954-04-04,283.168,,0.0,1.5,
1954-04-05,226.5344,,0.0,1.67,
1954-04-06,169.9008,,0.0,1.555,
1954-04-07,169.9008,,0.0,1.56,
1954-04-08,158.57407999999995,,0.0,1.665,
1954-04-09,158.57407999999995,,0.0,1.615,
1954-04-10,141.584,,0.0,1.58,
1954-04-11,116.09888,,0.0,1.61,
1954-04-12,93.44544,,0.0,1.635,
1954-04-13,93.44544,,0.0,1.665,
1954-04-14,93.44544,,0.0,1.53,
1954-04-15,82.11872,,0.0,1.725,
1954-04-16,73.62368000000002,,0.0,1.86,
1954-04-17,73.62368000000002,,0.0,1.695,
1954-04-18,62.29696000000001,,0.0,1.61,
1954-04-19,56.6336,,0.0,1.665,
1954-04-20,56.6336,,0.0,1.58,
1954-04-21,56.6336,,0.0,1.665,
1954-04-22,56.6336,,0.0,1.5,
1954-04-23,62.29696000000001,,0.0,1.61,
1954-04-24,62.29696000000001,,0.0,1.635,
1954-04-25,62.29696000000001,,0.0,1.635,
1954-04-26,48.13856,,0.0,1.585,
1954-04-27,56.6336,,0.0,1.61,
1954-04-28,56.6336,,0.2,1.665,
1954-04-29,56.6336,,0.0,1.665,
1954-04-30,56.6336,,0.03,1.475,
1954-05-01,62.29696000000001,,0.0,1.5,
1954-05-02,56.6336,,0.0,1.695,
1954-05-03,48.13856,,0.0,1.89,
1954-05-04,33.98016,,0.0,1.64,
1954-05-05,28.3168,,0.0,1.725,
1954-05-06,28.3168,,0.0,1.695,
1954-05-07,28.3168,,0.0,1.665,
1954-05-08,33.98016,,0.0,1.585,
1954-05-09,42.4752,,0.0,1.775,
1954-05-10,28.3168,,0.0,1.75,
1954-05-11,25.485120000000002,,0.0,1.695,
1954-05-12,28.3168,,0.0,1.64,
1954-05-13,25.485120000000002,,0.0,1.72,
1954-05-14,19.82176,,0.0,1.69,
1954-05-15,19.82176,,0.03,1.58,
1954-05-16,25.485120000000002,,0.0,1.695,
1954-05-17,25.485120000000002,,0.0,1.61,
1954-05-18,19.82176,,0.0,1.72,
1954-05-19,19.82176,,0.0,1.865,
1954-05-20,19.82176,,0.0,1.81,
1954-05-21,16.99008,,0.0,1.61,
1954-05-22,16.99008,,0.0,1.805,
1954-05-23,16.99008,,0.0,1.805,
1954-05-24,16.99008,,0.0,1.775,
1954-05-25,14.1584,,0.0,1.64,
1954-05-26,14.1584,,0.0,1.75,
1954-05-27,14.1584,,0.0,1.78,
1954-05-28,14.1584,,0.0,1.75,
1954-05-29,19.82176,,0.0,1.81,
1954-05-30,25.485120000000002,,0.0,1.75,
1954-05-31,28.3168,,0.0,1.805,
1954-06-01,28.3168,,0.0,1.835,
1954-06-02,16.99008,,0.0,1.75,
1954-06-03,14.1584,,0.0,1.78,
1954-06-04,14.1584,,0.0,1.865,
1954-06-05,14.1584,,0.0,1.72,
1954-06-06,14.1584,,0.0,1.72,
1954-06-07,14.1584,,0.0,1.86,
1954-06-08,5.663360000000001,,0.0,1.81,
1954-06-09,2.8316800000000004,,0.03,1.665,
1954-06-10,0.0,,0.0,1.665,
1954-06-11,0.0,,0.0,1.775,
1954-06-12,0.0,,0.0,1.75,
1954-06-13,0.0,,0.05,1.665,
1954-06-14,2.8316800000000004,,0.0,1.725,
1954-06-15,2.8316800000000004,,0.0,1.835,
1954-06-16,0.0,,0.0,1.835,
1954-06-17,0.0,,0.0,1.89,
1954-06-18,0.0,,0.0,1.975,
1954-06-19,0.0,,0.0,1.915,
1954-06-20,0.0,,0.0,1.75,
1954-06-21,0.0,,0.0,1.89,
1954-06-22,0.0,,0.0,1.915,
1954-06-23,0.0,,0.0,1.89,
1954-06-24,0.0,,0.0,1.89,
1954-06-25,0.0,,0.0,1.89,
1954-06-26,0.0,,0.0,1.92,
1954-06-27,0.0,,0.0,2.0,
1954-06-28,0.0,,0.0,1.97,
1954-06-29,0.0,,0.0,1.92,
1954-06-30,0.0,,0.0,1.975,
1954-07-01,0.0,,0.0,1.975,
1954-07-02,0.0,,0.0,1.945,
1954-07-03,0.0,,0.0,2.0,
1954-07-04,0.0,,0.0,2.0,
1954-07-05,0.0,,0.0,2.055,
1954-07-06,0.0,,0.0,2.165,
1954-07-07,0.0,,0.0,2.39,
1954-07-08,0.0,,0.0,2.275,
1954-07-09,0.0,,0.0,2.0,
1954-07-10,0.0,,0.0,2.03,
1954-07-11,0.0,,0.0,2.14,
1954-07-12,0.0,,0.0,2.28,
1954-07-13,0.0,,0.0,2.39,
1954-07-14,0.0,,0.0,2.39,
1954-07-15,0.0,,0.0,2.445,
1954-07-16,0.0,,0.0,2.28,
1954-07-17,0.0,,0.0,2.385,
1954-07-18,0.0,,0.0,2.42,
1954-07-19,0.0,,0.0,2.25,
1954-07-20,0.0,,0.0,2.165,
1954-07-21,0.0,,0.0,2.085,
1954-07-22,0.0,,0.0,2.11,
1954-07-23,0.0,,0.0,2.165,
1954-07-24,0.0,,0.0,2.14,
1954-07-25,0.0,,0.0,2.28,
1954-07-26,0.0,,0.0,2.415,
1954-07-27,0.0,,0.0,2.475,
1954-07-28,0.0,,0.0,2.335,
1954-07-29,0.0,,0.0,2.335,
1954-07-30,0.0,,0.0,2.195,
1954-07-31,0.0,,0.0,2.135,
1954-08-01,0.0,,0.0,2.135,
1954-08-02,0.0,,0.0,2.225,
1954-08-03,0.0,,0.0,2.31,
1954-08-04,0.0,,0.0,2.22,
1954-08-05,0.0,,0.0,2.19,
1954-08-06,0.0,,0.0,2.22,
1954-08-07,0.0,,0.0,2.19,
1954-08-08,0.0,,0.0,2.22,
1954-08-09,0.0,,0.0,2.165,
1954-08-10,0.0,,0.0,2.14,
1954-08-11,0.0,,0.0,2.165,
1954-08-12,0.0,,0.0,2.165,
1954-08-13,0.0,,0.0,2.11,
1954-08-14,0.0,,0.0,2.0,
1954-08-15,0.0,,0.0,2.14,
1954-08-16,0.0,,0.0,2.17,
1954-08-17,0.0,,0.0,2.11,
1954-08-18,0.0,,0.0,2.085,
1954-08-19,0.0,,0.0,2.055,
1954-08-20,0.0,,0.0,2.025,
1954-08-21,0.0,,0.0,2.055,
1954-08-22,0.0,,0.0,2.11,
1954-08-23,0.0,,0.0,2.135,
1954-08-24,0.0,,0.0,2.165,
1954-08-25,0.0,,0.0,2.0,
1954-08-26,0.0,,0.0,2.0,
1954-08-27,0.0,,0.0,1.97,
1954-08-28,0.0,,0.0,2.28,
1954-08-29,0.0,,0.0,2.42,
1954-08-30,0.0,,0.0,2.585,
1954-08-31,0.0,,0.0,2.385,
1954-09-01,0.0,,0.0,2.64,
1954-09-02,0.0,,0.0,2.445,
1954-09-03,0.0,,0.0,2.25,
1954-09-04,0.0,,0.0,2.165,
1954-09-05,0.0,,0.0,2.14,
1954-09-06,0.0,,0.0,2.165,
1954-09-07,0.0,,0.0,2.225,
1954-09-08,0.0,,0.0,2.11,
1954-09-09,0.0,,0.0,2.11,
1954-09-10,0.0,,0.0,2.11,
1954-09-11,0.0,,0.0,2.165,
1954-09-12,0.0,,0.0,1.97,
1954-09-13,0.0,,0.0,1.975,
1954-09-14,0.0,,0.0,2.0,
1954-09-15,0.0,,0.0,1.915,
1954-09-16,0.0,,0.0,2.0,
1954-09-17,0.0,,0.0,1.94,
1954-09-18,0.0,,0.0,2.03,
1954-09-19,0.0,,0.0,2.11,
1954-09-20,0.0,,0.0,1.945,
1954-09-21,0.0,,0.0,1.86,
1954-09-22,0.0,,0.0,2.085,
1954-09-23,0.0,,0.0,1.89,
1954-09-24,0.0,,0.0,1.92,
1954-09-25,0.0,,0.0,2.085,
1954-09-26,0.0,,0.0,2.225,
1954-09-27,0.0,,0.0,2.115,
1954-09-28,0.0,,0.0,1.945,
1954-09-29,0.0,,0.0,1.83,
1954-09-30,0.0,,0.0,1.805,
1954-10-01,0.0,,0.0,1.865,
1954-10-02,0.0,,0.0,1.86,
1954-10-03,0.0,,0.0,1.695,
1954-10-04,0.0,,0.0,1.835,
1954-10-05,0.0,,0.0,1.805,
1954-10-06,0.0,,0.0,1.92,
1954-10-07,0.0,,0.0,1.89,
1954-10-08,0.0,,0.0,1.83,
1954-10-09,0.0,,0.0,1.805,
1954-10-10,0.0,,0.0,1.775,
1954-10-11,0.0,,0.0,1.695,
1954-10-12,0.0,,0.0,1.69,
1954-10-13,0.0,,0.0,1.775,
1954-10-14,0.0,,0.0,1.805,
1954-10-15,0.0,,0.0,1.945,
1954-10-16,0.0,,0.0,1.75,
1954-10-17,0.0,,0.0,1.945,
1954-10-18,0.0,,0.0,2.025,
1954-10-19,0.0,,0.0,1.945,
1954-10-20,0.0,,0.0,1.67,
1954-10-21,0.0,,0.0,1.75,
1954-10-22,0.0,,0.0,1.72,
1954-10-23,0.0,,0.0,1.665,
1954-10-24,0.0,,0.0,1.75,
1954-10-25,0.0,,0.0,1.64,
1954-10-26,0.0,,0.0,1.67,
1954-10-27,0.0,,0.0,1.86,
1954-10-28,0.0,,0.0,1.865,
1954-10-29,0.0,,0.0,1.665,
1954-10-30,0.0,,0.0,1.61,
1954-10-31,0.0,,0.0,1.64,
1954-11-01,0.0,,0.0,1.67,
1954-11-02,0.0,,0.0,1.72,
1954-11-03,0.0,,0.0,1.665,
1954-11-04,0.0,,0.0,1.75,
1954-11-05,0.0,,0.0,2.055,
1954-11-06,0.0,,0.0,1.89,
1954-11-07,0.0,,0.0,1.64,
1954-11-08,0.0,,0.0,1.86,
1954-11-09,0.0,,0.0,1.945,
1954-11-10,0.0,,0.89,1.835,
1954-11-11,2.8316800000000004,,0.97,1.86,
1954-11-12,0.0,,0.0,1.835,
1954-11-13,0.0,,0.0,1.83,
1954-11-14,0.0,,0.0,1.725,
1954-11-15,0.0,,0.0,1.56,
1954-11-16,0.0,,0.0,1.67,
1954-11-17,0.0,,0.0,1.725,
1954-11-18,0.0,,0.0,1.975,
1954-11-19,0.0,,0.0,2.025,
1954-11-20,0.0,,0.0,2.11,
1954-11-21,0.0,,0.0,2.14,
1954-11-22,0.0,,0.0,2.025,
1954-11-23,0.0,,0.0,1.835,
1954-11-24,0.0,,0.0,1.695,
1954-11-25,0.0,,0.0,1.53,
1954-11-26,0.0,,0.0,1.415,
1954-11-27,0.0,,0.0,1.47,
1954-11-28,0.0,,0.0,1.365,
1954-11-29,0.0,,0.03,1.475,
1954-11-30,0.0,,0.0,1.475,
1954-12-01,0.0,,0.0,1.5,
1954-12-02,0.0,,0.0,1.525,
1954-12-03,0.0,,0.03,1.805,
1954-12-04,0.0,,0.0,1.585,
1954-12-05,0.0,,0.0,1.39,
1954-12-06,0.0,,0.0,1.47,
1954-12-07,0.0,,0.0,1.525,
1954-12-08,0.0,,0.0,1.36,
1954-12-09,0.0,,1.37,1.585,
1954-12-10,0.0,,0.0,1.305,
1954-12-11,0.0,,0.0,1.28,
1954-12-12,0.0,,0.0,1.5,
1954-12-13,0.0,,0.0,1.53,
1954-12-14,0.0,,0.0,1.635,
1954-12-15,0.0,,0.0,1.61,
1954-12-16,0.0,,0.0,1.67,
1954-12-17,0.0,,0.0,1.61,
1954-12-18,0.0,,0.0,1.555,
1954-12-19,0.0,,0.0,1.78,
1954-12-20,0.0,,0.0,1.92,
1954-12-21,0.0,,0.0,1.665,
1954-12-22,0.0,,0.0,1.5,
1954-12-23,0.0,,0.0,1.42,
1954-12-24,0.0,,0.0,1.39,
1954-12-25,0.0,,0.0,1.33,
1954-12-26,0.0,,0.0,1.25,
1954-12-27,0.0,,0.0,1.14,
1954-12-28,0.0,,0.0,0.945,
1954-12-29,0.0,,0.0,0.945,
1954-12-30,0.0,,0.0,1.11,
1954-12-31,0.0,,0.0,1.195,
1955-01-01,0.0,,1.04,1.335,
1955-01-02,0.0,,0.25,1.28,
1955-01-03,0.0,,0.0,1.22,
1955-01-04,0.0,,0.1,1.14,
1955-01-05,0.0,,0.03,1.14,
1955-01-06,0.0,,0.23,1.055,
1955-01-07,0.0,,0.03,1.14,
1955-01-08,0.0,,0.0,1.055,
1955-01-09,0.0,,0.05,1.0,
