DateTime,KBS096_Discharge,KBS017_Precipitation,KBS064_Precipitation,KBS002_Precipitation,KBS002_AirTemperature,KBS017_AirTemperature,KBS002_SolarRadiation,KBS002_RelativeHumidity,KBS002_WindDirection,KBS002_WindSpeed,KBS064_SnowDepth,KBS119_SnowDepth,KBS002_SoilTemperature_5cmbare,KBS002_SoilTemperature_5cmsod
1964-10-01,722.8208,0.0,0.0,,,18.33333333333333,,,,,0.0,,,
1964-10-02,466.336,0.254,0.0,,,14.444444444444445,,,,,0.0,,,
1964-10-03,466.336,0.0,0.0,,,17.22222222222222,,,,,0.0,,,
1964-10-04,443.0192,0.0,0.0,,,7.777777777777778,,,,,0.0,,,
1964-10-05,443.0192,0.0,0.0,,,5.5555555555555545,,,,,0.0,,,
1964-10-06,443.0192,4.3180000000000005,2.286,,,0.5555555555555556,,,,,0.0,,,
1964-10-07,466.336,0.7619999999999999,0.0,,,10.555555555555557,,,,,0.0,,,
1964-10-08,489.6528,13.97,11.684,,,6.1111111111111125,,,,,0.0,,,
1964-10-09,512.9696,3.81,6.095999999999999,,,1.1111111111111112,,,,,0.0,,,
1964-10-10,512.9696,0.0,0.0,,,3.333333333333333,,,,,0.0,,,
1964-10-11,512.9696,0.0,0.0,,,7.777777777777778,,,,,0.0,,,
1964-10-12,466.336,0.0,0.0,,,9.444444444444443,,,,,0.0,,,
1964-10-13,443.0192,0.0,0.0,,,13.333333333333336,,,,,0.0,,,
1964-10-14,443.0192,0.0,0.0,,,15.555555555555555,,,,,0.0,,,
1964-10-15,443.0192,0.0,0.0,,,17.22222222222222,,,,,0.0,,,
1964-10-16,419.7024,0.0,0.0,,,18.88888888888889,,,,,0.0,,,
1964-10-17,419.7024,0.0,0.0,,,20.555555555555557,,,,,0.0,,,
1964-10-18,419.7024,0.0,0.0,,,8.888888888888891,,,,,0.0,,,
1964-10-19,419.7024,1.016,3.048,,,3.888888888888889,,,,,0.0,,,
1964-10-20,396.3856,0.0,0.254,,,6.666666666666668,,,,,0.0,,,
1964-10-21,396.3856,1.5239999999999998,0.508,,,4.4444444444444455,,,,,0.0,,,
1964-10-22,396.3856,0.0,0.0,,,5.5555555555555545,,,,,0.0,,,
1964-10-23,373.0688,0.7619999999999999,0.0,,,4.4444444444444455,,,,,0.0,,,
1964-10-24,396.3856,0.0,0.0,,,8.888888888888891,,,,,0.0,,,
1964-10-25,396.3856,0.0,0.0,,,16.666666666666668,,,,,0.0,,,
1964-10-26,419.7024,0.0,0.0,,,16.11111111111111,,,,,0.0,,,
1964-10-27,419.7024,0.0,0.0,,,12.222222222222221,,,,,0.0,,,
1964-10-28,419.7024,1.778,1.5239999999999998,,,14.444444444444445,,,,,0.0,,,
1964-10-29,419.7024,2.032,1.5239999999999998,,,6.1111111111111125,,,,,0.0,,,
1964-10-30,443.0192,0.0,0.0,,,9.444444444444443,,,,,0.0,,,
1964-10-31,443.0192,0.0,0.0,,,11.666666666666664,,,,,0.0,,,
1964-11-01,443.0192,0.0,0.0,,,15.555555555555555,,,,,0.0,,,
1964-11-02,443.0192,0.0,0.0,,,15.0,,,,,0.0,,,
1964-11-03,443.0192,5.587999999999999,8.382,,,17.22222222222222,,,,,0.0,,,
1964-11-04,419.7024,0.0,0.0,,,16.11111111111111,,,,,0.0,,,
1964-11-05,396.3856,0.0,0.0,,,7.777777777777778,,,,,0.0,,,
1964-11-06,373.0688,0.0,0.0,,,10.0,,,,,0.0,,,
1964-11-07,373.0688,0.0,0.7619999999999999,,,8.888888888888891,,,,,0.0,,,
1964-11-08,373.0688,0.0,0.0,,,12.777777777777779,,,,,0.0,,,
1964-11-09,373.0688,0.0,0.0,,,14.444444444444445,,,,,0.0,,,
1964-11-10,373.0688,0.0,0.0,,,12.777777777777779,,,,,0.0,,,
1964-11-11,373.0688,0.0,0.0,,,16.11111111111111,,,,,0.0,,,
1964-11-12,373.0688,2.794,0.0,,,14.444444444444445,,,,,0.0,,,
1964-11-13,373.0688,0.0,0.0,,,8.888888888888891,,,,,0.0,,,
1964-11-14,373.0688,0.0,0.0,,,12.222222222222221,,,,,0.0,,,
1964-11-15,466.336,28.956,19.304,,,10.0,,,,,0.0,,,
1964-11-16,512.9696,0.508,0.0,,,5.5555555555555545,,,,,0.0,,,
1964-11-17,536.2864,0.0,0.0,,,4.4444444444444455,,,,,0.0,,,
1964-11-18,582.9200000000002,0.0,0.0,,,0.0,,,,,0.0,,,
1964-11-19,582.9200000000002,0.0,0.508,,,-1.6666666666666667,,,,,12.7,,,
1964-11-20,606.2368,4.3180000000000005,8.128,,,-4.4444444444444455,,,,,127.0,,,
1964-11-21,652.8704,4.571999999999999,6.35,,,-10.555555555555557,,,,,50.8,,,
1964-11-22,676.1872000000002,0.0,0.0,,,-8.333333333333334,,,,,0.0,,,
1964-11-23,652.8704,0.0,0.0,,,0.5555555555555556,,,,,0.0,,,
1964-11-24,629.5536,0.0,0.0,,,2.2222222222222223,,,,,0.0,,,
1964-11-25,582.9200000000002,0.0,0.0,,,5.0,,,,,0.0,,,
1964-11-26,629.5536,0.0,0.0,,,0.0,,,,,0.0,,,
1964-11-27,629.5536,0.0,0.254,,,1.6666666666666667,,,,,0.0,,,
1964-11-28,1072.5728,22.86,22.352,,,0.5555555555555556,,,,,0.0,,,
1964-11-29,1072.5728,0.0,0.508,,,-9.444444444444443,,,,,25.4,,,
1964-11-30,1002.6224,0.0,0.0,,,-7.777777777777778,,,,,0.0,,,
1964-12-01,839.4048,0.0,0.0,,,-7.222222222222222,,,,,0.0,,,
1964-12-02,676.1872000000002,5.08,7.619999999999999,,,-5.5555555555555545,,,,,76.19999999999997,,,
1964-12-03,652.8704,2.54,3.302,,,-5.5555555555555545,,,,,33.02,,,
1964-12-04,699.5039999999998,6.604,7.874,,,-8.333333333333334,,,,,127.0,,,
1964-12-05,606.2368,0.0,0.7619999999999999,,,-10.0,,,,,0.0,,,
1964-12-06,746.1376,0.0,0.0,,,-8.888888888888891,,,,,0.0,,,
1964-12-07,629.5536,0.0,1.016,,,-7.777777777777778,,,,,12.7,,,
1964-12-08,582.9200000000002,0.0,0.508,,,-6.666666666666668,,,,,0.0,,,
1964-12-09,536.2864,0.0,0.0,,,-7.222222222222222,,,,,0.0,,,
1964-12-10,582.9200000000002,0.0,0.0,,,0.0,,,,,0.0,,,
1964-12-11,886.0384,12.446,13.97,,,1.6666666666666667,,,,,0.0,,,
1964-12-12,1119.2064,0.0,0.254,,,3.333333333333333,,,,,0.0,,,
1964-12-13,1095.8896,0.508,2.54,,,-3.888888888888889,,,,,25.4,,,
1964-12-14,979.3056,2.032,0.254,,,-10.0,,,,,12.7,,,
1964-12-15,1002.6224,0.0,1.5239999999999998,,,-10.0,,,,,38.1,,,
1964-12-16,769.4544000000003,0.0,0.0,,,1.6666666666666667,,,,,0.0,,,
1964-12-17,746.1376,0.0,0.0,,,-12.222222222222221,,,,,0.0,,,
1964-12-18,699.5039999999998,0.508,1.016,,,-8.888888888888891,,,,,25.4,,,
1964-12-19,839.4048,0.0,0.0,,,-6.1111111111111125,,,,,0.0,,,
1964-12-20,676.1872000000002,2.032,3.048,,,-3.333333333333333,,,,,38.1,,,
1964-12-21,652.8704,0.0,0.0,,,1.1111111111111112,,,,,0.0,,,
1964-12-22,582.9200000000002,0.0,0.0,,,1.6666666666666667,,,,,0.0,,,
1964-12-23,629.5536,0.0,1.016,,,5.0,,,,,0.0,,,
1964-12-24,792.7712,2.032,1.016,,,6.666666666666668,,,,,0.0,,,
1964-12-25,932.672,0.0,2.54,,,0.0,,,,,0.0,,,
1964-12-26,792.7712,2.54,3.048,,,-2.7777777777777777,,,,,0.0,,,
1964-12-27,699.5039999999998,0.0,0.0,,,-3.888888888888889,,,,,0.0,,,
1964-12-28,676.1872000000002,0.0,0.0,,,-2.2222222222222223,,,,,0.0,,,
1964-12-29,582.9200000000002,0.0,0.0,,,4.4444444444444455,,,,,0.0,,,
1964-12-30,676.1872000000002,0.0,0.0,,,1.6666666666666667,,,,,0.0,,,
1964-12-31,652.8704,0.0,0.0,,,-0.5555555555555556,,,,,0.0,,,
1965-01-01,652.8704,1.27,8.889999999999997,,,-0.5555555555555556,,,,,50.8,,,
1965-01-02,1002.6224,19.05,18.034,,,0.5555555555555556,,,,,0.0,,,
1965-01-03,1025.9392,0.0,0.0,,,0.0,,,,,0.0,,,
1965-01-04,909.3552,0.0,0.0,,,2.7777777777777777,,,,,0.0,,,
1965-01-05,816.0880000000002,0.0,0.0,,,2.2222222222222223,,,,,0.0,,,
1965-01-06,722.8208,0.0,0.0,,,4.4444444444444455,,,,,0.0,,,
1965-01-07,839.4048,0.0,0.0,,,8.333333333333334,,,,,0.0,,,
1965-01-08,886.0384,5.334,2.794,,,13.333333333333336,,,,,0.0,,,
1965-01-09,1002.6224,0.0,11.43,,,-7.222222222222222,,,,,0.0,,,
1965-01-10,886.0384,0.0,0.0,,,-5.0,,,,,0.0,,,
1965-01-11,769.4544000000003,0.0,0.0,,,1.1111111111111112,,,,,0.0,,,
1965-01-12,722.8208,0.0,0.0,,,-1.1111111111111112,,,,,0.0,,,
1965-01-13,652.8704,0.0,0.0,,,-9.444444444444443,,,,,0.0,,,
1965-01-14,676.1872000000002,0.0,0.0,,,-11.666666666666664,,,,,0.0,,,
1965-01-15,629.5536,1.778,1.016,,,-10.0,,,,,12.7,,,
1965-01-16,582.9200000000002,0.0,0.0,,,-11.666666666666664,,,,,0.0,,,
1965-01-17,582.9200000000002,0.0,0.0,,,-8.888888888888891,,,,,0.0,,,
1965-01-18,559.6032,0.508,1.016,,,-8.888888888888891,,,,,38.1,,,
1965-01-19,559.6032,0.0,0.0,,,-5.5555555555555545,,,,,0.0,,,
1965-01-20,559.6032,1.27,0.508,,,-5.0,,,,,12.7,,,
1965-01-21,582.9200000000002,0.0,0.0,,,-0.5555555555555556,,,,,0.0,,,
1965-01-22,652.8704,1.5239999999999998,17.018,,,0.5555555555555556,,,,,0.0,,,
1965-01-23,909.3552,10.413999999999998,18.034,,,-5.5555555555555545,,,,,0.0,,,
1965-01-24,909.3552,2.032,3.048,,,-2.7777777777777777,,,,,0.0,,,
1965-01-25,909.3552,0.0,0.0,,,0.0,,,,,0.0,,,
1965-01-26,862.7216000000003,6.35,3.81,,,-1.1111111111111112,,,,,0.0,,,
1965-01-27,746.1376,2.032,1.778,,,-7.777777777777778,,,,,50.8,,,
1965-01-28,746.1376,0.508,2.286,,,-14.444444444444445,,,,,50.8,,,
1965-01-29,769.4544000000003,0.0,1.27,,,-14.444444444444445,,,,,12.7,,,
1965-01-30,722.8208,0.0,0.0,,,-11.111111111111107,,,,,0.0,,,
1965-01-31,722.8208,0.0,0.254,,,-9.444444444444443,,,,,12.7,,,
1965-02-01,606.2368,5.08,7.365999999999999,,,-7.777777777777778,,,,,190.5,,,
1965-02-02,582.9200000000002,0.7619999999999999,1.016,,,-13.333333333333336,,,,,12.7,,,
1965-02-03,652.8704,0.0,0.7619999999999999,,,-11.111111111111107,,,,,12.7,,,
1965-02-04,652.8704,0.0,0.508,,,-11.666666666666664,,,,,12.7,,,
1965-02-05,652.8704,0.0,0.0,,,3.333333333333333,,,,,0.0,,,
1965-02-06,909.3552,0.0,0.0,,,8.888888888888891,,,,,0.0,,,
1965-02-07,1492.2752,3.048,1.27,,,7.222222222222222,,,,,0.0,,,
1965-02-08,1842.0272,1.5239999999999998,2.032,,,0.5555555555555556,,,,,0.0,,,
1965-02-09,1422.3248,1.778,2.54,,,0.5555555555555556,,,,,0.0,,,
1965-02-10,1935.2944,6.858,18.542,,,1.6666666666666667,,,,,0.0,,,
1965-02-11,2075.1952,0.0,0.0,,,2.2222222222222223,,,,,0.0,,,
1965-02-12,1632.1760000000004,0.0,3.302,,,-5.0,,,,,0.0,,,
1965-02-13,1119.2064,0.0,0.7619999999999999,,,-4.4444444444444455,,,,,0.0,,,
1965-02-14,909.3552,0.0,0.0,,,0.5555555555555556,,,,,0.0,,,
1965-02-15,862.7216000000003,0.0,0.0,,,5.5555555555555545,,,,,0.0,,,
1965-02-16,792.7712,0.0,0.0,,,-0.5555555555555556,,,,,0.0,,,
1965-02-17,769.4544000000003,0.254,0.7619999999999999,,,3.888888888888889,,,,,0.0,,,
1965-02-18,722.8208,0.508,0.508,,,-2.7777777777777777,,,,,0.0,,,
1965-02-19,676.1872000000002,0.0,0.0,,,-6.666666666666668,,,,,0.0,,,
1965-02-20,699.5039999999998,0.0,0.0,,,7.777777777777778,,,,,0.0,,,
1965-02-21,676.1872000000002,0.0,0.0,,,-9.444444444444443,,,,,0.0,,,
1965-02-22,652.8704,0.508,3.048,,,-9.444444444444443,,,,,50.8,,,
1965-02-23,629.5536,0.0,0.0,,,-9.444444444444443,,,,,0.0,,,
1965-02-24,652.8704,3.556,5.587999999999999,,,-7.222222222222222,,,,,88.89999999999998,,,
1965-02-25,652.8704,10.413999999999998,8.636000000000001,,,-6.1111111111111125,,,,,177.79999999999995,,,
1965-02-26,676.1872000000002,0.0,1.016,,,-7.777777777777778,,,,,50.8,,,
1965-02-27,676.1872000000002,0.0,0.0,,,5.5555555555555545,,,,,0.0,,,
1965-02-28,676.1872000000002,0.0,0.0,,,4.4444444444444455,,,,,0.0,,,
1965-03-01,769.4544000000003,0.0,0.0,,,7.222222222222222,,,,,0.0,,,
1965-03-02,1002.6224,0.0,0.0,,,2.2222222222222223,,,,,0.0,,,
1965-03-03,1189.1568,1.5239999999999998,3.556,,,1.1111111111111112,,,,,0.0,,,
1965-03-04,1445.6416,15.239999999999998,19.05,,,3.888888888888889,,,,,0.0,,,
1965-03-05,2424.9472,6.095999999999999,10.668,,,-1.1111111111111112,,,,,12.7,,,
1965-03-06,2378.3136,0.0,1.016,,,2.2222222222222223,,,,,0.0,,,
1965-03-07,1655.4928,0.0,0.0,,,1.6666666666666667,,,,,0.0,,,
1965-03-08,1259.1072,0.0,0.0,,,2.7777777777777777,,,,,0.0,,,
1965-03-09,1165.84,0.508,2.54,,,0.0,,,,,25.4,,,
1965-03-10,1095.8896,0.0,0.0,,,-2.7777777777777777,,,,,25.4,,,
1965-03-11,932.672,0.0,0.0,,,0.0,,,,,0.0,,,
1965-03-12,886.0384,1.016,1.778,,,0.0,,,,,12.7,,,
1965-03-13,839.4048,0.0,0.7619999999999999,,,2.7777777777777777,,,,,0.0,,,
1965-03-14,816.0880000000002,1.27,2.794,,,-1.6666666666666667,,,,,38.1,,,
1965-03-15,816.0880000000002,0.0,0.508,,,1.1111111111111112,,,,,0.0,,,
1965-03-16,839.4048,1.016,0.0,,,1.6666666666666667,,,,,0.0,,,
1965-03-17,862.7216000000003,6.35,17.779999999999994,,,0.0,,,,,177.79999999999995,,,
1965-03-18,909.3552,1.016,3.302,,,-7.222222222222222,,,,,12.7,,,
1965-03-19,886.0384,0.0,2.54,,,-8.333333333333334,,,,,88.89999999999998,,,
1965-03-20,979.3056,0.508,0.7619999999999999,,,-8.888888888888891,,,,,0.0,,,
1965-03-21,746.1376,0.0,0.508,,,-7.777777777777778,,,,,0.0,,,
1965-03-22,676.1872000000002,1.5239999999999998,2.032,,,-1.6666666666666667,,,,,50.8,,,
1965-03-23,839.4048,10.922,14.731999999999998,,,-3.888888888888889,,,,,177.79999999999995,,,
1965-03-24,792.7712,0.0,0.0,,,-3.888888888888889,,,,,0.0,,,
1965-03-25,769.4544000000003,0.0,0.0,,,-5.0,,,,,0.0,,,
1965-03-26,769.4544000000003,1.016,2.794,,,-2.2222222222222223,,,,,50.8,,,
1965-03-27,932.672,0.0,0.0,,,-1.6666666666666667,,,,,0.0,,,
1965-03-28,862.7216000000003,0.0,0.0,,,3.333333333333333,,,,,0.0,,,
1965-03-29,862.7216000000003,1.27,1.778,,,1.6666666666666667,,,,,0.0,,,
1965-03-30,909.3552,0.0,0.0,,,1.1111111111111112,,,,,0.0,,,
1965-03-31,932.672,0.0,0.0,,,2.2222222222222223,,,,,0.0,,,
1965-04-01,1072.5728,6.095999999999999,8.636000000000001,,,-0.5555555555555556,,,,,152.39999999999995,,,
1965-04-02,955.9888,0.0,0.0,,,1.6666666666666667,,,,,0.0,,,
1965-04-03,955.9888,0.0,0.0,,,3.333333333333333,,,,,0.0,,,
1965-04-04,1025.9392,0.0,0.0,,,3.888888888888889,,,,,0.0,,,
1965-04-05,1329.0576,0.0,0.508,,,7.777777777777778,,,,,0.0,,,
1965-04-06,1608.8592,0.0,8.128,,,20.0,,,,,0.0,,,
1965-04-07,1981.928,0.0,0.0,,,15.0,,,,,0.0,,,
1965-04-08,1958.6112,1.27,1.778,,,5.5555555555555545,,,,,0.0,,,
1965-04-09,1748.76,3.048,3.302,,,12.222222222222221,,,,,0.0,,,
1965-04-10,1585.5424,0.0,0.0,,,12.222222222222221,,,,,0.0,,,
1965-04-11,1422.3248,6.35,2.54,,,20.555555555555557,,,,,0.0,,,
1965-04-12,1538.9088000000006,12.7,8.128,,,5.5555555555555545,,,,,0.0,,,
1965-04-13,1305.7408,0.0,0.0,,,8.888888888888891,,,,,0.0,,,
1965-04-14,1305.7408,0.0,0.0,,,9.444444444444443,,,,,0.0,,,
1965-04-15,1305.7408,9.652,9.652,,,6.666666666666668,,,,,0.0,,,
1965-04-16,1259.1072,0.508,0.0,,,3.888888888888889,,,,,0.0,,,
1965-04-17,1235.7904,5.08,7.619999999999999,,,0.5555555555555556,,,,,0.0,,,
1965-04-18,1212.4736,0.0,0.0,,,9.444444444444443,,,,,0.0,,,
1965-04-19,1142.5232,0.0,0.0,,,15.0,,,,,0.0,,,
1965-04-20,1049.256,0.0,0.0,,,12.777777777777779,,,,,0.0,,,
1965-04-21,1002.6224,0.254,0.0,,,18.88888888888889,,,,,0.0,,,
1965-04-22,932.672,0.0,0.0,,,17.22222222222222,,,,,0.0,,,
1965-04-23,909.3552,0.254,6.858,,,15.0,,,,,0.0,,,
1965-04-24,909.3552,0.0,0.0,,,10.0,,,,,0.0,,,
1965-04-25,932.672,1.5239999999999998,3.048,,,6.666666666666668,,,,,0.0,,,
1965-04-26,979.3056,1.27,3.048,,,5.0,,,,,0.0,,,
1965-04-27,1049.256,0.0,0.0,,,13.333333333333336,,,,,0.0,,,
1965-04-28,1025.9392,0.0,0.0,,,13.333333333333336,,,,,0.0,,,
1965-04-29,886.0384,0.0,0.0,,,17.22222222222222,,,,,0.0,,,
1965-04-30,722.8208,0.0,0.0,,,23.33333333333333,,,,,0.0,,,
1965-05-01,839.4048,0.0,0.0,,,25.0,,,,,0.0,,,
1965-05-02,862.7216000000003,0.0,0.0,,,27.222222222222214,,,,,0.0,,,
1965-05-03,792.7712,0.0,0.0,,,25.555555555555557,,,,,0.0,,,
1965-05-04,769.4544000000003,0.0,0.0,,,15.555555555555555,,,,,0.0,,,
1965-05-05,909.3552,1.778,0.0,,,21.11111111111111,,,,,0.0,,,
1965-05-06,769.4544000000003,0.0,0.0,,,21.66666666666667,,,,,0.0,,,
1965-05-07,769.4544000000003,0.0,0.0,,,27.777777777777786,,,,,0.0,,,
1965-05-08,769.4544000000003,0.0,0.0,,,28.88888888888889,,,,,0.0,,,
1965-05-09,722.8208,0.0,0.0,,,25.555555555555557,,,,,0.0,,,
1965-05-10,699.5039999999998,0.0,0.0,,,19.444444444444443,,,,,0.0,,,
1965-05-11,652.8704,0.0,0.0,,,17.22222222222222,,,,,0.0,,,
1965-05-12,652.8704,0.0,0.0,,,23.88888888888889,,,,,0.0,,,
1965-05-13,629.5536,0.0,0.0,,,24.44444444444445,,,,,0.0,,,
1965-05-14,629.5536,0.0,0.0,,,25.555555555555557,,,,,0.0,,,
1965-05-15,629.5536,1.016,0.508,,,22.222222222222214,,,,,0.0,,,
1965-05-16,629.5536,1.016,0.254,,,20.555555555555557,,,,,0.0,,,
1965-05-17,629.5536,0.254,1.27,,,13.333333333333336,,,,,0.0,,,
1965-05-18,606.2368,0.0,0.0,,,26.11111111111111,,,,,0.0,,,
1965-05-19,652.8704,10.16,2.54,,,20.555555555555557,,,,,0.0,,,
1965-05-20,629.5536,0.0,0.0,,,21.66666666666667,,,,,0.0,,,
1965-05-21,629.5536,0.0,0.0,,,28.33333333333333,,,,,0.0,,,
1965-05-22,582.9200000000002,1.5239999999999998,6.604,,,24.44444444444445,,,,,0.0,,,
1965-05-23,629.5536,13.208,10.922,,,16.666666666666668,,,,,0.0,,,
1965-05-24,676.1872000000002,7.874,9.652,,,25.0,,,,,0.0,,,
1965-05-25,699.5039999999998,0.7619999999999999,0.0,,,23.88888888888889,,,,,0.0,,,
1965-05-26,792.7712,11.43,6.35,,,19.444444444444443,,,,,0.0,,,
1965-05-27,769.4544000000003,1.016,1.016,,,14.444444444444445,,,,,0.0,,,
1965-05-28,722.8208,0.0,0.0,,,8.333333333333334,,,,,0.0,,,
1965-05-29,652.8704,0.0,0.0,,,12.777777777777779,,,,,0.0,,,
1965-05-30,629.5536,0.0,0.0,,,18.88888888888889,,,,,0.0,,,
1965-05-31,629.5536,0.0,0.0,,,22.777777777777786,,,,,0.0,,,
1965-06-01,606.2368,0.0,2.794,,,21.11111111111111,,,,,0.0,,,
1965-06-02,1468.9584,52.832,36.321999999999996,,,13.333333333333336,,,,,0.0,,,
1965-06-03,1492.2752,0.0,0.0,,,18.88888888888889,,,,,0.0,,,
1965-06-04,1282.424,0.0,0.0,,,21.66666666666667,,,,,0.0,,,
1965-06-05,1002.6224,0.0,0.0,,,24.44444444444445,,,,,0.0,,,
1965-06-06,932.672,2.794,2.286,,,23.33333333333333,,,,,0.0,,,
1965-06-07,839.4048,1.016,2.032,,,23.33333333333333,,,,,0.0,,,
1965-06-08,746.1376,1.5239999999999998,5.08,,,19.444444444444443,,,,,0.0,,,
1965-06-09,699.5039999999998,1.016,0.0,,,25.0,,,,,0.0,,,
1965-06-10,652.8704,0.0,0.0,,,25.555555555555557,,,,,0.0,,,
1965-06-11,629.5536,0.0,0.0,,,25.555555555555557,,,,,0.0,,,
1965-06-12,582.9200000000002,0.0,0.0,,,26.66666666666667,,,,,0.0,,,
1965-06-13,559.6032,0.0,0.0,,,21.66666666666667,,,,,0.0,,,
1965-06-14,536.2864,0.0,0.0,,,20.0,,,,,0.0,,,
1965-06-15,512.9696,0.0,0.0,,,20.555555555555557,,,,,0.0,,,
1965-06-16,489.6528,0.0,0.0,,,18.33333333333333,,,,,0.0,,,
1965-06-17,512.9696,0.0,0.0,,,22.777777777777786,,,,,0.0,,,
1965-06-18,512.9696,0.0,0.0,,,24.44444444444445,,,,,0.0,,,
1965-06-19,489.6528,0.0,0.0,,,26.66666666666667,,,,,0.0,,,
1965-06-20,489.6528,0.0,0.0,,,28.88888888888889,,,,,0.0,,,
1965-06-21,489.6528,3.81,7.365999999999999,,,23.33333333333333,,,,,0.0,,,
1965-06-22,489.6528,0.0,0.0,,,31.11111111111111,,,,,0.0,,,
1965-06-23,606.2368,16.002,6.095999999999999,,,21.11111111111111,,,,,0.0,,,
1965-06-24,582.9200000000002,0.0,3.302,,,22.777777777777786,,,,,0.0,,,
1965-06-25,536.2864,0.0,0.0,,,22.777777777777786,,,,,0.0,,,
1965-06-26,512.9696,0.0,0.0,,,26.66666666666667,,,,,0.0,,,
1965-06-27,489.6528,0.0,0.0,,,31.11111111111111,,,,,0.0,,,
1965-06-28,466.336,0.0,0.508,,,28.88888888888889,,,,,0.0,,,
1965-06-29,466.336,0.508,2.54,,,18.33333333333333,,,,,0.0,,,
1965-06-30,466.336,2.032,3.302,,,22.222222222222214,,,,,0.0,,,
1965-07-01,443.0192,0.0,0.0,,,25.555555555555557,,,,,0.0,,,
1965-07-02,443.0192,0.0,0.0,,,25.555555555555557,,,,,0.0,,,
1965-07-03,443.0192,20.32,0.0,,,23.33333333333333,,,,,0.0,,,
1965-07-04,443.0192,0.0,0.0,,,28.88888888888889,,,,,0.0,,,
1965-07-05,419.7024,3.556,3.048,,,21.66666666666667,,,,,0.0,,,
1965-07-06,419.7024,0.0,0.0,,,24.44444444444445,,,,,0.0,,,
1965-07-07,466.336,8.382,10.668,,,20.0,,,,,0.0,,,
1965-07-08,466.336,0.0,0.0,,,29.44444444444445,,,,,0.0,,,
1965-07-09,443.0192,0.0,0.0,,,23.33333333333333,,,,,0.0,,,
1965-07-10,419.7024,0.0,0.0,,,23.88888888888889,,,,,0.0,,,
1965-07-11,396.3856,0.0,0.0,,,26.66666666666667,,,,,0.0,,,
1965-07-12,396.3856,0.0,0.0,,,29.44444444444445,,,,,0.0,,,
1965-07-13,396.3856,0.0,0.0,,,32.77777777777778,,,,,0.0,,,
1965-07-14,396.3856,0.0,0.0,,,26.11111111111111,,,,,0.0,,,
1965-07-15,349.7519999999999,0.0,0.0,,,26.66666666666667,,,,,0.0,,,
1965-07-16,373.0688,1.016,0.0,,,22.222222222222214,,,,,0.0,,,
1965-07-17,396.3856,0.508,3.81,,,24.44444444444445,,,,,0.0,,,
1965-07-18,396.3856,0.0,0.0,,,26.66666666666667,,,,,0.0,,,
1965-07-19,396.3856,0.0,0.0,,,22.777777777777786,,,,,0.0,,,
1965-07-20,373.0688,0.0,0.0,,,23.33333333333333,,,,,0.0,,,
1965-07-21,373.0688,0.0,0.0,,,28.33333333333333,,,,,0.0,,,
1965-07-22,373.0688,0.0,0.0,,,30.0,,,,,0.0,,,
1965-07-23,373.0688,0.0,0.0,,,35.0,,,,,0.0,,,
1965-07-24,443.0192,15.748,1.5239999999999998,,,28.88888888888889,,,,,0.0,,,
1965-07-25,419.7024,0.0,0.0,,,26.66666666666667,,,,,0.0,,,
1965-07-26,396.3856,0.0,0.0,,,29.44444444444445,,,,,0.0,,,
1965-07-27,373.0688,0.0,0.0,,,26.11111111111111,,,,,0.0,,,
1965-07-28,373.0688,1.016,0.0,,,21.11111111111111,,,,,0.0,,,
1965-07-29,373.0688,0.0,0.0,,,21.11111111111111,,,,,0.0,,,
1965-07-30,373.0688,0.0,0.0,,,25.0,,,,,0.0,,,
1965-07-31,396.3856,5.587999999999999,0.0,,,17.22222222222222,,,,,0.0,,,
1965-08-01,512.9696,27.432,21.844,,,18.33333333333333,,,,,0.0,,,
1965-08-02,536.2864,1.016,0.0,,,19.444444444444443,,,,,0.0,,,
1965-08-03,443.0192,0.0,0.0,,,22.777777777777786,,,,,0.0,,,
1965-08-04,443.0192,2.286,3.302,,,25.0,,,,,0.0,,,
1965-08-05,419.7024,0.0,0.0,,,28.33333333333333,,,,,0.0,,,
1965-08-06,419.7024,0.0,0.0,,,28.88888888888889,,,,,0.0,,,
1965-08-07,396.3856,0.0,1.016,,,25.555555555555557,,,,,0.0,,,
1965-08-08,419.7024,19.812,6.35,,,21.11111111111111,,,,,0.0,,,
1965-08-09,466.336,7.874,6.35,,,18.33333333333333,,,,,0.0,,,
1965-08-10,489.6528,1.27,1.016,,,21.11111111111111,,,,,0.0,,,
1965-08-11,443.0192,0.0,0.0,,,23.88888888888889,,,,,0.0,,,
1965-08-12,419.7024,0.0,0.0,,,26.66666666666667,,,,,0.0,,,
1965-08-13,396.3856,0.0,0.0,,,26.66666666666667,,,,,0.0,,,
1965-08-14,396.3856,0.0,0.0,,,28.88888888888889,,,,,0.0,,,
1965-08-15,396.3856,0.0,0.0,,,29.44444444444445,,,,,0.0,,,
1965-08-16,396.3856,17.779999999999994,35.306,,,21.11111111111111,,,,,0.0,,,
1965-08-17,512.9696,12.7,14.224,,,26.11111111111111,,,,,0.0,,,
1965-08-18,512.9696,0.7619999999999999,2.54,,,20.555555555555557,,,,,0.0,,,
1965-08-19,512.9696,0.254,0.0,,,22.222222222222214,,,,,0.0,,,
1965-08-20,466.336,0.0,0.0,,,22.222222222222214,,,,,0.0,,,
1965-08-21,443.0192,0.0,0.0,,,21.66666666666667,,,,,0.0,,,
1965-08-22,443.0192,0.0,0.0,,,22.777777777777786,,,,,0.0,,,
