param#0 	 param#1 	 dist 	  wgt 
1.223495 	0.126794 	1.656427 	0.010000 	
1.459216 	0.090865 	1.651919 	0.010000 	
1.503630 	0.092225 	1.614637 	0.010000 	
1.603253 	0.113194 	9.399078 	0.010000 	
1.471928 	0.102507 	1.552713 	0.010000 	
1.241916 	0.099775 	1.654200 	0.010000 	
1.706012 	0.083999 	1.162277 	0.010000 	
1.284978 	0.096879 	1.636139 	0.010000 	
1.363946 	0.108154 	1.654679 	0.010000 	
1.686833 	0.087300 	1.334311 	0.010000 	
1.505242 	0.115281 	1.553738 	0.010000 	
1.589504 	0.082175 	1.586072 	0.010000 	
1.509161 	0.093882 	1.522520 	0.010000 	
1.485763 	0.100417 	1.614609 	0.010000 	
1.425736 	0.112430 	1.642177 	0.010000 	
1.612259 	0.096523 	2.011956 	0.010000 	
1.299835 	0.090587 	1.643985 	0.010000 	
1.526105 	0.088483 	1.601870 	0.010000 	
1.311040 	0.127966 	1.652835 	0.010000 	
1.693395 	0.089757 	1.552626 	0.010000 	
1.517091 	0.081895 	1.608705 	0.010000 	
1.566683 	0.108225 	1.730518 	0.010000 	
1.686643 	0.081682 	1.512873 	0.010000 	
1.345579 	0.094754 	1.652980 	0.010000 	
1.445827 	0.097866 	1.631082 	0.010000 	
1.598026 	0.096245 	1.529338 	0.010000 	
1.686115 	0.109240 	1.685878 	0.010000 	
1.701513 	0.126935 	3.258992 	0.010000 	
1.286878 	0.115204 	1.653919 	0.010000 	
1.375544 	0.128814 	1.640713 	0.010000 	
1.621278 	0.113016 	6.728517 	0.010000 	
1.274741 	0.117117 	1.656014 	0.010000 	
1.284056 	0.108990 	1.654825 	0.010000 	
1.350286 	0.091850 	1.634392 	0.010000 	
1.275658 	0.105634 	1.655627 	0.010000 	
1.718465 	0.112185 	1.567078 	0.010000 	
1.498003 	0.093412 	1.634477 	0.010000 	
1.635871 	0.100366 	1.979355 	0.010000 	
1.432048 	0.118891 	1.651555 	0.010000 	
1.629943 	0.101803 	1.431961 	0.010000 	
1.612410 	0.100769 	1.435520 	0.010000 	
1.537775 	0.124130 	1.614060 	0.010000 	
1.515223 	0.091437 	1.635431 	0.010000 	
1.335028 	0.122859 	1.522425 	0.010000 	
1.522568 	0.101030 	1.610300 	0.010000 	
1.416167 	0.116078 	1.651963 	0.010000 	
1.667669 	0.107629 	2.027895 	0.010000 	
1.518193 	0.106530 	1.614328 	0.010000 	
1.593047 	0.098360 	2.285822 	0.010000 	
1.474432 	0.100402 	11.272331 	0.010000 	
1.600254 	0.091214 	3.042661 	0.010000 	
1.302061 	0.120340 	1.655707 	0.010000 	
1.663759 	0.119591 	3.840637 	0.010000 	
1.621033 	0.103074 	1.799580 	0.010000 	
1.337276 	0.099421 	1.652489 	0.010000 	
1.680467 	0.120425 	1.975535 	0.010000 	
1.335666 	0.091462 	1.655263 	0.010000 	
1.546666 	0.088651 	2.095820 	0.010000 	
1.564339 	0.111463 	48.187003 	0.010000 	
1.568224 	0.123340 	1.624927 	0.010000 	
1.301110 	0.087013 	1.655111 	0.010000 	
1.292404 	0.106429 	1.654087 	0.010000 	
1.312028 	0.099094 	1.640193 	0.010000 	
1.465473 	0.107825 	1.653754 	0.010000 	
1.549306 	0.100220 	1.718746 	0.010000 	
1.385616 	0.090476 	1.652007 	0.010000 	
1.473643 	0.086008 	1.618452 	0.010000 	
1.271637 	0.111414 	1.655926 	0.010000 	
1.353938 	0.085204 	1.645071 	0.010000 	
1.329141 	0.125427 	1.655623 	0.010000 	
1.546843 	0.122636 	1.569028 	0.010000 	
1.677026 	0.103092 	4.225861 	0.010000 	
1.243284 	0.092201 	1.656450 	0.010000 	
1.622010 	0.112145 	2.695676 	0.010000 	
