param#0 	 param#1 	 dist 	  wgt 
1.491939 	0.230618 	1.471763 	0.010000 	
1.386662 	0.243565 	1.472032 	0.010000 	
1.648948 	0.205778 	1.656866 	0.010000 	
1.399995 	0.186328 	1.470772 	0.010000 	
1.384691 	0.174466 	1.460590 	0.010000 	
1.633443 	0.160005 	5.019726 	0.010000 	
1.702073 	0.197365 	7.525622 	0.010000 	
1.455238 	0.179140 	1.471948 	0.010000 	
1.258753 	0.170158 	1.472451 	0.010000 	
1.542824 	0.231852 	1.457049 	0.010000 	
1.611161 	0.177212 	3.221308 	0.010000 	
1.484488 	0.198059 	1.471144 	0.010000 	
1.443090 	0.199842 	1.471741 	0.010000 	
1.730962 	0.208012 	2.905609 	0.010000 	
1.688399 	0.246705 	3.960601 	0.010000 	
1.571721 	0.173823 	19.836595 	0.010000 	
1.682570 	0.174254 	5.430093 	0.010000 	
1.272606 	0.189432 	1.472374 	0.010000 	
1.607977 	0.222753 	1.907189 	0.010000 	
1.564271 	0.219135 	1.461379 	0.010000 	
1.269209 	0.228193 	1.472458 	0.010000 	
1.402208 	0.213758 	1.472407 	0.010000 	
1.558493 	0.184482 	1.458499 	0.010000 	
1.397000 	0.235493 	1.472453 	0.010000 	
1.699855 	0.169644 	2.660028 	0.010000 	
1.570613 	0.199474 	1.456465 	0.010000 	
1.388400 	0.254508 	1.472444 	0.010000 	
1.565971 	0.254279 	1.424739 	0.010000 	
1.420102 	0.246010 	1.472062 	0.010000 	
1.757441 	0.236009 	4.065565 	0.010000 	
1.293616 	0.218931 	1.471812 	0.010000 	
1.305316 	0.192399 	1.472461 	0.010000 	
1.558661 	0.214279 	1.481564 	0.010000 	
1.344611 	0.176857 	1.472362 	0.010000 	
1.433158 	0.196020 	1.472032 	0.010000 	
1.447869 	0.204644 	1.472322 	0.010000 	
1.365326 	0.207061 	1.472169 	0.010000 	
1.326479 	0.231549 	1.472418 	0.010000 	
1.697369 	0.233189 	11.544115 	0.010000 	
1.415099 	0.232867 	1.472138 	0.010000 	
1.244109 	0.170489 	1.472327 	0.010000 	
1.648951 	0.196327 	1.529256 	0.010000 	
1.338327 	0.207845 	1.472424 	0.010000 	
1.266487 	0.207401 	1.472476 	0.010000 	
1.318048 	0.193514 	1.472168 	0.010000 	
1.320926 	0.195800 	1.472439 	0.010000 	
1.412933 	0.194752 	1.471957 	0.010000 	
1.295836 	0.172746 	1.472435 	0.010000 	
1.474357 	0.187383 	1.470781 	0.010000 	
1.289668 	0.218843 	1.472432 	0.010000 	
1.241509 	0.245153 	1.472219 	0.010000 	
1.320360 	0.202998 	1.472074 	0.010000 	
1.663582 	0.182520 	11.944656 	0.010000 	
1.585879 	0.183633 	2.518535 	0.010000 	
1.520665 	0.179281 	2.982171 	0.010000 	
1.523653 	0.209912 	1.411013 	0.010000 	
1.474262 	0.164365 	1.460641 	0.010000 	
1.523397 	0.178716 	1.471498 	0.010000 	
1.562127 	0.211294 	1.447501 	0.010000 	
1.459766 	0.169030 	1.472158 	0.010000 	
