param#0 	 param#1 	 dist 	  wgt 
0.088756 	0.508747 	3.873203 	0.010000 	
0.093368 	0.381805 	1.744553 	0.010000 	
0.091647 	0.334054 	1.423431 	0.010000 	
0.086248 	0.389421 	1.498105 	0.010000 	
0.086678 	0.431004 	1.993174 	0.010000 	
0.085920 	0.493479 	2.300656 	0.010000 	
0.085886 	0.390879 	1.500060 	0.010000 	
0.090314 	0.479042 	2.840159 	0.010000 	
0.090963 	0.415596 	1.631589 	0.010000 	
0.085769 	0.341576 	1.447459 	0.010000 	
0.087420 	0.340228 	1.192233 	0.010000 	
0.092530 	0.393743 	1.597284 	0.010000 	
0.087217 	0.422338 	1.538885 	0.010000 	
0.091917 	0.397807 	1.681893 	0.010000 	
0.089679 	0.369662 	1.516726 	0.010000 	
0.090377 	0.404267 	1.528657 	0.010000 	
0.086984 	0.490123 	1.585033 	0.010000 	
0.091310 	0.401555 	1.671507 	0.010000 	
0.087124 	0.470693 	3.003607 	0.010000 	
0.089225 	0.361001 	1.475860 	0.010000 	
0.085807 	0.474572 	2.346099 	0.010000 	
0.085928 	0.434496 	1.945276 	0.010000 	
0.085846 	0.340332 	1.295373 	0.010000 	
0.085111 	0.369378 	1.466973 	0.010000 	
0.089176 	0.337166 	1.363212 	0.010000 	
0.086563 	0.375530 	1.381560 	0.010000 	
0.089600 	0.320518 	1.215549 	0.010000 	
0.093289 	0.341505 	1.307255 	0.010000 	
0.091000 	0.443597 	2.692830 	0.010000 	
0.086453 	0.402973 	1.983176 	0.010000 	
0.088372 	0.392851 	1.665515 	0.010000 	
0.092945 	0.436050 	2.318357 	0.010000 	
0.087896 	0.462994 	2.666711 	0.010000 	
0.091011 	0.479960 	2.469711 	0.010000 	
0.085443 	0.470983 	1.454433 	0.010000 	
0.087923 	0.517490 	2.013861 	0.010000 	
0.091847 	0.400747 	1.585984 	0.010000 	
0.088021 	0.430918 	2.678344 	0.010000 	
0.092978 	0.463100 	2.464349 	0.010000 	
0.088718 	0.438715 	1.486498 	0.010000 	
0.092891 	0.326894 	1.398057 	0.010000 	
0.091570 	0.395349 	1.841704 	0.010000 	
0.092720 	0.469784 	2.879399 	0.010000 	
0.087515 	0.444175 	2.372421 	0.010000 	
0.087657 	0.503768 	4.307089 	0.010000 	
0.086764 	0.431184 	1.806863 	0.010000 	
0.086934 	0.321061 	1.440238 	0.010000 	
0.086564 	0.458254 	2.641653 	0.010000 	
0.088751 	0.405711 	1.496878 	0.010000 	
0.089360 	0.350155 	1.456494 	0.010000 	
0.087265 	0.352393 	1.491795 	0.010000 	
0.090813 	0.351996 	1.396750 	0.010000 	
0.093891 	0.391634 	1.814193 	0.010000 	
0.094100 	0.424833 	2.049851 	0.010000 	
0.089189 	0.445909 	1.626289 	0.010000 	
0.089109 	0.337186 	1.452969 	0.010000 	
0.090937 	0.385897 	1.566161 	0.010000 	
0.085769 	0.513944 	2.276008 	0.010000 	
0.088369 	0.515156 	4.158164 	0.010000 	
0.093213 	0.392895 	1.971704 	0.010000 	
0.091761 	0.442253 	1.799137 	0.010000 	
0.087869 	0.333325 	1.307656 	0.010000 	
0.091714 	0.482420 	3.411009 	0.010000 	
0.085508 	0.380234 	1.738402 	0.010000 	
0.086068 	0.504183 	3.785911 	0.010000 	
0.085387 	0.355811 	1.547515 	0.010000 	
0.090411 	0.349675 	1.462891 	0.010000 	
0.089953 	0.386294 	1.625891 	0.010000 	
0.089473 	0.396585 	1.838333 	0.010000 	
0.092246 	0.393721 	1.573837 	0.010000 	
0.093170 	0.499925 	3.225350 	0.010000 	
0.086080 	0.519746 	2.005419 	0.010000 	
0.090505 	0.427748 	2.115377 	0.010000 	
0.093126 	0.426474 	3.681041 	0.010000 	
0.086423 	0.387224 	1.637094 	0.010000 	
0.091708 	0.377183 	1.637114 	0.010000 	
0.087115 	0.375668 	1.669927 	0.010000 	
0.091363 	0.471210 	3.133051 	0.010000 	
0.089006 	0.475826 	3.021130 	0.010000 	
0.087899 	0.356479 	1.910319 	0.010000 	
0.090520 	0.322377 	1.285773 	0.010000 	
0.091188 	0.429362 	1.930742 	0.010000 	
0.093817 	0.425303 	1.810961 	0.010000 	
0.087152 	0.431511 	1.402463 	0.010000 	
0.091031 	0.509686 	2.311385 	0.010000 	
0.091628 	0.366963 	1.770995 	0.010000 	
0.089249 	0.345945 	1.349995 	0.010000 	
0.089164 	0.466618 	3.270513 	0.010000 	
0.093073 	0.510094 	2.706166 	0.010000 	
0.085772 	0.437996 	2.205036 	0.010000 	
0.085689 	0.414934 	2.183520 	0.010000 	
0.090856 	0.321991 	1.192790 	0.010000 	
0.091806 	0.412869 	1.841642 	0.010000 	
0.093756 	0.453467 	1.800802 	0.010000 	
0.086787 	0.438448 	2.166525 	0.010000 	
0.086275 	0.437959 	3.118716 	0.010000 	
0.093197 	0.448748 	1.968219 	0.010000 	
0.088545 	0.320254 	1.236827 	0.010000 	
0.086584 	0.434412 	2.136752 	0.010000 	
0.087245 	0.441919 	1.890396 	0.010000 	
0.086185 	0.235575 	1.052814 	0.000000 	
0.089855 	0.514969 	2.308705 	0.026869 	
0.082622 	0.402595 	1.554073 	0.000000 	
0.086543 	0.317053 	1.279131 	0.000000 	
0.082521 	0.444141 	1.728534 	0.000000 	
0.094348 	0.310354 	1.352673 	0.000000 	
0.089915 	0.297823 	1.217677 	0.000000 	
0.089832 	0.369858 	1.330834 	0.017259 	
0.088895 	0.382328 	1.365616 	0.016442 	
0.084395 	0.345013 	1.270819 	0.000000 	
0.090044 	0.312465 	1.290302 	0.000000 	
0.088082 	0.366799 	1.663457 	0.017907 	
0.097165 	0.284989 	1.112198 	0.000000 	
0.086232 	0.537260 	2.249525 	0.000000 	
0.091114 	0.405366 	1.643091 	0.016942 	
0.095977 	0.407032 	1.861750 	0.000000 	
