param#0 	 param#1 	 dist 	  wgt 
0.081954 	0.587661 	1.863051 	0.010000 	
0.072433 	0.467155 	3.027983 	0.010000 	
0.097342 	0.472783 	2.384894 	0.010000 	
0.088773 	0.492616 	1.944173 	0.010000 	
0.095455 	0.441760 	3.269606 	0.010000 	
0.096220 	0.524355 	2.545746 	0.010000 	
0.098260 	0.431757 	2.016662 	0.010000 	
0.093437 	0.531901 	3.276367 	0.010000 	
0.092963 	0.608881 	77.706291 	0.010000 	
0.078377 	0.643006 	3.161657 	0.010000 	
0.072737 	0.521990 	1.627802 	0.010000 	
0.091919 	0.564802 	2.085281 	0.010000 	
0.091186 	0.533964 	2.780801 	0.010000 	
0.071030 	0.615800 	13.966202 	0.010000 	
0.097252 	0.625992 	4.809041 	0.010000 	
0.080927 	0.553247 	3.228583 	0.010000 	
0.079179 	0.416559 	1.954937 	0.010000 	
0.083489 	0.439959 	1.798833 	0.010000 	
0.070276 	0.612050 	1.861320 	0.010000 	
0.093289 	0.654270 	3.312980 	0.010000 	
0.082569 	0.487671 	2.144760 	0.010000 	
0.071261 	0.446806 	1.712584 	0.010000 	
0.085774 	0.440015 	1.735401 	0.010000 	
0.073068 	0.573387 	7.454308 	0.010000 	
0.081427 	0.571331 	3.334745 	0.010000 	
0.072398 	0.513756 	1.902842 	0.010000 	
0.078032 	0.618968 	2.366837 	0.010000 	
0.078245 	0.420665 	1.959098 	0.010000 	
0.088339 	0.524961 	2.003358 	0.010000 	
0.088184 	0.435946 	1.519122 	0.010000 	
0.077882 	0.628745 	3.152875 	0.010000 	
0.078613 	0.452643 	1.828146 	0.010000 	
0.091443 	0.595799 	7.245650 	0.010000 	
0.076981 	0.640031 	4.208842 	0.010000 	
0.093696 	0.625464 	2.468826 	0.010000 	
0.070569 	0.524352 	1.744564 	0.010000 	
0.085726 	0.500071 	129.290366 	0.010000 	
0.089174 	0.465079 	48.817985 	0.010000 	
0.090055 	0.501133 	2.294523 	0.010000 	
0.095284 	0.483759 	2.226770 	0.010000 	
0.085367 	0.572908 	3.106561 	0.010000 	
0.079834 	0.407037 	2.010895 	0.010000 	
0.074491 	0.490486 	1.707437 	0.010000 	
0.087349 	0.465347 	2.890716 	0.010000 	
0.085361 	0.623962 	4.801506 	0.010000 	
0.076680 	0.570572 	2.447604 	0.010000 	
0.074680 	0.621122 	1.943410 	0.010000 	
0.090752 	0.600199 	2.692899 	0.010000 	
0.084927 	0.423583 	1.587231 	0.010000 	
0.079907 	0.426143 	1.571554 	0.010000 	
0.071593 	0.549611 	1.542166 	0.010000 	
0.076221 	0.652261 	112.925885 	0.010000 	
0.093534 	0.539781 	2.737536 	0.010000 	
0.093475 	0.442611 	1.932726 	0.010000 	
0.099563 	0.642087 	7.896862 	0.010000 	
0.082868 	0.403173 	1.583711 	0.010000 	
0.085059 	0.405403 	1.642168 	0.010000 	
0.096039 	0.414445 	3.066861 	0.010000 	
0.093540 	0.508365 	2.062552 	0.010000 	
0.097932 	0.489948 	3.329277 	0.010000 	
0.089979 	0.447533 	3.437634 	0.010000 	
0.093159 	0.425817 	2.000818 	0.010000 	
0.081489 	0.559171 	2.731127 	0.010000 	
0.096385 	0.413625 	1.766893 	0.010000 	
0.079977 	0.483640 	2.639288 	0.010000 	
0.094561 	0.618889 	7.041428 	0.010000 	
0.073501 	0.623034 	1.936320 	0.010000 	
0.075099 	0.584389 	10.713230 	0.010000 	
0.075686 	0.524972 	3.400647 	0.010000 	
0.090294 	0.519026 	14.016469 	0.010000 	
0.082988 	0.536279 	3.373589 	0.010000 	
0.090492 	0.561111 	3.369443 	0.010000 	
0.080426 	0.623779 	1.676329 	0.010000 	
0.091140 	0.634353 	19.675254 	0.010000 	
0.079760 	0.510161 	2.179862 	0.010000 	
0.081800 	0.566992 	3.223876 	0.010000 	
0.082941 	0.493307 	4.237656 	0.010000 	
0.099409 	0.571446 	7.574029 	0.010000 	
0.099738 	0.403036 	2.066460 	0.010000 	
0.096506 	0.446194 	1.804788 	0.010000 	
0.072289 	0.443025 	2.925550 	0.010000 	
0.096332 	0.418280 	1.445508 	0.010000 	
0.087943 	0.586061 	2.693449 	0.010000 	
0.094436 	0.642791 	2.538934 	0.010000 	
0.095056 	0.468303 	1.758520 	0.010000 	
0.097163 	0.487751 	1.568755 	0.010000 	
0.073467 	0.555120 	9.574138 	0.010000 	
0.072212 	0.457428 	1.277664 	0.010000 	
0.078343 	0.409938 	2.081891 	0.010000 	
0.091689 	0.569118 	2.864042 	0.010000 	
0.096363 	0.603878 	2.810935 	0.010000 	
0.087579 	0.500576 	2.019945 	0.010000 	
0.092700 	0.516125 	2.731986 	0.010000 	
0.082319 	0.417770 	2.098188 	0.010000 	
0.081740 	0.569245 	1.884914 	0.010000 	
0.075660 	0.487435 	2.748567 	0.010000 	
0.095421 	0.527380 	2.470338 	0.010000 	
0.087208 	0.579832 	2.428348 	0.010000 	
0.082353 	0.495540 	2.505192 	0.010000 	
0.089921 	0.452446 	2.326144 	0.010000 	
0.068482 	0.578103 	1.748693 	0.000000 	
0.084989 	0.345314 	1.806010 	0.000000 	
0.072545 	0.648961 	2.926684 	0.032523 	
0.100740 	0.246531 	1.413568 	0.000000 	
0.064873 	0.423280 	1.740580 	0.000000 	
0.109902 	0.467797 	2.731860 	0.000000 	
0.088926 	0.392594 	3.274610 	0.000000 	
0.080324 	0.488998 	2.419270 	0.016235 	
0.077993 	0.529954 	2.809445 	0.016845 	
0.085675 	0.517803 	3.177973 	0.014860 	
0.094532 	0.613426 	2.881268 	0.022468 	
0.061397 	0.536628 	1.598957 	0.000000 	
0.084719 	0.449710 	1.819430 	0.016994 	
0.092071 	0.561922 	3.220077 	0.017023 	
0.092565 	0.514852 	2.169800 	0.016328 	
0.047696 	0.750800 	2.225314 	0.000000 	
0.091026 	0.537076 	2.312078 	0.015885 	
0.073037 	0.685089 	1.853250 	0.000000 	
0.080603 	0.449101 	1.863706 	0.018064 	
0.088633 	0.602699 	3.015679 	0.018355 	
0.098955 	0.451650 	2.071511 	0.023943 	
0.084611 	0.465886 	1.986369 	0.016099 	
0.062323 	0.554990 	1.528822 	0.000000 	
0.089702 	0.545627 	2.809854 	0.015660 	
0.106049 	0.324767 	1.850295 	0.000000 	
0.094933 	0.520362 	1.820979 	0.017690 	
0.105265 	0.414550 	2.193628 	0.000000 	
0.082226 	0.440009 	1.962863 	0.018186 	
0.085218 	0.497111 	1.864508 	0.015061 	
0.101066 	0.391532 	2.506460 	0.000000 	
0.092822 	0.553585 	2.532281 	0.017072 	
0.092297 	0.422819 	1.564843 	0.020697 	
0.053544 	0.627035 	1.839415 	0.000000 	
