param#0 	 param#1 	 dist 	  wgt 
0.069855 	0.197835 	2.780444 	0.010000 	
0.081663 	0.217510 	3.034106 	0.010000 	
0.066528 	0.216169 	1.552619 	0.010000 	
0.074965 	0.183910 	1.311925 	0.010000 	
0.064946 	0.252027 	3.189630 	0.010000 	
0.074343 	0.214852 	1.381455 	0.010000 	
0.079687 	0.190491 	1.144362 	0.010000 	
0.068604 	0.175388 	1.343429 	0.010000 	
0.067626 	0.189384 	1.393814 	0.010000 	
0.085913 	0.178189 	1.304633 	0.010000 	
0.067180 	0.226928 	1.840248 	0.010000 	
0.068023 	0.224751 	2.994400 	0.010000 	
0.069296 	0.186845 	1.521996 	0.010000 	
0.075802 	0.219835 	1.472617 	0.010000 	
0.073950 	0.256710 	2.433983 	0.010000 	
0.068525 	0.195644 	2.095810 	0.010000 	
0.077380 	0.212960 	2.707922 	0.010000 	
0.078113 	0.241113 	2.029902 	0.010000 	
0.089208 	0.251758 	4.874510 	0.010000 	
0.072658 	0.186198 	2.571747 	0.010000 	
0.082046 	0.255650 	3.374777 	0.010000 	
0.065499 	0.208821 	1.356993 	0.010000 	
0.067780 	0.240699 	2.224770 	0.010000 	
0.073661 	0.194593 	1.286147 	0.010000 	
0.070669 	0.215862 	1.658142 	0.010000 	
0.072470 	0.250851 	2.348649 	0.010000 	
0.071787 	0.203631 	2.371199 	0.010000 	
0.070350 	0.251172 	2.289346 	0.010000 	
0.080056 	0.245528 	4.301131 	0.010000 	
0.064373 	0.215048 	2.341391 	0.010000 	
0.085030 	0.234413 	2.235607 	0.010000 	
0.065466 	0.224858 	2.825033 	0.010000 	
0.081247 	0.224184 	2.988823 	0.010000 	
0.076340 	0.232365 	3.265985 	0.010000 	
0.087773 	0.204125 	2.316383 	0.010000 	
0.069377 	0.194551 	1.376288 	0.010000 	
0.066788 	0.252607 	3.118988 	0.010000 	
0.088163 	0.255611 	5.858547 	0.010000 	
0.086854 	0.227813 	3.494572 	0.010000 	
0.072107 	0.257020 	1.880822 	0.010000 	
0.077576 	0.213609 	1.988078 	0.010000 	
0.078332 	0.239096 	3.365330 	0.010000 	
0.084176 	0.175643 	1.397851 	0.010000 	
0.077422 	0.220357 	4.553309 	0.010000 	
0.085614 	0.174357 	1.982041 	0.010000 	
0.089202 	0.211738 	2.512864 	0.010000 	
0.088229 	0.235850 	2.812961 	0.010000 	
0.077790 	0.195617 	1.455515 	0.010000 	
0.081478 	0.258832 	4.507886 	0.010000 	
0.083265 	0.257733 	4.548719 	0.010000 	
0.088330 	0.229097 	7.159044 	0.010000 	
0.074099 	0.220422 	2.092444 	0.010000 	
0.070991 	0.189714 	1.833490 	0.010000 	
0.077660 	0.215115 	2.186208 	0.010000 	
0.086803 	0.217207 	1.761173 	0.010000 	
0.088730 	0.178158 	1.633952 	0.010000 	
0.077498 	0.235664 	2.751856 	0.010000 	
0.073822 	0.219139 	1.471578 	0.010000 	
0.069135 	0.213129 	1.031529 	0.010000 	
0.079385 	0.244340 	4.088584 	0.010000 	
0.070353 	0.253560 	2.048308 	0.010000 	
0.086172 	0.199171 	1.954589 	0.010000 	
0.077568 	0.165481 	1.357446 	0.010000 	
0.065817 	0.216766 	1.606570 	0.010000 	
0.066337 	0.207485 	1.652840 	0.010000 	
0.085973 	0.172701 	2.433440 	0.010000 	
0.063536 	0.246541 	2.046032 	0.010000 	
0.072359 	0.229937 	2.896864 	0.010000 	
0.081906 	0.258331 	5.648389 	0.010000 	
0.081439 	0.214861 	3.001247 	0.010000 	
0.076369 	0.188451 	1.429184 	0.010000 	
0.080633 	0.184843 	1.750930 	0.010000 	
0.062991 	0.244187 	4.344503 	0.010000 	
0.077306 	0.213724 	1.654469 	0.010000 	
0.088733 	0.200609 	2.243796 	0.010000 	
0.087935 	0.201645 	2.433574 	0.010000 	
0.088782 	0.255757 	6.065195 	0.010000 	
0.071878 	0.208848 	2.058047 	0.010000 	
0.063772 	0.239033 	1.918390 	0.010000 	
0.065138 	0.206617 	1.919903 	0.010000 	
0.066492 	0.201814 	1.389264 	0.010000 	
0.066695 	0.232254 	2.171292 	0.010000 	
0.071334 	0.226219 	2.458236 	0.010000 	
0.065828 	0.242072 	2.006304 	0.010000 	
0.085280 	0.239045 	3.408943 	0.010000 	
0.080516 	0.235328 	3.015705 	0.010000 	
0.079150 	0.222095 	2.371404 	0.010000 	
0.072714 	0.211024 	1.636516 	0.010000 	
0.076755 	0.180375 	1.615932 	0.010000 	
0.077092 	0.165994 	1.336457 	0.010000 	
0.076621 	0.184215 	1.487207 	0.010000 	
0.085145 	0.163865 	1.602131 	0.010000 	
0.087963 	0.243066 	3.252362 	0.010000 	
0.072759 	0.227101 	2.741618 	0.010000 	
0.077903 	0.205117 	2.120318 	0.010000 	
0.082494 	0.163847 	1.920376 	0.010000 	
0.065374 	0.197575 	1.649618 	0.010000 	
0.085616 	0.162940 	1.566307 	0.010000 	
0.081911 	0.213786 	2.815929 	0.010000 	
0.086504 	0.235449 	2.580706 	0.010000 	
