DateTime,N04D_Discharge,N20B_Discharge,N01B_Discharge,N02B_Discharge,KingsRiver_Discharge,HQ01_Precipitation,HQ01_AirTemperature,HQ01_SolarRadiation,HQ01_RelativeHumidity,HQ01_WindDirection,HQ01_WindSpeed,HQ01_SoilTemperature
1985-06-14,29.0,,,,3400.0,26.4,18.28,28.51851851851852,80.42,186.56166666666667,,
1985-06-15,27.000000000000004,,,,4300.0,24.55,20.84,84.80324074074075,69.68,211.85916666666665,,
1985-06-16,35.0,,,,4900.0,22.7,24.35,64.80324074074075,71.61,167.48250000000004,,
1985-06-17,32.0,,,,3900.0,13.05,21.37,81.41203703703705,59.58,106.19333333333331,,
1985-06-18,29.0,,,,3300.0,3.4,17.42,77.02546296296295,64.75,233.7783333333333,,
1985-06-19,27.000000000000004,,,,3200.0,18.533333333333328,18.18,83.58796296296295,68.93,200.075,,
1985-06-20,26.000000000000004,,,,2900.0,33.666666666666664,24.12,79.22453703703705,54.04,180.59166666666667,,
1985-06-21,126.0,,,,26000.0,48.8,21.55,44.988425925925924,75.51,176.39333333333332,,
1985-06-22,63.0,,,,11000.0,25.700000000000006,21.16,88.0439814814815,66.95,185.8408333333333,,
1985-06-23,47.0,,,,7300.0,2.6,25.75,83.27546296296295,76.55,173.05166666666665,,
1985-06-24,40.99999999999999,,,,5800.0,5.7,25.93,82.6388888888889,75.43,179.10416666666663,,
1985-06-25,37.00000000000001,,,,4800.0,8.8,26.71,82.83564814814818,71.99,183.025,,
1985-06-26,38.0,,,,5200.0,11.9,21.4,29.03935185185185,85.25,243.125,,
1985-06-27,33.0,,,,4800.0,11.288888888888891,17.74,88.64583333333331,68.1,280.4816666666667,,
1985-06-28,29.0,,,,3800.0,10.677777777777775,20.34,86.21527777777777,61.87,136.40333333333334,,
1985-06-29,26.000000000000004,,,,3500.0,10.066666666666666,22.29,84.6412037037037,66.41,122.8,,
1985-06-30,24.0,,,,3100.0,9.455555555555557,21.63,84.25925925925925,66.63,106.71083333333333,,
1985-07-01,23.0,,,,2900.0,8.844444444444445,21.76,75.23148148148148,68.25,113.06333333333332,,
1985-07-02,21.0,,,,2500.0,8.233333333333334,22.6,74.94212962962962,68.66,214.87583333333336,,
1985-07-03,20.0,,,,2400.0,7.622222222222222,28.6,68.25231481481482,61.42,192.2217391304348,,
1985-07-04,17.25,,,,2000.0,0.0,26.59,72.92824074074073,50.5,191.74916666666664,,
1985-07-05,14.5,,,,1700.0,21.717707042958217,21.21,79.52546296296295,61.33,171.99249999999995,,
1985-07-06,11.75,,,,1800.0,26.501628117439274,23.08,82.37268518518519,59.06,192.28416666666664,,
1985-07-07,9.000000000000002,,,,1500.0,5.177777777777779,26.15,78.06712962962962,55.34,199.40833333333333,,
1985-07-08,9.000000000000002,,,,1200.0,4.566666666666666,27.93,74.3287037037037,52.19,207.24166666666665,,
1985-07-09,9.000000000000002,,,,1100.0,3.955555555555556,28.86,74.17824074074075,50.63,162.27916666666667,,
1985-07-10,8.0,,,,990.0,3.344444444444445,26.59,79.24768518518519,57.24,151.42666666666668,,
1985-07-11,6.999999999999999,,,,880.0,2.7333333333333343,29.82,79.39814814814814,42.39,170.3141666666667,,
1985-07-12,6.999999999999999,,,,800.0,2.122222222222222,30.73,53.69212962962962,42.09,195.9525,,
1985-07-13,6.999999999999999,,,,700.0,1.5111111111111108,30.54,47.38425925925928,43.02,204.275,,
1985-07-14,6.999999999999999,,,,720.0,0.9,27.03,43.2175925925926,63.78,200.6208333333333,,
1985-07-15,6.0,,,,690.0,1.9,23.59,66.48148148148148,66.21,69.39916666666666,,
1985-07-16,6.0,,,,630.0,2.9,23.52,80.94907407407406,54.95,138.18666666666664,,
1985-07-17,5.0,,,,560.0,3.9,26.96,79.08564814814814,55.23,164.98749999999995,,
1985-07-18,4.0,,,,500.0,4.9,29.18,67.33796296296295,62.04,168.69999999999996,,
1985-07-19,4.0,,,,440.0,5.9,27.76,58.28703703703704,73.1,95.12166666666668,,
1985-07-20,5.0,,,,400.0,6.9,24.3,52.38425925925926,81.9,101.12916666666666,,
1985-07-21,5.0,,,,380.0,6.3,23.62,54.58333333333334,79.59,106.96833333333332,,
1985-07-22,4.0,,,,350.0,18.3,24.57,71.27314814814815,72.24,121.9775,,
1985-07-23,3.0,,,,330.0,30.3,28.69,63.05555555555557,69.69,136.0275,,
1985-07-24,3.0,,,,470.0,42.3,25.21,57.34953703703703,75.97,209.9416666666667,,
1985-07-25,3.0,,,,420.0,35.3,23.67,66.50462962962963,78.54,145.23666666666668,,
1985-07-26,2.0,,,,390.0,28.3,22.73,78.2638888888889,73.36,125.54083333333334,,
1985-07-27,2.0,,,,380.0,21.3,23.19,77.48842592592592,72.36,132.3925,,
1985-07-28,2.0,,,,350.0,14.299999999999995,24.43,47.38425925925928,74.15,178.73,,
1985-07-29,2.0,,,,320.0,7.299999999999998,23.49,28.50694444444445,77.3,136.58916666666667,,
1985-07-30,2.0,,,,280.0,0.3,25.77,42.361111111111114,77.16,165.82333333333332,,
1985-07-31,2.0,,,,280.0,10.1,22.67,49.98842592592593,86.36,81.3325,,
1985-08-01,2.0,,,,250.0,21.5,19.24,20.578703703703702,87.94,59.63333333333333,,
1985-08-02,2.0,,,,210.0,32.9,20.27,59.47916666666666,79.15,111.39,,
1985-08-03,5.0,,,,250.0,44.3,21.74,29.155092592592588,84.31,139.48083333333332,,
1985-08-04,5.0,,,,220.0,33.33333333333333,23.7,56.006944444444436,83.49,206.09583333333333,,
1985-08-05,3.0,,,,210.0,22.36666666666667,25.07,59.398148148148145,79.69,200.69333333333333,,
1985-08-06,3.0,,,,240.0,11.4,23.83,55.7175925925926,78.05,135.4725,,
1985-08-07,3.0,,,,240.0,9.933333333333334,22.81,75.47453703703705,78.9,113.13,,
1985-08-08,2.0,,,,230.0,8.466666666666667,26.27,72.1412037037037,77.66,160.3708333333333,,
1985-08-09,2.0,,,,230.0,7.0,25.78,61.574074074074076,76.67,176.8025,,
1985-08-10,2.0,,,,260.0,11.9,18.78,75.55555555555554,78.76,77.31375,,
1985-08-11,2.0,,,,230.0,6.45,23.42,68.99305555555556,81.97,130.65916666666666,,
1985-08-12,2.0,,,,230.0,1.0,26.75,55.9375,73.68,206.2458333333333,,
1985-08-13,2.0,,,,230.0,0.9,23.72,36.446759259259245,83.96,151.21333333333334,,
1985-08-14,3.0,,,,230.0,5.7,19.13,28.62268518518519,88.46,149.72166666666666,,
1985-08-15,2.0,,,,230.0,4.1000000000000005,18.46,29.583333333333336,87.34,83.92083333333333,,
1985-08-16,1.0,,,,220.0,2.5000000000000004,23.75,65.3587962962963,81.65,150.6025,,
1985-08-17,1.0,,,,230.0,0.9,23.89,57.11805555555557,83.73,104.365,,
1985-08-18,0.0,,,,230.0,15.250000000000002,21.35,30.844907407407412,80.08,81.3975,,
1985-08-19,4.0,,,,290.0,29.6,18.54,23.842592592592588,88.68,89.72999999999998,,
1985-08-20,3.0,,,,210.0,24.73333333333333,19.02,44.52546296296296,87.53,123.10833333333332,,
1985-08-21,2.0,,,,190.0,19.866666666666667,23.71,53.39120370370371,85.68,141.74333333333334,,
1985-08-22,4.0,,,,190.0,15.0,21.2,30.0,88.71,113.4275,,
1985-08-23,3.0,,,,190.0,14.578947368421053,20.18,36.29629629629631,86.08,114.81166666666668,,
1985-08-24,3.0,,,,190.0,14.157894736842106,18.87,66.23842592592592,78.92,202.80791666666664,,
1985-08-25,2.0,,,,190.0,13.73684210526316,16.99,59.7685185185185,81.86,178.19833333333335,,
1985-08-26,2.0,,,,190.0,13.31578947368421,18.72,69.61805555555556,78.88,177.8708333333333,,
1985-08-27,1.7777777777777777,,,,190.0,12.894736842105265,21.56,67.93981481481481,77.57,158.76,,
1985-08-28,1.5555555555555556,,,,190.0,12.473684210526313,24.74,58.59953703703704,75.8,175.72083333333333,,
1985-08-29,1.3333333333333337,,,,190.0,12.052631578947368,26.45,60.60185185185186,73.31,203.15,,
1985-08-30,1.1111111111111112,,,,190.0,8.677645099766119,25.87,62.11805555555557,78.12,110.12333333333332,,
1985-08-31,0.8888888888888888,,,,190.0,0.0,28.12,67.1875,71.43,184.0608333333333,,
1985-09-01,0.6666666666666667,,,,200.0,13.874445645410583,28.1,58.04398148148147,70.1,184.4025,,
1985-09-02,0.4444444444444444,,,,230.0,0.0,28.17,62.060185185185176,75.06,169.10416666666666,,
1985-09-03,0.22222222222222232,,,,230.0,9.947368421052632,26.5,60.99537037037037,77.12,166.51666666666662,,
1985-09-04,0.0,,,,230.0,9.526315789473683,26.68,54.45601851851853,79.88,151.2275,,
1985-09-05,0.0,,,,230.0,9.105263157894736,29.52,60.949074074074076,67.62,199.5625,,
1985-09-06,0.0,,,,210.0,8.684210526315791,29.84,62.2337962962963,68.62,186.52916666666667,,
1985-09-07,0.0,,,,190.0,8.263157894736842,28.13,61.45833333333333,74.54,177.04166666666663,,
1985-09-08,0.0,,,,170.0,7.842105263157895,26.64,59.79166666666667,75.2,249.9125,,
1985-09-09,0.0,,,,160.0,7.421052631578947,20.74,54.236111111111114,80.56,54.86916666666667,,
1985-09-10,0.0,,,,140.0,7.0,17.72,26.30787037037037,89.64,81.94500000000002,,
1985-09-11,0.0,,,,120.0,13.25,18.09,18.530092592592585,88.12,101.56416666666668,,
1985-09-12,0.0,,,,110.0,19.5,18.43,13.368055555555555,89.6,106.8825,,
1985-09-13,0.0,,,,70.0,3.5,13.72,4.453703703703703,91.75,98.91333333333334,,
1985-09-14,0.0,,,,20.0,10.714285714285717,15.94,35.91435185185185,81.46,122.80916666666668,,
1985-09-15,0.0,,,,10.0,17.92857142857143,17.99,45.381944444444464,82.77,154.14916666666667,,
1985-09-16,0.0,,,,0.0,25.142857142857146,19.51,16.122685185185187,88.88,181.38333333333333,,
1985-09-17,0.0,,,,0.0,32.35714285714286,24.6,55.20833333333334,79.72,192.225,,
1985-09-18,0.0,,,,0.0,39.57142857142857,25.98,55.9375,78.03,184.1458333333333,,
1985-09-19,0.0,,,,0.0,46.78571428571429,25.38,51.122685185185176,76.9,182.3958333333333,,
1985-09-20,2.0,,,,0.0,54.0,13.47,6.8969907407407405,89.47,67.27,,
1985-09-21,17.0,,,,0.0,3.0,10.95,10.289351851851851,91.03,148.28333333333333,,
1985-09-22,27.000000000000004,,,,40.0,14.0,16.24,26.37731481481481,85.83,214.60083333333333,,
1985-09-23,36.00000000000001,,,,570.0,1.0,10.69,50.497685185185176,82.14,271.225,,
1985-09-24,22.000000000000004,,,,1100.0,0.5,11.53,30.19675925925925,82.88,210.22083333333333,,
1985-09-25,18.000000000000004,,,,1500.0,0.5,11.87,47.47685185185186,82.25,291.55,,
1985-09-26,16.0,,,,1400.0,1.0,9.25,52.60416666666666,81.15,242.15833333333333,,
1985-09-27,15.0,,,,1400.0,1.5,15.93,55.5787037037037,74.92,193.19583333333333,,
1985-09-28,13.000000000000002,,,,1500.0,2.0,9.1,5.076388888888888,89.17,140.3775,,
1985-09-29,61.0,,,,15000.0,23.0,3.477,5.273148148148149,92.97,150.20041666666663,,
1985-09-30,51.0,,,,9200.0,19.0,4.46,49.930555555555536,84.94,267.5333333333333,,
1985-10-01,44.0,,,,6400.0,15.0,6.495,55.37037037037037,82.67,184.37833333333333,,
1985-10-02,37.0,,,,5300.0,11.0,12.29,46.09953703703704,78.82,189.3625,,
1985-10-03,30.0,,,,4700.0,7.0,15.77,43.726851851851855,81.23,200.36666666666667,,
1985-10-04,23.0,,,,4100.0,3.0,10.38,22.85879629629629,80.91,208.65,,
1985-10-05,23.0,,,,3700.0,2.875,9.46,52.58101851851853,79.14,185.11416666666665,,
1985-10-06,22.000000000000004,,,,3600.0,2.75,15.17,51.19212962962963,73.69,174.67083333333335,,
1985-10-07,22.000000000000004,,,,3400.0,2.625,18.35,35.219907407407405,72.37,155.59916666666666,,
1985-10-08,19.0,,,,3000.0,2.5,12.99,7.03125,83.99,124.89541666666666,,
1985-10-09,248.0,,,,64000.0,57.5,3.713,3.4722222222222223,92.9,66.56666666666666,,
1985-10-10,210.0,,,,63000.0,14.5,4.093,10.567129629629632,92.12,59.53375,,
1985-10-11,97.0,,,,27000.0,2.5,9.14,15.081018518518519,86.22,129.68416666666667,,
1985-10-12,68.0,,,,20000.0,0.5,15.07,48.49537037037037,79.56,227.1775,,
1985-10-13,55.99999999999999,,,,15000.0,1.25,12.87,30.625,82.46,160.13250000000005,,
1985-10-14,51.0,,,,12000.0,2.0,9.56,13.067129629629624,83.84,180.1208333333333,,
1985-10-15,49.0,,,,10000.0,2.75,13.03,47.66203703703704,76.97,179.9958333333333,,
1985-10-16,46.0,,,,9000.0,3.5,16.71,44.32870370370371,73.3,166.3766666666667,,
1985-10-17,44.00000000000001,,,,8500.0,4.25,17.87,24.594907407407412,79.5,101.67583333333332,,
1985-10-18,43.0,,,,8200.0,5.0,17.35,14.317129629629633,88.05,103.45916666666668,,
1985-10-19,40.99999999999999,,,,7400.0,1.0,11.81,10.520833333333332,86.5,134.15625000000003,,
1985-10-20,39.0,,,,6600.0,1.0555555555555556,11.88,12.638888888888884,86.29,220.45104166666667,,
1985-10-21,37.00000000000001,,,,5900.0,1.1111111111111112,13.55,33.05555555555556,80.93,111.39916666666666,,
1985-10-22,32.0,,,,5700.0,1.1666666666666667,18.87,37.581018518518526,79.68,179.8375,,
1985-10-23,29.0,,,,5300.0,1.2222222222222223,19.07,27.534722222222214,79.02,178.1925,,
1985-10-24,26.000000000000004,,,,4900.0,1.2777777777777777,15.56,43.032407407407405,75.37,62.41333333333333,,
1985-10-25,25.0,,,,4600.0,1.3333333333333333,15.69,42.361111111111114,76.62,124.01083333333332,,
1985-10-26,24.0,,,,4400.0,1.3888888888888888,17.96,26.74768518518519,85.36,53.8325,,
1985-10-27,22.000000000000004,,,,4000.0,0.0,15.55,19.814814814814813,84.11,35.34,,
1985-10-28,21.0,,,,3800.0,0.3079507743608092,13.73,28.92361111111111,78.26,36.21,,
1985-10-29,20.0,,,,3800.0,21.122119272939752,11.53,18.35648148148148,78.9,69.45187499999999,,
1985-10-30,19.0,,,,3500.0,1.6111111111111112,7.124,8.915509259259258,88.91,82.73979166666669,,
1985-10-31,18.000000000000004,,,,3400.0,1.6666666666666663,6.007999999999999,33.80787037037037,82.48,105.93166666666666,,
1985-11-01,17.0,,,,3100.0,1.7222222222222223,6.646,33.34490740740741,80.78,109.96583333333332,,
1985-11-02,16.0,,,,3000.0,1.7777777777777777,5.9170000000000025,32.11805555555556,80.02,90.31166666666668,,
1985-11-03,15.0,,,,2900.0,1.8333333333333333,9.34,37.951388888888886,77.32,123.13,,
1985-11-04,13.999999999999998,,,,2700.0,1.8888888888888888,7.98,37.407407407407405,80.93,120.79583333333332,,
1985-11-05,13.999999999999998,,,,2700.0,1.9444444444444444,15.5,34.236111111111114,72.39,155.2408695652174,,
1985-11-06,13.000000000000002,,,,2500.0,2.0,6.318,27.10648148148148,79.08,164.45083333333338,,
1985-11-07,12.0,,,,2500.0,2.75,7.97,36.35416666666666,78.55,204.46833333333333,,
1985-11-08,12.0,,,,2400.0,3.5,13.38,29.421296296296298,74.73,203.4875,,
1985-11-09,10.0,,,,2500.0,4.25,2.226,4.075231481481481,93.97,102.79708333333332,,
1985-11-10,10.0,,,,2300.0,5.0,-0.474,6.224537037037036,94.69,44.39250000000001,,
1985-11-11,9.000000000000002,,,,2200.0,5.75,1.29,6.311342592592593,93.39,102.4775,,
1985-11-12,10.0,,,,2100.0,6.5,4.702,4.608796296296297,87.62,81.19583333333334,,
1985-11-13,10.0,,,,2000.0,1.0,2.508,6.238425925925925,89.44,130.7879166666667,,
1985-11-14,11.000000000000002,,,,1900.0,13.0,0.28,2.2951388888888893,92.67,59.12104166666666,,
1985-11-15,13.000000000000002,,,,2200.0,2.0,0.5529999999999999,6.280092592592593,91.44,203.07,,
1985-11-16,13.000000000000002,,,,2000.0,1.5,3.695,32.97453703703704,85.79,227.475,,
1985-11-17,13.999999999999998,,,,1900.0,1.0,10.97,30.324074074074073,83.56,179.92916666666667,,
1985-11-18,13.999999999999998,,,,2000.0,0.5,11.9,28.37962962962963,83.65,219.20083333333332,,
1985-11-19,13.999999999999998,,,,1900.0,0.5,-5.47,7.950231481481483,87.69,222.1135416666667,,
1985-11-20,13.999999999999998,,,,1800.0,0.5,-6.33,30.694444444444446,85.22,184.88916666666668,,
1985-11-21,16.0,,,,2000.0,0.5,-3.86,14.421296296296294,85.43,105.8325,,
1985-11-22,16.0,,,,2100.0,0.5,-3.678,12.687037037037035,77.87400000000002,103.52555555555556,,
1985-11-23,15.0,,,,2000.0,0.5,-3.4960000000000004,10.952777777777774,70.318,101.21861111111113,,
1985-11-24,15.0,,,,1900.0,0.5,-3.3139999999999996,9.218518518518517,62.762,98.91166666666666,,
1985-11-25,15.0,,,,1900.0,0.5,-3.1319999999999997,7.484259259259257,55.206,96.60472222222221,,
1985-11-26,15.0,,,,1900.0,0.5,-2.95,5.75,47.65,94.29777777777778,,
1985-11-27,13.999999999999998,,,,1800.0,0.6666666666666666,-8.69,13.900462962962965,49.25,91.99083333333334,,
1985-11-28,13.000000000000002,,,,1800.0,0.8333333333333333,-7.89,25.243055555555557,48.95,205.9783333333333,,
1985-11-29,13.999999999999998,,,,1800.0,1.0,-8.57,11.157407407407408,49.21,55.55416666666667,,
1985-11-30,13.000000000000002,,,,1600.0,0.75,-11.385,20.05208333333333,50.21,68.48729166666666,,
1985-12-01,13.000000000000002,,,,1600.0,0.5,-14.2,28.94675925925925,51.21,164.86864583333337,,
1985-12-02,12.0,,,,1300.0,0.8333333333333333,-14.2,24.75694444444445,51.34,261.25,,
1985-12-03,11.000000000000002,,,,1300.0,1.1666666666666663,-7.28,17.916666666666668,48.73,154.30833333333334,,
1985-12-04,11.000000000000002,,,,1400.0,1.5,0.389,24.016203703703702,45.56,260.7833333333333,,
1985-12-05,10.0,,,,1300.0,1.8333333333333333,-1.08,28.240740740740733,46.27,227.3583333333333,,
1985-12-06,10.0,,,,1300.0,2.1666666666666665,-1.63,23.530092592592588,46.54,129.52416666666667,,
1985-12-07,10.0,,,,1400.0,2.5,2.927,9.780092592592592,44.71,178.02166666666668,,
1985-12-08,11.000000000000002,,,,1600.0,1.75,-0.821,20.83333333333333,46.2,173.3275,,
1985-12-09,10.0,,,,1600.0,1.0,-4.21,1.8483796296296293,47.52,62.32958333333333,,
1985-12-10,10.0,,,,1600.0,6.0,-5.4,3.8252314814814814,47.99,33.833333333333336,,
1985-12-11,10.0,,,,1500.0,5.5,-10.0,18.564814814814817,49.73,218.303125,,
1985-12-12,10.0,,,,1500.0,5.0,-10.8,24.43287037037037,50.08,167.81,,
1985-12-13,10.0,,,,1400.0,4.5,-16.0,27.847222222222214,52.01,286.50416666666666,,
1985-12-14,10.0,,,,1500.0,4.0,-6.78,25.474537037037038,48.51,216.77916666666667,,
1985-12-15,10.0,,,,1600.0,3.5,-1.02,27.222222222222207,46.29,197.37583333333336,,
1985-12-16,10.0,,,,1600.0,3.0,0.821,27.10648148148148,45.57,248.13208333333333,,
1985-12-17,10.0,,,,1600.0,2.5,-2.42,21.157407407407405,46.81,176.28708333333333,,
1985-12-18,10.0,,,,1500.0,1.5,-13.6,26.92129629629629,51.09,163.33375,,
1985-12-19,10.0,,,,1600.0,0.5,-5.06,9.826388888888893,47.86,268.5875,,
1985-12-20,8.0,,,,1600.0,0.6111111111111112,-10.1,26.42361111111111,49.79,267.0152083333333,,
1985-12-21,9.000000000000002,,,,1500.0,0.7222222222222222,0.161,25.56712962962964,45.82,217.27916666666667,,
1985-12-22,9.000000000000002,,,,1500.0,0.8333333333333333,4.372,26.608796296296298,44.11,281.4291666666667,,
1985-12-23,8.0,,,,1600.0,0.9444444444444444,4.1160000000000005,19.953703703703702,44.23,291.0083333333333,,
1985-12-24,6.999999999999999,,,,1600.0,1.0555555555555556,-8.65,25.92592592592593,49.12,283.00916666666666,,
1985-12-25,8.0,,,,1400.0,1.1666666666666663,-11.1,27.62731481481481,49.85,283.56666666666666,,
1985-12-26,8.0,,,,1500.0,1.2777777777777777,2.52,26.400462962962962,44.55,275.3541666666667,,
1985-12-27,6.0,,,,1500.0,0.0,-0.963,19.94212962962964,45.61,268.53333333333336,,
1985-12-28,6.0,,,,1500.0,0.0,-2.24,27.06018518518519,46.06,239.59583333333333,,
1985-12-29,6.0,,,,1600.0,2.554678806092193,-1.07,27.141203703703702,45.46,205.1775,,
1985-12-30,6.0,,,,1700.0,5.113748734640122,4.107,22.95138888888889,43.68,256.96250000000003,,
1985-12-31,5.0,,,,1500.0,0.0,1.6880000000000002,27.60416666666667,44.57,268.8333333333333,,
1986-01-01,8.0,,,,1500.0,0.0,4.587,27.12962962962963,43.54,215.65416666666667,,
1986-01-02,8.0,,,,1500.0,0.0,5.8770000000000024,24.525462962962965,43.09,269.12083333333334,,
1986-01-03,8.0,,,,1600.0,0.6254061520096108,0.87,12.106481481481485,44.58,201.96333333333337,,
1986-01-04,8.0,,,,1500.0,4.456553216991222,-2.21,24.884259259259267,46.18,313.25416666666666,,
1986-01-05,8.0,,,,1500.0,6.384034148184588,0.017,28.634259259259267,45.34,235.875,,
1986-01-06,6.999999999999999,,,,1500.0,3.900890902293797,-4.73,13.252314814814815,47.13,71.73083333333334,,
1986-01-07,6.999999999999999,,,,1200.0,0.0,-11.0,28.784722222222207,49.47,64.22104166666666,,
1986-01-08,6.999999999999999,,,,1200.0,4.443872061715359,-5.46,28.57638888888889,47.15,193.15416666666667,,
1986-01-09,6.999999999999999,,,,1200.0,5.296472956319041,2.359,27.39583333333333,44.41,222.5125,,
1986-01-10,8.0,,,,1100.0,0.0,3.5860000000000003,29.10879629629629,43.78,185.890625,,
1986-01-11,6.999999999999999,,,,1100.0,0.06801267886017938,7.627999999999999,28.900462962962965,42.33,229.4275,,
1986-01-12,6.999999999999999,,,,980.0,0.8026748937715695,3.346,30.370370370370363,43.86,305.1166666666667,,
1986-01-13,6.0,,,,980.0,0.004176029213132093,0.428,29.60648148148148,44.94,196.3583333333333,,
1986-01-14,6.0,,,,920.0,2.3118732544124883,2.801,29.895833333333336,44.05,211.92104166666664,,
1986-01-15,6.0,,,,890.0,2.5936655967986315,6.456,30.162037037037038,42.69,195.0783333333333,,
1986-01-16,6.0,,,,890.0,2.7208871519017195,8.11,27.25694444444445,42.09,202.05750000000003,,
1986-01-17,5.0,,,,810.0,1.8597563375595425,8.05,29.73379629629629,42.09,179.995,,
1986-01-18,5.0,,,,800.0,0.0,7.232,30.474537037037038,42.55,292.9266666666667,,
1986-01-19,5.0,,,,790.0,1.6846689091226394,2.4219999999999997,28.368055555555554,44.16,187.29166666666663,,
1986-01-20,5.0,,,,720.0,0.0,8.69,31.956018518518523,41.85,189.50583333333333,,
1986-01-21,5.0,,,,690.0,0.0,2.8689999999999998,22.766203703703702,44.26,305.6041666666667,,
1986-01-22,4.0,,,,660.0,4.672329853545558,-2.35,33.564814814814824,46.01,234.59,,
1986-01-23,4.0,,,,640.0,7.2545291983475115,4.146,27.037037037037035,43.67,177.52083333333337,,
1986-01-24,4.0,,,,710.0,8.399787465030471,6.494,31.354166666666664,42.78,234.5583333333333,,
1986-01-25,4.0,,,,640.0,1.2901305051820988,3.063,19.0625,43.93,298.5833333333333,,
1986-01-26,4.0,,,,590.0,4.722222222222221,-5.34,34.52546296296296,47.41,207.70625,,
1986-01-27,5.0,,,,540.0,4.833333333333333,-9.72,33.969907407407405,48.81,217.69791666666663,,
1986-01-28,4.0,,,,570.0,4.9444444444444455,3.4389999999999996,26.27314814814815,43.79,216.5858333333333,,
1986-01-29,4.0,,,,500.0,5.0555555555555545,0.376,35.428240740740755,45.11,225.67333333333332,,
1986-01-30,4.0,,,,440.0,5.166666666666667,3.25,32.07175925925926,44.08,156.32833333333338,,
1986-01-31,4.0,,,,440.0,5.277777777777779,7.3370000000000015,26.805555555555557,42.36,205.1916666666667,,
1986-02-01,3.0,,,,400.0,5.388888888888888,4.09,33.83101851851852,43.55,208.28083333333333,,
1986-02-02,3.0,,,,380.0,5.5,5.692,7.5335648148148175,43.22,177.7783333333333,,
1986-02-03,5.0,,,,420.0,14.5,4.712,4.928240740740741,43.42,73.705,,
1986-02-04,39.0,,,,3000.0,10.5,0.8690000000000001,4.6875,44.57,224.78270833333332,,
1986-02-05,27.000000000000004,,,,2400.0,5.5,1.1159999999999999,9.652777777777779,44.49,275.61083333333335,,
1986-02-06,26.000000000000004,,,,2400.0,0.5,-1.3,4.75462962962963,45.45,156.37520833333338,,
1986-02-07,25.0,,,,2400.0,0.5714285714285714,-3.36,8.84375,46.23,233.83625,,
1986-02-08,23.0,,,,2400.0,0.6428571428571428,-6.56,12.337962962962965,47.57,164.19562499999995,,
1986-02-09,23.0,,,,2300.0,0.7142857142857143,-7.7,22.141203703703702,47.95,58.57458333333333,,
1986-02-10,22.000000000000004,,,,2200.0,0.7857142857142857,-8.03,35.0,48.07,82.33520833333333,,
1986-02-11,20.0,,,,2100.0,0.8571428571428572,-10.7,31.597222222222214,49.24,255.28,,
1986-02-12,19.0,,,,2000.0,0.9285714285714286,-11.2,42.31481481481481,49.32,213.68500000000003,,
1986-02-13,19.0,,,,1900.0,1.0,-4.53,12.025462962962965,46.94,179.22333333333336,,
1986-02-14,18.000000000000004,,,,1900.0,1.0,-7.75,42.442129629629626,48.31,216.00541666666663,,
1986-02-15,18.000000000000004,,,,1900.0,1.0,-1.09,31.273148148148145,45.7,151.60166666666666,,
1986-02-16,17.0,,,,1900.0,1.0,0.172,20.56712962962963,44.84,168.14583333333334,,
1986-02-17,15.0,,,,1800.0,1.0,7.2920000000000025,43.4837962962963,42.34,229.03083333333333,,
1986-02-18,15.0,,,,1800.0,1.0,7.428,24.282407407407412,42.4,173.18999999999997,,
1986-02-19,13.999999999999998,,,,1600.0,1.0,0.201,18.530092592592585,45.01,86.3125,,
1986-02-20,13.999999999999998,,,,1500.0,1.0,-5.9,18.95833333333333,47.66,28.57645833333333,,
1986-02-21,12.0,,,,1400.0,1.2941176470588236,-7.76,21.550925925925927,47.88,162.31770833333334,,
1986-02-22,12.0,,,,1500.0,1.5882352941176472,1.16,45.439814814814824,44.78,155.08416666666668,,
1986-02-23,12.0,,,,1400.0,1.8823529411764703,5.9879999999999995,32.488425925925924,42.88,211.92416666666668,,
1986-02-24,11.000000000000002,,,,1400.0,2.1764705882352944,-9.85,39.16666666666666,42.9,147.82229166666667,,
1986-02-25,10.0,,,,1400.0,2.4705882352941178,9.73,45.16203703703704,41.58,199.69666666666663,,
1986-02-26,10.0,,,,1400.0,2.764705882352941,13.01,22.777777777777786,40.44,298.1816666666667,,
1986-02-27,10.0,,,,1400.0,3.0588235294117654,3.2110000000000003,13.090277777777775,43.9,193.59104166666665,,
1986-02-28,9.000000000000002,,,,1200.0,0.0,-0.344,46.157407407407405,45.41,204.60375,,
1986-03-01,9.000000000000002,,,,1200.0,0.0,7.294,49.65277777777778,42.44,204.34166666666667,,
1986-03-02,9.000000000000002,,,,1200.0,3.941176470588236,8.98,51.20370370370371,41.84,227.35104166666667,,
1986-03-03,8.0,,,,1200.0,4.235294117647058,4.809,46.44675925925926,43.35,116.42583333333334,,
1986-03-04,8.0,,,,1100.0,4.529411764705882,7.489,51.898148148148145,42.33,219.43875000000003,,
1986-03-05,8.0,,,,1200.0,4.8235294117647065,7.393,41.886574074074076,42.43,243.9520454545454,,
1986-03-06,6.999999999999999,,,,1100.0,5.11764705882353,7.681,49.76851851851853,42.27,195.91217391304352,,
1986-03-07,6.0,,,,1000.0,5.411764705882354,-4.36,35.47453703703704,47.07,67.36999999999999,,
1986-03-08,6.0,,,,1000.0,5.705882352941178,5.382999999999999,42.719907407407405,43.17,189.4173913043478,,
