param#0 	 param#1 	 dist 	  wgt 
0.413771 	0.100069 	1.169322 	0.010000 	
0.400337 	0.081152 	0.723006 	0.010000 	
0.406655 	0.113558 	1.859774 	0.010000 	
0.392857 	0.116121 	0.968274 	0.010000 	
0.386728 	0.118625 	1.621030 	0.010000 	
0.383735 	0.105570 	1.216244 	0.010000 	
0.403363 	0.120175 	1.469769 	0.010000 	
0.403240 	0.109587 	1.148818 	0.010000 	
0.415593 	0.098143 	0.989280 	0.010000 	
0.399364 	0.115604 	1.276339 	0.010000 	
0.387925 	0.111243 	0.947732 	0.010000 	
0.407642 	0.086339 	1.033177 	0.010000 	
0.409209 	0.090730 	1.109134 	0.010000 	
0.413330 	0.107898 	1.235687 	0.010000 	
0.410245 	0.122087 	1.729766 	0.010000 	
0.412220 	0.090194 	0.981904 	0.010000 	
0.377711 	0.114148 	1.197262 	0.010000 	
0.400102 	0.124867 	1.357430 	0.010000 	
0.409774 	0.081096 	0.811860 	0.010000 	
0.407196 	0.100413 	1.319918 	0.010000 	
0.387029 	0.112193 	1.334628 	0.010000 	
0.382934 	0.083235 	0.882540 	0.010000 	
0.379472 	0.116271 	1.402186 	0.010000 	
0.377978 	0.126943 	1.244423 	0.010000 	
0.385709 	0.108372 	1.078518 	0.010000 	
0.413540 	0.080339 	0.727772 	0.010000 	
0.382340 	0.091415 	0.937235 	0.010000 	
0.394529 	0.127227 	1.663578 	0.010000 	
0.403571 	0.100140 	0.843896 	0.010000 	
0.406078 	0.093341 	0.893649 	0.010000 	
0.396693 	0.092336 	0.941592 	0.010000 	
0.403590 	0.099623 	1.218538 	0.010000 	
0.410939 	0.116139 	1.064110 	0.010000 	
0.394663 	0.122556 	1.184830 	0.010000 	
0.393506 	0.111223 	1.603051 	0.010000 	
0.376256 	0.084717 	0.909156 	0.010000 	
0.387628 	0.108904 	1.173308 	0.010000 	
0.376581 	0.113583 	1.051956 	0.010000 	
0.375690 	0.129956 	1.383780 	0.010000 	
0.392895 	0.115274 	1.239968 	0.010000 	
0.388617 	0.117278 	1.420835 	0.010000 	
0.414077 	0.100342 	0.865371 	0.010000 	
0.392706 	0.093307 	0.993191 	0.010000 	
0.392363 	0.104956 	1.205840 	0.010000 	
0.399997 	0.086883 	0.984182 	0.010000 	
0.403561 	0.088363 	0.708637 	0.010000 	
0.375269 	0.103627 	1.030248 	0.010000 	
0.386887 	0.092022 	0.913096 	0.010000 	
0.404106 	0.093315 	0.954010 	0.010000 	
0.396747 	0.123892 	1.195313 	0.010000 	
0.383690 	0.101771 	1.043036 	0.010000 	
0.391348 	0.114692 	1.366654 	0.010000 	
0.389856 	0.101252 	0.958923 	0.010000 	
0.385025 	0.117576 	1.195808 	0.010000 	
0.395821 	0.082771 	0.908527 	0.010000 	
0.390757 	0.088893 	0.947888 	0.010000 	
0.398372 	0.101401 	1.067986 	0.010000 	
0.402815 	0.098682 	1.117277 	0.010000 	
0.401613 	0.100212 	1.065950 	0.010000 	
0.385928 	0.088565 	0.734989 	0.010000 	
0.390929 	0.084157 	0.827952 	0.010000 	
0.412039 	0.114012 	1.378379 	0.010000 	
0.379343 	0.124305 	1.304050 	0.010000 	
0.387623 	0.085531 	0.950459 	0.010000 	
0.376886 	0.087810 	0.925503 	0.010000 	
0.398846 	0.099260 	1.062991 	0.010000 	
0.411085 	0.119747 	1.527814 	0.010000 	
0.403284 	0.094839 	0.869552 	0.010000 	
0.382455 	0.117691 	1.941209 	0.010000 	
0.388838 	0.105777 	1.038992 	0.010000 	
0.394441 	0.126461 	1.901545 	0.010000 	
0.406871 	0.084875 	0.857371 	0.010000 	
0.388181 	0.127373 	1.383494 	0.010000 	
0.405292 	0.122597 	1.203278 	0.010000 	
0.379021 	0.091926 	0.818230 	0.010000 	
0.387544 	0.100351 	1.016327 	0.010000 	
0.410324 	0.104981 	1.027327 	0.010000 	
0.380215 	0.088834 	0.922592 	0.010000 	
0.390877 	0.096837 	1.338634 	0.010000 	
0.411649 	0.092559 	1.069220 	0.010000 	
0.407649 	0.115303 	1.111886 	0.010000 	
0.409489 	0.118114 	1.027466 	0.010000 	
0.387373 	0.124449 	1.588387 	0.010000 	
0.381024 	0.116452 	1.234394 	0.010000 	
0.405779 	0.114670 	1.514367 	0.010000 	
0.376287 	0.119440 	1.339346 	0.010000 	
0.392375 	0.085160 	0.765087 	0.010000 	
0.374945 	0.119727 	1.114946 	0.010000 	
0.392872 	0.107743 	1.740870 	0.010000 	
0.407674 	0.129370 	1.297432 	0.010000 	
0.408585 	0.092564 	1.156476 	0.010000 	
0.392521 	0.094449 	0.836470 	0.010000 	
0.386591 	0.107483 	0.951116 	0.010000 	
0.384285 	0.129693 	1.581686 	0.010000 	
0.402145 	0.128900 	2.163882 	0.010000 	
0.404086 	0.099402 	0.893600 	0.010000 	
0.414699 	0.100595 	1.153250 	0.010000 	
0.395087 	0.100386 	1.016836 	0.010000 	
0.410087 	0.105324 	1.174033 	0.010000 	
0.394017 	0.109719 	1.222025 	0.010000 	
0.382374 	0.094213 	0.885414 	0.020342 	
0.396876 	0.080975 	0.972797 	0.023544 	
0.421636 	0.133174 	1.729956 	0.000000 	
0.361692 	0.093932 	0.918194 	0.000000 	
0.407524 	0.108749 	1.243444 	0.017479 	
0.354672 	0.101440 	1.004659 	0.000000 	
0.429315 	0.072167 	0.846167 	0.000000 	
0.371100 	0.104394 	1.250487 	0.000000 	
0.409569 	0.136629 	1.361362 	0.000000 	
0.388931 	0.093216 	0.974486 	0.017636 	
0.426523 	0.100383 	1.096039 	0.000000 	
0.385450 	0.072604 	0.748515 	0.000000 	
0.393001 	0.123015 	1.578282 	0.018968 	
0.420503 	0.091550 	0.837128 	0.000000 	
0.388941 	0.086933 	0.929455 	0.020596 	
0.387102 	0.126869 	1.279656 	0.022623 	
0.403822 	0.106766 	1.253614 	0.015907 	
0.390007 	0.133259 	1.567760 	0.000000 	
0.380885 	0.077719 	0.667224 	0.000000 	
0.396069 	0.113971 	1.283417 	0.015682 	
0.358299 	0.137911 	1.676958 	0.000000 	
0.394951 	0.073419 	0.735709 	0.000000 	
0.390512 	0.141648 	1.973936 	0.000000 	
0.376060 	0.123642 	1.441186 	0.028446 	
0.405814 	0.056297 	0.586297 	0.000000 	
0.375100 	0.073812 	0.640165 	0.000000 	
0.411683 	0.108794 	1.571160 	0.019969 	
0.404461 	0.096603 	1.115660 	0.016816 	
0.371205 	0.113666 	1.451410 	0.000000 	
0.363343 	0.096130 	1.037220 	0.000000 	
0.379269 	0.108431 	1.124157 	0.020174 	
0.385123 	0.132644 	2.000210 	0.000000 	
0.410286 	0.136343 	2.440848 	0.000000 	
0.423283 	0.118911 	1.661569 	0.000000 	
0.350189 	0.128672 	1.129721 	0.000000 	
0.363309 	0.116394 	1.314598 	0.000000 	
0.395772 	0.117642 	1.429006 	0.016661 	
0.401613 	0.118530 	1.586591 	0.017819 	
0.392698 	0.150372 	1.636804 	0.000000 	
0.397072 	0.153048 	1.361468 	0.000000 	
0.385411 	0.141186 	1.579443 	0.000000 	
0.412971 	0.082199 	0.747342 	0.030153 	
0.392261 	0.103512 	0.884010 	0.015030 	
0.358816 	0.103645 	0.915183 	0.000000 	
0.416459 	0.065223 	0.729756 	0.000000 	
0.400096 	0.096835 	0.943294 	0.015826 	
0.395077 	0.128992 	1.461832 	0.023103 	
0.396569 	0.091402 	0.905060 	0.017128 	
0.406152 	0.129320 	2.212374 	0.027450 	
0.409787 	0.106130 	1.030554 	0.018422 	
0.378331 	0.101044 	0.937492 	0.021465 	
0.397608 	0.094002 	0.856934 	0.016296 	
0.413092 	0.141709 	1.842428 	0.000000 	
0.378298 	0.076787 	0.855385 	0.000000 	
0.414930 	0.071347 	0.553062 	0.000000 	
0.402672 	0.071337 	0.611435 	0.000000 	
0.413165 	0.087463 	1.040456 	0.025710 	
0.408762 	0.112815 	1.456551 	0.018909 	
0.358630 	0.090854 	0.936699 	0.000000 	
0.392694 	0.082877 	0.756628 	0.022373 	
0.392182 	0.103431 	1.346900 	0.015044 	
0.390394 	0.082975 	0.809393 	0.022931 	
0.401878 	0.138121 	1.483559 	0.000000 	
0.357135 	0.103210 	1.120647 	0.000000 	
0.401595 	0.147368 	2.240674 	0.000000 	
0.369565 	0.131234 	1.498605 	0.000000 	
0.380470 	0.149174 	1.797343 	0.000000 	
0.417423 	0.099942 	1.314327 	0.000000 	
0.357464 	0.133350 	1.354635 	0.000000 	
0.423579 	0.110622 	1.113655 	0.000000 	
0.382732 	0.102521 	0.790874 	0.018136 	
0.387520 	0.110317 	1.601373 	0.016180 	
0.387757 	0.119928 	1.446091 	0.018466 	
0.421918 	0.124875 	1.493672 	0.000000 	
0.418189 	0.095122 	1.198161 	0.000000 	
0.405867 	0.060118 	0.603998 	0.000000 	
0.404978 	0.102899 	1.023052 	0.016220 	
0.377670 	0.124471 	1.216264 	0.027225 	
0.369839 	0.064527 	0.652607 	0.000000 	
0.348549 	0.072744 	0.572449 	0.000000 	
0.397389 	0.104835 	1.248296 	0.014804 	
0.392498 	0.119165 	1.081259 	0.017284 	
0.423777 	0.085692 	1.087483 	0.000000 	
0.383132 	0.081962 	0.768909 	0.028176 	
0.404422 	0.060933 	0.627732 	0.000000 	
0.388681 	0.100547 	0.927368 	0.015991 	
0.406907 	0.116941 	1.083080 	0.019239 	
0.409769 	0.080505 	0.959674 	0.028868 	
0.381628 	0.097653 	0.891002 	0.019716 	
0.376205 	0.094944 	0.802521 	0.025639 	
0.377976 	0.085330 	0.744800 	0.030297 	
0.401842 	0.129219 	1.593831 	0.024868 	
0.373640 	0.094406 	1.042927 	0.000000 	
0.390730 	0.127929 	1.666210 	0.022479 	
0.401096 	0.081010 	0.931825 	0.023943 	
0.405940 	0.080814 	0.707197 	0.025912 	
0.397738 	0.080450 	0.731921 	0.024054 	
0.412321 	0.044403 	0.503642 	0.000000 	
0.403808 	0.139858 	2.241405 	0.000000 	
0.360096 	0.114096 	1.304524 	0.000000 	
