param#0 	 param#1 	 dist 	  wgt 
0.363734 	0.126954 	0.504201 	0.010000 	
0.354937 	0.125408 	0.697882 	0.010000 	
0.342438 	0.126322 	0.614265 	0.010000 	
0.371970 	0.146397 	1.385107 	0.010000 	
0.362736 	0.150998 	1.847968 	0.010000 	
0.369638 	0.183673 	0.951844 	0.010000 	
0.340758 	0.124043 	0.633535 	0.010000 	
0.374830 	0.169264 	1.042547 	0.010000 	
0.373011 	0.159780 	0.608984 	0.010000 	
0.339620 	0.174835 	1.902325 	0.010000 	
0.366352 	0.177100 	1.713058 	0.010000 	
0.348755 	0.182748 	1.182306 	0.010000 	
0.366281 	0.141202 	0.663566 	0.010000 	
0.370842 	0.151100 	1.342839 	0.010000 	
0.344147 	0.176672 	1.418704 	0.010000 	
0.339469 	0.147566 	0.836106 	0.010000 	
0.357292 	0.149310 	0.675429 	0.010000 	
0.369150 	0.135871 	0.702104 	0.010000 	
0.361119 	0.168507 	1.376741 	0.010000 	
0.372206 	0.148259 	0.659532 	0.010000 	
0.359785 	0.193143 	0.753043 	0.010000 	
0.367355 	0.150991 	0.942069 	0.010000 	
0.346573 	0.172108 	0.696334 	0.010000 	
0.360750 	0.138099 	0.594216 	0.010000 	
0.365694 	0.133627 	0.529502 	0.010000 	
0.342545 	0.136687 	0.592767 	0.010000 	
0.357710 	0.142595 	0.762992 	0.010000 	
0.366304 	0.137399 	1.023379 	0.010000 	
0.340761 	0.128341 	0.602974 	0.010000 	
0.359245 	0.138665 	0.644140 	0.010000 	
0.369256 	0.193139 	1.869210 	0.010000 	
0.350106 	0.143156 	1.552742 	0.010000 	
0.375700 	0.172459 	1.771769 	0.010000 	
0.350446 	0.148263 	0.656734 	0.010000 	
0.353842 	0.155116 	0.605339 	0.010000 	
0.364889 	0.166515 	0.829905 	0.010000 	
0.365479 	0.155775 	0.633173 	0.010000 	
0.344003 	0.167915 	0.604054 	0.010000 	
0.351359 	0.179797 	0.954273 	0.010000 	
0.352782 	0.140900 	0.762781 	0.010000 	
0.364970 	0.167452 	0.656154 	0.010000 	
0.360161 	0.163716 	0.661141 	0.010000 	
0.339317 	0.124820 	0.535993 	0.010000 	
0.353120 	0.192776 	0.906942 	0.010000 	
0.343130 	0.137046 	0.679526 	0.010000 	
0.372134 	0.164274 	0.939893 	0.010000 	
0.355276 	0.145794 	1.425036 	0.010000 	
0.346077 	0.134797 	0.742453 	0.010000 	
0.343388 	0.153990 	0.553137 	0.010000 	
0.374803 	0.124572 	1.292529 	0.010000 	
0.350254 	0.160867 	0.793330 	0.010000 	
0.372259 	0.143770 	1.042283 	0.010000 	
0.349993 	0.122234 	0.732474 	0.010000 	
0.371565 	0.148356 	1.119187 	0.010000 	
0.362976 	0.187746 	1.308595 	0.010000 	
0.356508 	0.189911 	0.869960 	0.010000 	
0.344913 	0.178735 	3.086726 	0.010000 	
0.362953 	0.171882 	1.159705 	0.010000 	
0.367222 	0.123614 	0.470939 	0.010000 	
0.370962 	0.153494 	1.219989 	0.010000 	
0.355686 	0.137279 	0.523775 	0.010000 	
0.354570 	0.157465 	0.910972 	0.010000 	
0.350074 	0.159761 	0.962283 	0.010000 	
0.340630 	0.174491 	1.263062 	0.010000 	
0.360565 	0.142029 	0.632576 	0.010000 	
0.370281 	0.153803 	1.084945 	0.010000 	
0.349224 	0.153470 	0.915608 	0.010000 	
0.366941 	0.172036 	0.835709 	0.010000 	
0.358717 	0.159976 	1.977495 	0.010000 	
0.371698 	0.149244 	0.647337 	0.010000 	
0.349615 	0.177210 	1.139189 	0.010000 	
0.344265 	0.172941 	0.666885 	0.010000 	
0.359208 	0.186298 	0.868961 	0.010000 	
0.362416 	0.169764 	0.519077 	0.010000 	
0.346619 	0.162133 	0.823055 	0.010000 	
0.353766 	0.164118 	1.970808 	0.010000 	
0.342991 	0.179787 	1.221520 	0.010000 	
0.360021 	0.123516 	0.547203 	0.010000 	
0.344968 	0.134735 	1.789263 	0.010000 	
0.354464 	0.148143 	0.876841 	0.010000 	
0.363698 	0.128322 	0.524292 	0.010000 	
0.349249 	0.139252 	0.657453 	0.010000 	
0.342389 	0.160338 	1.119961 	0.010000 	
0.354335 	0.128182 	0.877526 	0.010000 	
0.376066 	0.193183 	0.957522 	0.010000 	
0.343697 	0.131246 	0.674538 	0.010000 	
0.348822 	0.133085 	0.903444 	0.010000 	
0.344322 	0.123535 	0.605906 	0.010000 	
0.341184 	0.150243 	0.930377 	0.010000 	
0.362337 	0.187967 	3.725625 	0.010000 	
0.358897 	0.175666 	1.867435 	0.010000 	
0.346365 	0.160277 	1.257268 	0.010000 	
0.349543 	0.151747 	0.652871 	0.010000 	
0.370027 	0.140293 	0.808833 	0.010000 	
0.364000 	0.184213 	1.993752 	0.010000 	
0.371543 	0.133750 	0.460238 	0.010000 	
0.369609 	0.134082 	0.559738 	0.010000 	
0.360024 	0.166958 	1.213665 	0.010000 	
0.375744 	0.122584 	0.649949 	0.010000 	
0.373274 	0.173081 	1.242297 	0.010000 	
0.346679 	0.194218 	0.752968 	0.037208 	
0.387332 	0.190411 	1.584620 	0.000000 	
0.377431 	0.199037 	1.065931 	0.000000 	
0.360341 	0.107051 	0.534274 	0.000000 	
0.364803 	0.149830 	0.643673 	0.018277 	
0.378583 	0.158723 	1.177141 	0.000000 	
0.367883 	0.183652 	1.623783 	0.026874 	
0.367782 	0.144417 	0.928559 	0.020072 	
0.333823 	0.156067 	0.493402 	0.000000 	
0.327487 	0.124623 	0.406365 	0.000000 	
0.350570 	0.163159 	0.862854 	0.018805 	
0.371616 	0.139864 	1.204976 	0.023564 	
0.368089 	0.105678 	0.495551 	0.000000 	
0.358875 	0.129877 	0.534576 	0.021390 	
0.351199 	0.180976 	0.712766 	0.023757 	
0.340483 	0.038514 	0.233316 	0.000000 	
0.345677 	0.130607 	0.712079 	0.024886 	
0.361725 	0.134295 	0.927103 	0.020219 	
0.350295 	0.138953 	1.152975 	0.019806 	
0.349740 	0.143750 	0.514548 	0.019137 	
0.338176 	0.206680 	1.278486 	0.000000 	
0.377170 	0.137993 	0.581283 	0.000000 	
0.344283 	0.194480 	1.973638 	0.040631 	
0.331766 	0.168420 	0.716590 	0.000000 	
0.354589 	0.157278 	0.839153 	0.017340 	
0.336355 	0.159898 	0.833862 	0.000000 	
0.385493 	0.106003 	0.710054 	0.000000 	
0.389343 	0.162681 	2.192098 	0.000000 	
0.321272 	0.070355 	0.335279 	0.000000 	
0.363582 	0.135952 	0.738850 	0.020199 	
0.384468 	0.159655 	0.871664 	0.000000 	
0.351739 	0.146327 	0.707568 	0.018191 	
0.365904 	0.128289 	0.848563 	0.024061 	
0.319633 	0.153767 	0.563769 	0.000000 	
0.337853 	0.160461 	1.247495 	0.000000 	
0.353647 	0.173884 	0.800663 	0.020243 	
0.396619 	0.173547 	1.340912 	0.000000 	
0.367752 	0.157514 	0.661070 	0.019433 	
0.357047 	0.109946 	0.532929 	0.000000 	
0.350372 	0.165216 	1.078477 	0.019182 	
0.321654 	0.213728 	1.082068 	0.000000 	
