param#0 	 param#1 	 dist 	  wgt 
6.291752 	1.671238 	20.916344 	0.010000 	
6.890752 	1.815026 	3.734400 	0.010000 	
5.722668 	1.624499 	11.508693 	0.010000 	
5.577341 	1.647841 	0.857591 	0.010000 	
6.184444 	1.172210 	0.953541 	0.010000 	
6.114088 	1.771762 	3.771767 	0.010000 	
5.403696 	1.802835 	3.866682 	0.010000 	
6.483450 	1.772457 	17.534770 	0.010000 	
5.440343 	1.778725 	18.030150 	0.010000 	
6.000706 	1.817794 	5.180378 	0.010000 	
5.117253 	1.170482 	0.922244 	0.010000 	
5.900723 	1.203411 	1.358162 	0.010000 	
6.179571 	1.542066 	1.058890 	0.010000 	
6.271970 	1.185503 	1.883789 	0.010000 	
5.806755 	1.515203 	6.927538 	0.010000 	
5.867165 	1.491111 	1.936324 	0.010000 	
6.766058 	1.151119 	1.297402 	0.010000 	
5.691750 	1.307410 	0.924818 	0.010000 	
5.834104 	1.319463 	0.795351 	0.010000 	
5.779226 	1.379170 	1.010577 	0.010000 	
5.935329 	1.740460 	16.945757 	0.010000 	
5.501008 	1.562427 	1.010482 	0.010000 	
5.555764 	1.208856 	0.715444 	0.010000 	
5.930683 	1.198736 	1.678359 	0.010000 	
5.452000 	1.700013 	31.968468 	0.010000 	
6.526867 	1.198399 	0.925155 	0.010000 	
6.322913 	1.303701 	4.184174 	0.010000 	
4.917569 	1.272785 	1.021183 	0.010000 	
5.665690 	1.172960 	0.827777 	0.010000 	
6.774618 	1.443116 	1.273909 	0.010000 	
5.514113 	1.444776 	26.761211 	0.010000 	
6.527791 	1.284460 	2.015200 	0.010000 	
6.039933 	1.625198 	69.438850 	0.010000 	
5.219545 	1.273328 	0.713778 	0.010000 	
5.996770 	1.401542 	1.345168 	0.010000 	
6.768517 	1.722308 	73.094392 	0.010000 	
6.917043 	1.766562 	7.370748 	0.010000 	
5.786358 	1.331016 	2.990172 	0.010000 	
6.099630 	1.766406 	2.193001 	0.010000 	
5.923667 	1.717342 	1.201090 	0.010000 	
5.188414 	1.444513 	2.811413 	0.010000 	
5.156514 	1.852442 	3.452941 	0.010000 	
5.868538 	1.577825 	2.269363 	0.010000 	
6.512315 	1.146255 	0.861958 	0.010000 	
5.401972 	1.324124 	1.689430 	0.010000 	
5.429715 	1.468370 	0.890828 	0.010000 	
6.950458 	1.429471 	16.387537 	0.010000 	
6.986817 	1.324815 	1.048906 	0.010000 	
6.943502 	1.337073 	4.173018 	0.010000 	
6.361386 	1.366695 	4.345759 	0.010000 	
5.248579 	1.316193 	1.018953 	0.010000 	
6.171679 	1.679995 	4.489428 	0.010000 	
6.787092 	1.386218 	1.194432 	0.010000 	
6.416414 	1.418471 	1.687853 	0.010000 	
5.642375 	1.218710 	0.795148 	0.010000 	
4.901185 	1.502088 	1.081889 	0.010000 	
6.519888 	1.157826 	0.891641 	0.010000 	
5.220910 	1.371719 	1.004920 	0.010000 	
6.114987 	1.489241 	1.046575 	0.010000 	
6.905562 	1.708699 	1.247062 	0.010000 	
4.962809 	1.245626 	0.751993 	0.010000 	
6.228594 	1.305001 	2.636511 	0.010000 	
5.364926 	1.827536 	1.332273 	0.010000 	
5.813830 	1.172810 	4.836517 	0.010000 	
6.695080 	1.813602 	2.108178 	0.010000 	
6.316853 	1.546939 	0.990420 	0.010000 	
5.915618 	1.462716 	1.631059 	0.010000 	
4.907653 	1.424073 	1.132997 	0.010000 	
6.649932 	1.829166 	2.785752 	0.010000 	
5.606042 	1.476550 	2.689584 	0.010000 	
6.339682 	1.599510 	4.620076 	0.010000 	
5.137395 	1.600798 	20.901051 	0.010000 	
5.461764 	1.235766 	1.176726 	0.010000 	
5.089755 	1.324456 	8.501714 	0.010000 	
4.905200 	1.347008 	1.304127 	0.010000 	
6.840563 	1.688264 	1.823265 	0.010000 	
6.737749 	1.343320 	0.641463 	0.010000 	
5.492013 	1.192432 	2.237275 	0.010000 	
5.972902 	1.168290 	1.206496 	0.010000 	
5.069744 	1.487873 	1.438893 	0.010000 	
5.130836 	1.270751 	0.991164 	0.010000 	
6.803592 	1.286478 	0.970313 	0.010000 	
6.148643 	1.238395 	3.614825 	0.010000 	
5.267051 	1.152691 	0.774613 	0.010000 	
6.797236 	1.335682 	0.797742 	0.010000 	
6.387253 	1.303578 	2.339146 	0.010000 	
6.261088 	1.641564 	4.315249 	0.010000 	
6.633451 	1.570643 	7.413371 	0.010000 	
6.716615 	1.302388 	2.005368 	0.010000 	
5.255471 	1.312222 	1.119803 	0.010000 	
5.066326 	1.657768 	14.121920 	0.010000 	
6.772282 	1.361889 	0.942935 	0.010000 	
5.766564 	1.511635 	1.230983 	0.010000 	
5.548445 	1.280618 	0.941946 	0.010000 	
5.551982 	1.378229 	0.972589 	0.010000 	
5.997982 	1.273672 	2.144182 	0.010000 	
5.321446 	1.806342 	2.310085 	0.010000 	
5.350595 	1.221421 	0.719363 	0.010000 	
6.804473 	1.260418 	17.121954 	0.010000 	
5.158975 	1.798456 	4.131441 	0.010000 	
5.199629 	0.810076 	0.791480 	0.000000 	
5.614009 	1.710161 	3.753099 	0.021335 	
4.049422 	1.265750 	1.118668 	0.000000 	
5.075297 	1.290070 	1.655925 	0.022196 	
7.060857 	1.200674 	0.829819 	0.000000 	
6.694668 	1.403250 	0.917512 	0.020108 	
7.192607 	1.600361 	1.581915 	0.000000 	
6.013689 	1.110793 	0.871348 	0.000000 	
6.299933 	1.198030 	1.018986 	0.019981 	
6.137502 	1.542548 	1.521387 	0.016722 	
4.895366 	1.394917 	1.599298 	0.000000 	
6.886643 	1.464343 	3.654106 	0.023151 	
6.599245 	0.767722 	0.709946 	0.000000 	
5.597783 	1.056264 	0.709919 	0.000000 	
5.769494 	1.352925 	0.942921 	0.016042 	
6.024853 	1.639103 	3.071322 	0.018286 	
7.448837 	1.463591 	1.305421 	0.000000 	
5.608753 	1.615247 	2.048161 	0.018425 	
5.705121 	1.566947 	1.763191 	0.017094 	
5.139893 	1.741436 	0.960118 	0.028415 	
6.587838 	1.041642 	0.679340 	0.000000 	
5.201862 	0.916413 	0.686791 	0.000000 	
5.555556 	0.887110 	0.710284 	0.000000 	
5.679909 	1.054420 	0.900792 	0.000000 	
6.091046 	1.519263 	1.083936 	0.016336 	
6.117230 	1.800636 	3.513099 	0.025029 	
6.840588 	1.228802 	1.789964 	0.025575 	
4.693449 	1.030388 	1.366335 	0.000000 	
8.817241 	1.589492 	3.224706 	0.000000 	
6.196283 	1.155428 	1.147910 	0.020983 	
6.286834 	1.161183 	0.839505 	0.021268 	
6.620372 	1.709148 	2.056866 	0.024645 	
4.611312 	1.641333 	2.788827 	0.000000 	
6.172783 	1.177060 	0.997318 	0.020025 	
6.259064 	1.307623 	2.224762 	0.017236 	
6.050156 	1.351204 	1.257033 	0.016061 	
7.207293 	1.004195 	0.737051 	0.000000 	
7.536394 	1.495963 	2.004930 	0.000000 	
5.024215 	1.243796 	1.550602 	0.024233 	
6.100020 	1.597631 	0.847688 	0.017507 	
6.875144 	1.242994 	1.138822 	0.025772 	
5.487234 	0.930793 	0.818404 	0.000000 	
6.789595 	0.950315 	1.469776 	0.000000 	
6.851522 	0.794077 	0.991711 	0.000000 	
6.351315 	1.134245 	0.965285 	0.000000 	
4.253734 	1.117378 	2.454111 	0.000000 	
4.989342 	1.920529 	2.242874 	0.000000 	
6.811494 	1.139978 	3.614954 	0.000000 	
6.909893 	1.228488 	1.203928 	0.027053 	
6.302535 	0.818255 	0.740048 	0.000000 	
6.465522 	1.455691 	1.549562 	0.017762 	
4.817489 	1.014391 	0.682810 	0.000000 	
4.968031 	1.581130 	1.448086 	0.025038 	
5.475598 	1.976363 	2.139728 	0.000000 	
6.243145 	1.296550 	0.796548 	0.017324 	
7.531864 	1.828701 	1.112306 	0.000000 	
6.736278 	1.714802 	2.589522 	0.026720 	
6.190079 	1.124711 	1.444448 	0.000000 	
7.008078 	1.401034 	0.913164 	0.000000 	
6.453408 	1.064636 	0.738361 	0.000000 	
5.791673 	1.125953 	0.837453 	0.000000 	
6.772850 	1.346126 	1.451148 	0.021647 	
3.953544 	1.684543 	3.298799 	0.000000 	
5.739351 	1.292219 	1.136382 	0.016797 	
6.786746 	0.955227 	0.912688 	0.000000 	
4.948125 	0.797013 	0.644673 	0.000000 	
5.614768 	1.179183 	0.788086 	0.020025 	
5.415844 	1.068491 	0.782992 	0.000000 	
3.954936 	1.835320 	2.293287 	0.000000 	
5.821393 	1.643745 	2.207568 	0.018434 	
5.498822 	1.307833 	0.688239 	0.017539 	
8.907746 	1.086961 	1.026279 	0.000000 	
5.709385 	1.501038 	4.139143 	0.016265 	
5.600000 	1.429801 	1.406795 	0.016297 	
6.187479 	1.567429 	1.268305 	0.017243 	
7.515225 	1.034041 	1.072994 	0.000000 	
5.030744 	1.386027 	1.045040 	0.021750 	
6.907866 	0.937054 	0.740689 	0.000000 	
6.017261 	1.149869 	1.375489 	0.020598 	
6.299355 	1.672752 	1.848791 	0.020219 	
5.610223 	1.307934 	0.739556 	0.016981 	
6.665467 	1.243168 	1.178490 	0.022190 	
7.460130 	1.260162 	1.691683 	0.000000 	
7.519355 	1.059124 	1.997056 	0.000000 	
5.016336 	1.319161 	2.047218 	0.022649 	
6.008969 	1.381161 	1.039768 	0.015808 	
6.684782 	1.519267 	1.911278 	0.020484 	
6.893482 	1.932370 	2.339046 	0.000000 	
5.382165 	0.758995 	0.705245 	0.000000 	
5.818262 	0.865344 	0.582489 	0.000000 	
5.765511 	1.305213 	1.763630 	0.016554 	
4.341506 	1.646079 	1.358003 	0.000000 	
4.961699 	1.351729 	1.183167 	0.023218 	
5.735167 	1.415212 	1.120433 	0.015858 	
4.798944 	1.085147 	0.689760 	0.000000 	
5.575561 	1.459071 	0.874219 	0.016485 	
8.094842 	1.424543 	1.315400 	0.000000 	
5.747248 	1.023689 	0.822796 	0.000000 	
6.066057 	1.341122 	1.131094 	0.016180 	
6.069107 	1.316271 	0.677952 	0.016455 	
5.075850 	1.301899 	0.948300 	0.025559 	
6.470988 	1.028437 	1.305337 	0.000000 	
4.361449 	1.071679 	0.911340 	0.000000 	
5.102681 	1.697551 	0.909875 	0.034682 	
6.264509 	1.020106 	0.928501 	0.000000 	
5.783037 	1.048753 	0.802916 	0.000000 	
6.532829 	0.700346 	0.687687 	0.000000 	
5.523237 	1.485470 	0.908493 	0.018953 	
6.682946 	1.086124 	0.694599 	0.000000 	
4.917781 	0.591474 	0.645250 	0.000000 	
5.915340 	1.497548 	2.236301 	0.017325 	
7.036789 	1.021482 	0.805394 	0.000000 	
7.637220 	0.888454 	0.605384 	0.000000 	
6.483747 	1.418370 	2.060397 	0.018302 	
6.323234 	1.660927 	2.472447 	0.023195 	
4.296571 	1.389562 	0.918604 	0.000000 	
7.605429 	1.267550 	1.011876 	0.000000 	
7.237245 	1.676619 	0.893910 	0.000000 	
6.109361 	1.095180 	0.698081 	0.000000 	
4.065357 	1.636121 	0.666946 	0.000000 	
7.077826 	1.263163 	0.845128 	0.000000 	
5.893959 	1.243789 	0.938225 	0.018687 	
6.017400 	0.885313 	0.589801 	0.000000 	
6.680713 	0.890894 	1.790136 	0.000000 	
5.837920 	1.450163 	1.492673 	0.016966 	
5.843512 	1.712355 	2.384108 	0.025300 	
6.652682 	0.903297 	0.843891 	0.000000 	
4.823697 	1.062502 	1.016537 	0.000000 	
7.102812 	1.006701 	1.789241 	0.000000 	
6.944167 	1.344386 	0.907667 	0.024631 	
6.074918 	1.248376 	0.682580 	0.018397 	
6.815399 	0.994912 	0.867371 	0.000000 	
6.372079 	1.342173 	0.799654 	0.017724 	
5.933614 	1.257825 	1.173537 	0.018241 	
4.551694 	1.896610 	1.936523 	0.000000 	
6.152404 	1.691594 	0.966182 	0.023989 	
5.553952 	1.651868 	1.211462 	0.023719 	
5.720608 	1.668654 	1.443837 	0.023301 	
