param#0 	 param#1 	 dist 	  wgt 
0.094219 	0.494254 	3.916084 	0.010000 	
0.094727 	0.520794 	7.534746 	0.010000 	
0.091674 	0.605836 	3.902857 	0.010000 	
0.099485 	0.641919 	5.355475 	0.010000 	
0.099888 	0.410823 	2.194726 	0.010000 	
0.097489 	0.458055 	4.043184 	0.010000 	
0.099567 	0.432660 	1.919023 	0.010000 	
0.090723 	0.459068 	1.999720 	0.010000 	
0.094038 	0.597103 	2.117680 	0.010000 	
0.090239 	0.646589 	6.458366 	0.010000 	
0.091960 	0.460584 	4.201768 	0.010000 	
0.093988 	0.434496 	2.883505 	0.010000 	
0.095393 	0.477651 	3.374152 	0.010000 	
0.092833 	0.529454 	1.673775 	0.010000 	
0.098557 	0.638352 	3.155204 	0.010000 	
0.096557 	0.621479 	4.375091 	0.010000 	
0.092369 	0.460709 	3.190715 	0.010000 	
0.092812 	0.513992 	1.983913 	0.010000 	
0.095436 	0.571878 	2.514814 	0.010000 	
0.097256 	0.468609 	2.854072 	0.010000 	
0.091719 	0.628735 	51.887667 	0.010000 	
0.099026 	0.451144 	1.897631 	0.010000 	
0.098332 	0.642371 	4.847195 	0.010000 	
0.093373 	0.406422 	1.923576 	0.010000 	
0.099930 	0.411403 	1.949022 	0.010000 	
0.097729 	0.651894 	2.102533 	0.010000 	
0.095607 	0.499462 	4.909135 	0.010000 	
0.095430 	0.491737 	1.994048 	0.010000 	
0.092041 	0.429295 	1.496986 	0.010000 	
0.098052 	0.477690 	4.397252 	0.010000 	
0.098168 	0.548046 	7.682942 	0.010000 	
0.099027 	0.538167 	3.140921 	0.010000 	
0.096551 	0.490382 	6.230705 	0.010000 	
0.099357 	0.641993 	2.959379 	0.010000 	
0.099457 	0.550875 	6.531566 	0.010000 	
0.090864 	0.593611 	1.769186 	0.010000 	
0.093018 	0.460282 	2.376949 	0.010000 	
0.090502 	0.575041 	2.850867 	0.010000 	
0.092848 	0.613014 	11.443456 	0.010000 	
0.092927 	0.615774 	13.677145 	0.010000 	
0.092461 	0.494869 	1.832720 	0.010000 	
0.092044 	0.482042 	53.334983 	0.010000 	
0.091290 	0.535342 	2.332412 	0.010000 	
0.090251 	0.574770 	2.098970 	0.010000 	
0.091690 	0.428352 	2.268196 	0.010000 	
0.094695 	0.474699 	1.718227 	0.010000 	
0.090922 	0.421143 	2.227684 	0.010000 	
0.093304 	0.460479 	1.784954 	0.010000 	
0.095580 	0.560952 	11.182666 	0.010000 	
0.096252 	0.620153 	2.303925 	0.010000 	
0.099399 	0.481738 	1.791897 	0.010000 	
0.098647 	0.620030 	2.844785 	0.010000 	
0.099860 	0.449800 	2.876032 	0.010000 	
0.098314 	0.640910 	7.600777 	0.010000 	
0.094504 	0.483686 	2.256936 	0.010000 	
0.093474 	0.478274 	16.164186 	0.010000 	
0.091561 	0.611336 	12.850121 	0.010000 	
0.091291 	0.635824 	1.842086 	0.010000 	
0.093409 	0.469760 	2.737371 	0.010000 	
0.090562 	0.563074 	2.435947 	0.010000 	
0.098516 	0.461256 	2.388515 	0.010000 	
0.092465 	0.643157 	2.555584 	0.010000 	
0.096312 	0.632356 	3.882293 	0.010000 	
0.099716 	0.549085 	3.411241 	0.010000 	
0.097542 	0.537325 	2.873348 	0.010000 	
0.097875 	0.623987 	7.360535 	0.010000 	
0.099439 	0.490318 	3.273048 	0.010000 	
0.092162 	0.577915 	3.262813 	0.010000 	
0.098442 	0.452496 	3.300964 	0.010000 	
0.090576 	0.572990 	8.018912 	0.010000 	
0.091439 	0.613228 	2.377516 	0.010000 	
0.094986 	0.582459 	6.578070 	0.010000 	
0.095218 	0.532684 	5.125309 	0.010000 	
0.095931 	0.424993 	1.601327 	0.010000 	
0.098391 	0.638609 	2.718223 	0.010000 	
0.093946 	0.489123 	2.540397 	0.010000 	
0.097597 	0.646906 	3.597585 	0.010000 	
0.095588 	0.498926 	2.538441 	0.010000 	
0.095650 	0.612653 	3.659828 	0.010000 	
0.091717 	0.611565 	2.352312 	0.010000 	
0.093887 	0.599590 	2.791939 	0.010000 	
0.094969 	0.587579 	3.204835 	0.010000 	
0.098617 	0.485104 	2.698714 	0.010000 	
0.095620 	0.507237 	2.529953 	0.010000 	
0.095905 	0.491964 	10.516754 	0.010000 	
0.098031 	0.440650 	3.653270 	0.010000 	
0.092038 	0.453772 	1.615892 	0.010000 	
0.099059 	0.650861 	29.611883 	0.010000 	
0.098983 	0.441871 	3.485536 	0.010000 	
0.096896 	0.541051 	2.492745 	0.010000 	
0.094002 	0.500296 	1.876188 	0.010000 	
0.093548 	0.552563 	5.351192 	0.010000 	
0.096158 	0.479361 	2.007502 	0.010000 	
0.091859 	0.489661 	2.313660 	0.010000 	
0.093372 	0.607214 	3.413358 	0.010000 	
0.095660 	0.483557 	1.807753 	0.010000 	
0.098972 	0.581712 	2.093315 	0.010000 	
0.098228 	0.514654 	3.840065 	0.010000 	
0.095240 	0.499565 	6.179619 	0.010000 	
0.099050 	0.443739 	2.381709 	0.010000 	
0.105762 	0.559238 	3.138408 	0.000000 	
0.086302 	0.578251 	1.705425 	0.000000 	
0.090023 	0.615813 	2.046120 	0.033021 	
0.094410 	0.376650 	1.759912 	0.000000 	
0.094163 	0.671040 	3.236248 	0.000000 	
0.089837 	0.491808 	4.163798 	0.000000 	
0.104696 	0.565113 	2.744420 	0.000000 	
0.103472 	0.388809 	1.912587 	0.000000 	
0.100795 	0.417810 	2.898631 	0.000000 	
0.094948 	0.374454 	1.825125 	0.000000 	
0.093055 	0.671174 	3.618484 	0.000000 	
0.090079 	0.491661 	1.629998 	0.028279 	
0.096105 	0.444674 	1.755135 	0.020825 	
0.093931 	0.412161 	1.655791 	0.025937 	
0.093292 	0.453712 	2.026188 	0.021178 	
0.098150 	0.638007 	4.044239 	0.027810 	
0.095166 	0.512359 	1.678128 	0.017020 	
0.092361 	0.369733 	1.957113 	0.000000 	
0.093787 	0.529809 	2.328050 	0.017499 	
0.103924 	0.491716 	2.459763 	0.000000 	
0.092210 	0.437081 	1.755106 	0.025403 	
0.089284 	0.355935 	1.470480 	0.000000 	
0.094701 	0.519368 	2.687064 	0.017016 	
0.100204 	0.489302 	2.296488 	0.000000 	
0.091199 	0.405255 	1.706680 	0.035859 	
0.092649 	0.578286 	1.951411 	0.020259 	
0.094878 	0.577479 	3.223382 	0.018222 	
0.099423 	0.485617 	2.900135 	0.024215 	
0.096231 	0.300687 	1.976843 	0.000000 	
0.088406 	0.433824 	1.794004 	0.000000 	
0.087536 	0.567494 	1.812364 	0.000000 	
0.094461 	0.245421 	1.424364 	0.000000 	
0.098490 	0.658487 	4.153021 	0.000000 	
0.094529 	0.644199 	2.200587 	0.025055 	
0.089674 	0.548772 	2.245840 	0.000000 	
0.093306 	0.360935 	1.476023 	0.000000 	
0.101770 	0.554860 	2.582086 	0.000000 	
0.091526 	0.319408 	1.777542 	0.000000 	
0.096334 	0.577304 	3.122197 	0.018657 	
0.097093 	0.620712 	2.708093 	0.023107 	
0.089621 	0.412058 	2.036112 	0.000000 	
0.095058 	0.410892 	1.753414 	0.025305 	
0.092723 	0.604711 	2.673046 	0.022103 	
0.092348 	0.293512 	1.432892 	0.000000 	
0.083503 	0.589693 	2.810601 	0.000000 	
0.089921 	0.529350 	2.281192 	0.000000 	
0.094576 	0.473064 	2.690590 	0.018519 	
0.103685 	0.341393 	1.745457 	0.000000 	
0.105498 	0.474668 	3.071236 	0.000000 	
0.104441 	0.725016 	3.144731 	0.000000 	
0.093237 	0.538620 	2.211354 	0.018120 	
0.084188 	0.368865 	1.397646 	0.000000 	
0.097767 	0.411974 	1.545137 	0.027698 	
0.096000 	0.430259 	2.042836 	0.022436 	
0.092042 	0.473261 	3.506507 	0.022051 	
0.086979 	0.640091 	3.089431 	0.000000 	
0.093545 	0.569264 	3.075980 	0.018597 	
0.098568 	0.595685 	3.031577 	0.023711 	
0.099598 	0.468479 	1.653502 	0.026001 	
0.094104 	0.560078 	1.900613 	0.017793 	
0.102005 	0.562180 	4.181520 	0.000000 	
0.094122 	0.432935 	2.316480 	0.022476 	
