param#0 	 param#1 	 dist 	  wgt 
0.085770 	0.473834 	1.719671 	0.010000 	
0.082008 	0.349978 	1.243545 	0.010000 	
0.068078 	0.496979 	2.111121 	0.010000 	
0.081873 	0.423691 	1.501332 	0.010000 	
0.085336 	0.459474 	2.409183 	0.010000 	
0.071965 	0.343768 	1.253562 	0.010000 	
0.068139 	0.394118 	1.559158 	0.010000 	
0.070546 	0.481204 	1.725385 	0.010000 	
0.081389 	0.491218 	2.118441 	0.010000 	
0.086957 	0.439045 	1.958860 	0.010000 	
0.073734 	0.329386 	1.264037 	0.010000 	
0.079307 	0.363379 	1.439468 	0.010000 	
0.082453 	0.427068 	1.367829 	0.010000 	
0.092498 	0.421226 	1.558572 	0.010000 	
0.082219 	0.451458 	1.760155 	0.010000 	
0.079120 	0.428379 	1.814635 	0.010000 	
0.076016 	0.409431 	1.817434 	0.010000 	
0.089590 	0.492635 	2.225434 	0.010000 	
0.078172 	0.488657 	2.281710 	0.010000 	
0.088333 	0.366268 	1.657023 	0.010000 	
0.083854 	0.358833 	1.380397 	0.010000 	
0.090253 	0.500234 	2.133432 	0.010000 	
0.078822 	0.391531 	1.578621 	0.010000 	
0.092597 	0.477588 	2.516116 	0.010000 	
0.067732 	0.452468 	1.464797 	0.010000 	
0.076801 	0.499677 	2.526705 	0.010000 	
0.078065 	0.433284 	2.007476 	0.010000 	
0.068568 	0.422813 	1.450645 	0.010000 	
0.082871 	0.465493 	2.069857 	0.010000 	
0.070626 	0.459416 	1.665736 	0.010000 	
0.071937 	0.482369 	1.566809 	0.010000 	
0.093567 	0.371032 	1.396623 	0.010000 	
0.080456 	0.489848 	1.779631 	0.010000 	
0.067984 	0.470154 	2.118111 	0.010000 	
0.073599 	0.367631 	1.396587 	0.010000 	
0.066025 	0.494317 	2.362221 	0.010000 	
0.089265 	0.405513 	1.733728 	0.010000 	
0.091404 	0.402813 	1.481715 	0.010000 	
0.094028 	0.408962 	2.251214 	0.010000 	
0.087611 	0.437434 	1.647236 	0.010000 	
0.075572 	0.518027 	3.662780 	0.010000 	
0.084772 	0.344163 	1.409479 	0.010000 	
0.073273 	0.401813 	1.705815 	0.010000 	
0.081021 	0.494943 	4.276942 	0.010000 	
0.088311 	0.358249 	1.831268 	0.010000 	
0.089919 	0.436901 	1.858071 	0.010000 	
0.090481 	0.380558 	1.729673 	0.010000 	
0.083857 	0.414668 	1.750995 	0.010000 	
0.093408 	0.464965 	1.829923 	0.010000 	
0.077487 	0.390718 	1.434665 	0.010000 	
0.072661 	0.324103 	1.233630 	0.010000 	
0.079026 	0.454491 	2.391756 	0.010000 	
0.074369 	0.490816 	2.691286 	0.010000 	
0.072587 	0.389421 	1.222037 	0.010000 	
0.082285 	0.389890 	1.653815 	0.010000 	
0.080021 	0.459863 	2.269860 	0.010000 	
0.091537 	0.483521 	1.724503 	0.010000 	
0.084735 	0.434044 	3.135870 	0.010000 	
0.072268 	0.404725 	1.325127 	0.010000 	
0.067708 	0.507268 	2.138220 	0.010000 	
0.077168 	0.483367 	2.431705 	0.010000 	
0.085318 	0.376518 	1.741053 	0.010000 	
0.088976 	0.411495 	1.886469 	0.010000 	
0.091331 	0.354145 	1.331936 	0.010000 	
0.080815 	0.508953 	2.341777 	0.010000 	
0.068273 	0.421408 	1.505603 	0.010000 	
0.093673 	0.355864 	1.531938 	0.010000 	
0.085575 	0.409504 	1.883616 	0.010000 	
0.075801 	0.343773 	1.319386 	0.010000 	
0.091951 	0.456778 	2.129556 	0.010000 	
0.082282 	0.448837 	1.716936 	0.010000 	
0.068313 	0.425886 	1.699848 	0.010000 	
0.083253 	0.335493 	1.242137 	0.010000 	
0.091741 	0.399144 	2.527663 	0.010000 	
0.078202 	0.509489 	2.390008 	0.010000 	
0.073020 	0.408747 	1.761537 	0.010000 	
0.092027 	0.340453 	1.582669 	0.010000 	
0.071100 	0.466659 	1.863251 	0.010000 	
0.073937 	0.429646 	1.453048 	0.010000 	
0.069142 	0.412955 	1.519754 	0.010000 	
0.068188 	0.364370 	1.219723 	0.010000 	
0.073979 	0.483172 	2.372086 	0.010000 	
0.074857 	0.445286 	1.276556 	0.010000 	
0.079711 	0.371391 	1.423400 	0.010000 	
0.094033 	0.390431 	2.110383 	0.010000 	
0.086403 	0.375621 	1.534699 	0.010000 	
0.066402 	0.394074 	1.373500 	0.010000 	
0.075095 	0.413932 	1.906340 	0.010000 	
0.088113 	0.516530 	2.456150 	0.010000 	
0.073148 	0.495189 	2.236706 	0.010000 	
0.088107 	0.333587 	1.432810 	0.010000 	
0.077273 	0.424458 	1.537230 	0.010000 	
0.081988 	0.356688 	1.477012 	0.010000 	
0.080258 	0.395945 	1.825432 	0.010000 	
0.073410 	0.331677 	1.206249 	0.010000 	
0.080749 	0.468297 	3.083159 	0.010000 	
0.090959 	0.519685 	3.361815 	0.010000 	
0.089946 	0.425166 	1.971088 	0.010000 	
0.068054 	0.363600 	1.562555 	0.010000 	
0.067021 	0.320282 	1.362324 	0.010000 	
0.050803 	0.474461 	1.649484 	0.000000 	
0.085786 	0.290795 	1.104835 	0.000000 	
0.108771 	0.468645 	2.371612 	0.000000 	
0.067777 	0.436542 	1.330941 	0.017455 	
0.081885 	0.251382 	1.097830 	0.000000 	
0.084521 	0.371610 	1.309316 	0.014546 	
0.099910 	0.494822 	2.411736 	0.000000 	
0.067435 	0.427452 	1.537460 	0.017736 	
0.082364 	0.399776 	1.575480 	0.012653 	
0.075238 	0.136248 	0.913095 	0.000000 	
0.092377 	0.365119 	1.559442 	0.019901 	
0.044356 	0.415529 	1.283065 	0.000000 	
0.105542 	0.397122 	2.333129 	0.000000 	
0.085411 	0.304193 	1.188786 	0.000000 	
0.079689 	0.348029 	1.444186 	0.016542 	
0.088495 	0.444303 	2.321502 	0.014464 	
0.063520 	0.212951 	0.986924 	0.000000 	
0.046689 	0.548460 	1.515003 	0.000000 	
0.079111 	0.404094 	1.665663 	0.012478 	
0.078163 	0.456690 	1.839256 	0.012910 	
0.077095 	0.289637 	1.411364 	0.000000 	
