DateTime,Holcombe_Discharge,BroadRiverShoal_Discharge,BroadRiverCarlisle_Discharge,EnoreeRiver_Discharge,TygerRiver_Discharge,Calhoun_Precipitation
2016-01-31,0.38601313446874896,125086.0,136972.0,18395.0,30847.0,0.0
2016-02-01,0.35608684002777696,116313.0,127633.0,17715.8,29432.0,0.0
2016-02-02,0.3541221733819431,112634.0,121690.0,17149.8,28583.0,0.00451388888888889
2016-02-03,1.96236560321528,133293.0,146877.0,19668.5,33677.0,0.08194444444444454
2016-02-04,1.9012175285486117,410350.0,416010.0,61411.0,74429.0,0.0
2016-02-05,0.9484642283125024,356580.0,407520.0,55751.0,72165.0,0.00034722222222222224
2016-02-06,0.7422057033263875,200081.0,233192.0,27535.9,44714.0,0.0
2016-02-07,0.6373833076041648,169234.0,193572.0,23064.5,37356.0,0.0
2016-02-08,0.5399748885590262,153386.0,172064.0,20885.4,33960.0,0.0006944444444444446
2016-02-09,0.4485465456111118,139802.0,156782.0,19442.1,31696.0,0.0
2016-02-10,0.3781027327083319,133010.0,148009.0,18112.0,29715.0,0.0
2016-02-11,0.3420707345208327,136123.0,151122.0,17064.9,27932.1,0.0
2016-02-12,0.3117853344479172,123105.0,136123.0,16329.1,26856.7,0.0
2016-02-13,0.27112249118402704,123388.0,135274.0,15876.3,26149.2,0.0
2016-02-14,0.2270784327708321,108106.0,121124.0,15451.8,25668.1,0.0
2016-02-15,0.2179198540555544,97069.0,106408.0,14942.4,24847.4,0.00034722222222222224
2016-02-16,0.3532791957152799,120275.0,131878.0,15706.5,26234.1,0.03263888888888886
2016-02-17,0.26995993202430474,133859.0,148858.0,20659.0,31130.0,0.0010416666666666669
2016-02-18,0.2262586805173602,127916.0,144330.0,17602.600000000002,29149.0,0.001736111111111111
2016-02-19,0.20006466236236828,117162.0,129614.0,15565.0,26290.7,0.0
2016-02-20,0.2308151962083328,114615.0,126784.0,14885.8,25102.1,0.0
2016-02-21,0.2474376171909711,107540.0,118860.0,14716.0,24734.2,0.00034722222222222224
2016-02-22,0.3551851880798612,110653.0,121124.0,14744.3,24705.9,0.07291666666666669
2016-02-23,1.1548993657048554,215080.0,234890.0,21734.4,38771.0,0.02951388888888888
2016-02-24,1.7398445528298607,285830.0,325450.0,59713.0,71316.0,0.015972222222222228
2016-02-25,1.2870108860627143,325450.0,365070.0,53204.0,84617.0,0.0
2016-02-26,0.9644106769722212,232343.0,274510.0,33960.0,70750.0,0.0
2016-02-27,0.7892096531666665,174328.0,203477.0,24281.4,46129.0,0.0
2016-02-28,0.7123045274722203,152537.0,173762.0,20857.1,37639.0,0.0
2016-02-29,0.6564893968645785,143481.0,162159.0,19130.8,33394.0,0.0
2016-03-01,0.6181793151076389,134425.0,151405.0,17942.2,30564.0,0.023263888888888886
2016-03-02,0.7190973483611068,131029.0,146028.0,17829.0,29998.0,0.0013888888888888892
2016-03-03,0.62972958840625,130746.0,147160.0,17178.100000000002,28271.7,0.011111111111111115
2016-03-04,0.6651472811874979,116313.0,129897.0,16668.7,27535.9,0.00034722222222222224
2016-03-05,0.5648022566215314,116313.0,129048.0,16414.0,26715.2,0.0
2016-03-06,0.5620930769270864,110370.0,122256.0,15565.0,25498.3,0.0
2016-03-07,0.5090399126527769,110936.0,121973.0,14999.0,24451.2,0.0
2016-03-08,0.5086892378437491,84334.0,93673.0,14659.4,23743.7,0.0
2016-03-09,0.4934842384930531,118577.0,129331.0,14517.9,23206.0,0.0
2016-03-10,0.4392030258888899,107540.0,118577.0,14234.9,22724.9,0.0
2016-03-11,0.3984013935208319,99050.0,108389.0,13923.6,22357.0,0.0
2016-03-12,0.4037846139999992,103578.0,112917.0,13725.5,22130.6,0.0
2016-03-13,0.4246372261284732,100182.0,110370.0,13612.3,22243.8,0.009375
2016-03-14,0.4468202613749995,102163.0,110936.0,15395.2,23800.3,0.01805555555555556
2016-03-15,0.4744736500902767,131029.0,146594.0,17319.600000000002,34243.0,0.0
2016-03-16,0.3623792336215269,116879.0,132161.0,23149.4,49242.0,0.0
2016-03-17,0.299704546024308,91975.0,100748.0,16640.4,32545.0,0.0
2016-03-18,0.2834679843923621,112068.0,124237.0,14687.7,26347.3,0.0
2016-03-19,0.28113451981250104,93390.0,104144.0,13867.0,23941.8,0.0
2016-03-20,0.26098811847916736,93107.0,102163.0,13385.9,22809.8,0.00763888888888889
2016-03-21,0.22458256032986024,94805.0,104427.0,13187.8,22158.9,0.00034722222222222224
2016-03-22,0.19366742385416705,79806.0,90277.0,12904.8,21564.6,0.0
2016-03-23,0.1968734963240421,82353.0,88013.0,12565.2,20659.0,0.0
2016-03-24,0.2293505139791659,95371.0,103861.0,12338.8,19894.9,0.0
2016-03-25,0.23972357808333225,95371.0,104710.0,12310.5,19781.7,0.0
2016-03-26,0.24198848324652664,104427.0,114332.0,12282.2,19583.6,0.004513888888888889
2016-03-27,0.3794614304201382,90560.0,101880.0,13074.6,21508.0,0.0489583333333333
2016-03-28,0.5480277169687476,130746.0,149990.0,16159.3,33960.0,0.0006944444444444446
2016-03-29,0.4991176315347208,113200.0,128199.0,16555.5,28583.0,0.0
2016-03-30,0.424769437423612,81504.0,95088.0,13640.6,23517.3,0.0
2016-03-31,0.5943802321979164,67354.0,72165.0,12565.2,21649.5,0.0
2016-04-01,0.6230158736979191,109521.0,117162.0,12989.7,22526.8,0.03749999999999995
2016-04-02,0.4945568452916641,116313.0,127067.0,16697.0,25724.7,0.0013888888888888892
2016-04-03,0.42580073029166576,101031.0,114049.0,15282.0,24366.3,0.0
2016-04-04,0.4442836386631948,88862.0,98201.0,12848.2,21423.1,0.0
2016-04-05,0.5265642644930558,84334.0,92824.0,12055.8,20064.7,0.0
2016-04-06,0.5002217786493035,69335.0,77542.0,11574.7,19130.8,0.0
2016-04-07,0.5044272000798603,95654.0,101880.0,11744.5,19244.0,0.030208333333333327
2016-04-08,0.4691863854409704,112917.0,122822.0,15338.6,22724.9,0.0
2016-04-09,0.4001744804479148,97352.0,106974.0,13895.3,21338.2,0.0
2016-04-10,0.4542609773472222,85183.0,93956.0,11970.9,19244.0,0.0
2016-04-11,0.4575199731597208,80089.0,87730.0,11433.2,18027.1,0.005208333333333333
2016-04-12,0.4952978784131943,85183.0,92824.0,11404.9,18027.1,0.006944444444444446
2016-04-13,0.38066712592708224,94239.0,101880.0,11942.6,19781.7,0.00034722222222222224
2016-04-14,0.3130513607048618,86315.0,95654.0,11461.5,19357.2,0.0
2016-04-15,0.2870664147291669,78391.0,86032.0,10754.0,17800.7,0.0
2016-04-16,0.3193271894201385,83768.0,92258.0,10414.4,16923.4,0.0
2016-04-17,0.2905543214618056,66222.0,76693.0,10188.0,16385.7,0.0
2016-04-18,0.3367367727743039,63392.0,67071.0,10159.7,16046.1,0.0
2016-04-19,0.34178146003472265,72165.0,78108.0,9933.3,15848.0,0.0
2016-04-20,0.12860053788194448,75561.0,82353.0,9933.3,15565.0,0.0
2016-04-21,0.10575927589583327,77542.0,84051.0,9650.3,15168.8,0.0
2016-04-22,0.1084785975451387,81787.0,89145.0,9423.9,14829.2,0.003125
2016-04-23,0.10420231171527766,81787.0,89994.0,9622.0,15451.8,0.0
2016-04-24,0.1122689020104168,77825.0,82919.0,11574.7,16668.7,0.0
2016-04-25,0.11197518085069436,72165.0,80372.0,10018.2,15621.6,0.0
2016-04-26,0.11596102422916628,70184.0,75561.0,9310.7,14687.7,0.0
2016-04-27,0.10829602423611116,61411.0,66788.0,9140.9,14036.8,0.0
2016-04-28,0.11082272849652752,73863.0,78391.0,8942.800000000001,13555.7,0.00034722222222222224
2016-04-29,0.11264002731249988,70467.0,75844.0,8631.5,13102.9,0.0
2016-04-30,0.11201562731249999,68203.0,73014.0,8348.5,12593.5,0.0027777777777777783
2016-05-01,2.2131022094285764,106125.0,116596.0,10103.1,31696.0,0.2572916666666667
2016-05-02,3.427443861180555,172913.0,202628.0,41035.0,65373.0,0.01805555555555556
2016-05-03,3.238613612461798,150273.0,179988.0,30281.0,66222.0,0.03645833333333332
2016-05-04,1.2399914366111142,118860.0,132727.0,19130.8,42733.0,0.0
2016-05-05,0.7712540956388853,106691.0,116879.0,13782.1,26630.3,0.002430555555555556
2016-05-06,0.5643385039201374,88296.0,96786.0,11574.7,21168.4,0.004861111111111111
2016-05-07,0.4505071371284731,79806.0,84334.0,10442.7,18055.4,0.0
2016-05-08,0.38287726353819296,83768.0,88579.0,9735.2,16046.1,0.0
2016-05-09,0.3246602078784735,60562.0,69335.0,9169.2,14631.1,0.0
2016-05-10,0.3203029909444431,69901.0,72448.0,8659.800000000001,13442.5,0.0
2016-05-11,0.3444476501493063,58864.0,62826.0,8405.1,12819.9,0.0
2016-05-12,0.4085750770729157,63675.0,68203.0,8433.4,12565.2,0.003125
2016-05-13,0.3279959548958327,52355.0,56317.0,8603.2,13074.6,0.001736111111111111
2016-05-14,0.18280370307638905,73297.0,77259.0,8659.800000000001,12621.8,0.0
2016-05-15,0.15631053685763846,67637.0,75561.0,8008.900000000002,11716.2,0.0
2016-05-16,0.15657563998958274,51789.0,55468.0,7612.7,11093.6,0.0
2016-05-17,0.21971583972222172,43016.0,46695.0,7414.6,10810.6,0.015972222222222214
2016-05-18,0.18019455887847266,81787.0,82636.0,7584.400000000002,10895.5,0.022916666666666658
2016-05-19,1.5826939529687474,93673.0,101597.0,11744.5,15819.7,0.15034722222222235
2016-05-20,1.3377085703263834,96220.0,104144.0,48110.0,33677.0,0.0204861111111111
2016-05-21,1.0697223794895794,96786.0,100182.0,23941.8,28583.0,0.0010416666666666669
2016-05-22,0.4614007784444432,109804.0,122256.0,24705.9,32262.0,0.0
2016-05-23,0.3729926847569439,82919.0,91975.0,15310.3,22696.6,0.0
2016-05-24,0.3311464202118061,66505.0,70184.0,12140.7,18423.3,0.0
2016-05-25,0.2743798999687505,80372.0,85466.0,10754.0,16074.4,0.0
2016-05-26,0.25049894739583256,64807.0,69052.0,9848.4,14319.8,0.0
2016-05-27,0.25379414549305457,65373.0,69052.0,9225.8,12961.4,0.0
2016-05-28,0.2193437103437489,67071.0,70750.0,8688.1,11857.7,0.0
2016-05-29,0.3782344797673628,58015.0,62826.0,8631.5,11999.2,0.0
2016-05-30,0.2459344630590269,47261.0,52355.0,8971.1,12395.4,0.0
2016-05-31,0.2729376571319451,60562.0,61977.0,8574.9,11942.6,0.0
2016-06-01,0.2246002750451383,64807.0,68203.0,9706.9,11263.4,0.0
2016-06-02,0.21179473052777734,68486.0,71882.0,9678.6,12961.4,0.0
2016-06-03,0.2100370340868053,71033.0,75278.0,9339.0,16442.3,0.0
2016-06-04,0.20974600082638845,68769.0,72731.0,8376.800000000001,13329.3,0.0
2016-06-05,0.2315379464965263,41884.0,48393.0,7895.7,11772.8,0.0
2016-06-06,0.3403998593506929,58298.0,58864.0,8376.800000000001,13810.4,0.0
2016-06-07,0.2876020365555553,63109.0,67071.0,10386.1,12706.7,0.0
2016-06-08,0.2561431022013882,57166.0,61411.0,8999.4,11687.9,0.0
2016-06-09,0.20664985728819385,49808.0,54902.0,7839.1,10923.8,0.0
2016-06-10,0.1377667652717772,44148.0,47261.0,7046.7,9933.3,0.001736111111111111
2016-06-11,0.17067174986805514,57449.0,58581.0,6735.400000000002,9310.7,0.0
2016-06-12,0.19813351362847167,50374.0,56034.0,6565.6,8773.0,0.0
2016-06-13,0.24277922620833264,31979.0,34809.0,6282.6,8093.8,0.0
2016-06-14,0.2186524692916664,39337.0,41601.0,6056.2,7810.8,0.0059027777777777785
2016-06-15,0.2205940100277784,42733.0,42167.0,5971.3,7584.400000000002,0.0
2016-06-16,0.20547922313888808,56034.0,62826.0,6027.900000000002,8320.2,0.00034722222222222224
2016-06-17,0.1437283812604168,44997.0,47544.0,6565.6,9650.3,0.02118055555555556
2016-06-18,0.12662661904861106,66788.0,68769.0,5829.8,9084.3,0.0
2016-06-19,0.10908030701736096,44714.0,50374.0,5320.4000000000015,7952.3,0.0
2016-06-20,0.04142992474652794,46129.0,46695.0,5009.1,7244.8,0.0
2016-06-21,0.006732045916666641,36224.0,42167.0,4924.2,6707.1,0.0
2016-06-22,0.0,26828.4,29149.0,4811.0,6339.2,0.0
2016-06-23,0.0,34526.0,35375.0,4754.4000000000015,6056.2,0.0
2016-06-24,0.0,35092.0,38488.0,4697.8,5801.5,0.0
2016-06-25,0.0,33394.0,35941.0,4499.7,5603.400000000002,0.0
2016-06-26,0.0,32545.0,35375.0,4301.6,5405.3,0.0
2016-06-27,0.0,32545.0,35092.0,4188.4000000000015,5207.2,0.07291666666666669
2016-06-28,0.0,33111.0,35941.0,6452.400000000002,8150.400000000002,0.00902777777777778
2016-06-29,0.0,34526.0,37073.0,15876.3,8037.2,0.005555555555555557
2016-06-30,0.06516323706597221,46978.0,49242.0,8914.5,6792.0,0.0
2016-07-01,0.13731401598263968,33960.0,38205.0,6735.400000000002,7329.7,0.0006944444444444446
2016-07-02,0.05107372043750018,37922.0,39620.0,5744.900000000002,6367.5,0.0
2016-07-03,0.006232712080139348,40469.0,43582.0,5235.5,5801.5,0.0
2016-07-04,0.0,44148.0,47827.0,4867.6,5292.1,0.0
2016-07-05,0.0,41601.0,39903.0,4612.9000000000015,4895.9000000000015,0.0
2016-07-06,0.0,55185.0,60845.0,4301.6,4612.9000000000015,0.002430555555555556
2016-07-07,0.0,35941.0,36507.0,4216.7,5320.4000000000015,0.002777777777777777
2016-07-08,0.0,62826.0,65373.0,4584.6,5094.0,0.0010416666666666669
2016-07-09,0.0,49525.0,56034.0,4867.6,5292.1,0.0
2016-07-10,0.0,27479.3,28300.0,4245.0,4782.7,0.0
2016-07-11,0.0,25271.9,26149.2,4160.1,4528.0,0.025694444444444447
2016-07-12,0.0,33677.0,36507.0,4075.2,4726.1,0.0
2016-07-13,0.0,44148.0,46412.0,5716.6,4726.1,0.0
2016-07-14,0.0,58015.0,59996.0,5999.6,8150.400000000002,0.0
2016-07-15,0.0,39620.0,44431.0,4782.7,8688.1,0.040277777777777767
2016-07-16,0.0,29432.0,31696.0,4329.9000000000015,7924.0,0.03888888888888889
2016-07-17,0.10792054238888886,68486.0,68486.0,4103.5,7244.8,0.04444444444444443
2016-07-18,0.2114865843576384,49808.0,57449.0,4556.3,12197.3,0.0006944444444444446
2016-07-19,0.1523744875312501,60562.0,61411.0,4641.2,8999.4,0.0
2016-07-20,0.0491083599791668,48393.0,52638.0,6452.400000000002,10612.5,0.012152777777777778
2016-07-21,0.20024118690277706,31413.0,35375.0,5094.0,7329.7,0.0006944444444444446
2016-07-22,0.1932252119166665,41318.0,42450.0,4216.7,6056.2,0.0
2016-07-23,0.8539218557187505,43865.0,46695.0,4245.0,6792.0,0.04687499999999999
2016-07-24,0.4149704382743047,32828.0,35941.0,5207.2,9706.9,0.0
2016-07-25,0.2410635873298597,37639.0,37639.0,4754.4000000000015,6905.2,0.0
2016-07-26,0.20841638418402653,40469.0,45280.0,3763.9,5348.7,0.0
2016-07-27,0.14361423955208347,29998.0,33111.0,3480.9,5094.0,0.0
2016-07-28,0.02722599789236114,22838.1,23800.3,3622.4,5037.4000000000015,0.0
2016-07-29,0.0,24649.3,25498.3,3622.4,4528.0,0.00034722222222222224
2016-07-30,0.3713444875416666,24451.2,25498.3,3282.8,4301.6,0.07569444444444445
2016-07-31,0.4981339101493042,30847.0,31130.0,3848.8,5461.9000000000015,0.00034722222222222224
2016-08-01,0.1474952224583338,30847.0,34243.0,4867.6,5886.400000000002,0.0013888888888888892
2016-08-02,0.18061973208680587,32545.0,34809.0,4839.3,6452.400000000002,0.0006944444444444446
2016-08-03,0.1400615365312503,33394.0,35941.0,5094.0,5773.2,0.0
2016-08-04,0.1490751127430553,35941.0,39054.0,6452.400000000002,5603.400000000002,0.03194444444444443
2016-08-05,0.26558353195486184,90277.0,88862.0,9905.0,6565.6,0.0
2016-08-06,0.07552901335416691,107257.0,116313.0,6876.900000000002,9735.2,0.0
2016-08-07,0.0,89994.0,97352.0,5178.9000000000015,8122.1,0.0989583333333334
2016-08-08,0.0,81221.0,83768.0,8659.800000000001,12423.7,0.00034722222222222224
2016-08-09,0.0,81221.0,86598.0,16498.9,17036.600000000002,0.0010416666666666669
2016-08-10,0.0,75278.0,80089.0,17149.8,21677.8,0.034375
2016-08-11,0.053664596340277794,59430.0,64807.0,14772.6,20291.1,0.0125
2016-08-12,0.20725900110069387,69618.0,70750.0,10555.9,18281.8,0.0
2016-08-13,0.15420292712847242,75278.0,82636.0,8008.900000000002,15168.8,0.0
2016-08-14,0.011137910048611116,52355.0,55185.0,6537.3,11744.5,0.0
2016-08-15,0.0,51223.0,54336.0,6056.2,10046.5,0.0
2016-08-16,0.0,38771.0,43016.0,5348.7,8857.9,0.0
2016-08-17,0.0,35092.0,37356.0,4924.2,7612.7,0.0
2016-08-18,0.0,37073.0,40469.0,4697.8,7075.0,0.009375
2016-08-19,0.0,38488.0,41884.0,5037.4000000000015,7244.8,0.00034722222222222224
2016-08-20,0.0,36224.0,39620.0,6226.0,6905.2,0.0059027777777777785
2016-08-21,0.0,33394.0,37073.0,7075.0,6905.2,0.013194444444444446
2016-08-22,0.0,32262.0,34809.0,6226.0,7754.2,0.00034722222222222224
2016-08-23,0.0,31130.0,33677.0,5716.6,8942.800000000001,0.0
2016-08-24,0.0,32828.0,35375.0,4980.8,8207.0,0.0
2016-08-25,0.0,35658.0,39054.0,4556.3,7046.7,0.0
2016-08-26,0.0,35658.0,38771.0,4556.3,6254.3,0.03680555555555555
2016-08-27,0.0,34809.0,37922.0,4782.7,5886.400000000002,0.00034722222222222224
2016-08-28,0.0,34243.0,37356.0,4273.3,5490.2,0.0
2016-08-29,0.0,29715.0,32262.0,4103.5,5122.3,0.00034722222222222224
2016-08-30,0.0,27479.3,29432.0,3933.7,5009.1,0.0
2016-08-31,0.0,23064.5,24394.6,3763.9,4839.3,0.0
2016-09-01,0.0,22979.6,24168.2,3622.4,4612.9000000000015,0.052777777777777764
2016-09-02,0.0,24196.5,26149.2,4188.4000000000015,5433.6,0.10104166666666664
2016-09-03,0.0,31130.0,32262.0,4811.0,7527.8,0.0
2016-09-04,0.0,32828.0,36790.0,4528.0,7386.3,0.0
2016-09-05,6.590014482758619e-05,28300.0,31696.0,3848.8,5660.0,0.0
2016-09-06,0.0016532426979166644,21508.0,22555.1,3594.1,4839.3,0.0
2016-09-07,0.0013306087534722185,23602.2,24904.0,3480.9,4414.8,0.0
2016-09-08,0.001012288434027778,22045.7,23007.9,3339.4,4075.2,0.0
2016-09-09,4.29609722222221e-05,27083.1,28583.0,3141.3,3792.2,0.0
2016-09-10,0.0,26064.3,27903.8,3028.1,3537.5,0.0
2016-09-11,0.0,22441.9,23856.9,2971.5,3367.700000000001,0.0
2016-09-12,0.0,19413.8,20404.3,2914.9,3226.200000000001,0.0006944444444444446
2016-09-13,0.0,16385.7,17998.8,2858.3,3537.5,0.0
2016-09-14,0.0,17885.600000000002,19244.0,2827.17,3084.700000000001,0.0
2016-09-15,0.0,21225.0,20998.6,2733.78,2971.5,0.0
2016-09-16,0.0,20800.5,22809.8,2648.88,2813.0200000000004,0.0
2016-09-17,0.0,25781.3,25328.5,2572.4700000000007,2702.65,0.0
2016-09-18,0.0,26630.3,29149.0,2527.19,2665.86,0.0
2016-09-19,0.0,24932.3,26092.6,2566.81,2943.200000000001,0.06736111111111114
2016-09-20,0.0,22866.4,24026.7,2674.35,3820.5,0.00034722222222222224
2016-09-21,0.0,20064.7,21168.4,2552.6600000000008,2943.200000000001,0.0
2016-09-22,0.0,19498.7,20121.3,2535.68,2914.9,0.0
2016-09-23,0.00477045578819442,21791.0,22526.8,2470.59,2753.59,0.0
2016-09-24,0.007993469569444422,16159.3,18366.7,2388.5200000000004,2643.2200000000007,0.0
2016-09-25,0.00201025886805555,14914.1,14546.2,2385.69,2589.4500000000007,0.0
2016-09-26,0.0,18395.0,18508.2,2380.03,2674.35,0.02499999999999999
2016-09-27,0.0,17970.5,18281.8,2416.82,3056.4,0.009375
2016-09-28,0.0,49242.0,49525.0,2762.08,4329.9000000000015,0.0006944444444444446
2016-09-29,0.0,26205.8,29432.0,4188.4000000000015,5348.7,0.0
2016-09-30,0.0,28045.3,28583.0,3056.4,3933.7,0.0
2016-10-01,0.0,26488.8,29715.0,2730.9500000000007,3311.1,0.0
2016-10-02,0.0,22357.0,23375.8,2606.43,3084.700000000001,0.0
2016-10-03,0.0,21253.3,22158.9,2498.89,2886.6,0.0
2016-10-04,0.0,22215.5,23432.4,2476.25,2767.74,0.0
2016-10-05,0.0,20942.0,22866.4,2456.44,2708.31,0.0
2016-10-06,0.0,20715.6,21026.9,2411.1600000000008,2580.96,0.0
2016-10-07,0.0,24281.4,25328.5,2391.35,2914.9,0.026041666666666644
2016-10-08,0.020612785590277724,25441.7,27451.0,2708.31,4018.6,0.07326388888888888
2016-10-09,0.007245071385416625,25413.4,27139.7,2858.3,6876.900000000002,0.0
2016-10-10,3.8519874999999954e-05,24904.0,26517.1,3763.9,5829.8,0.0
2016-10-11,0.0,24677.6,26262.4,3226.200000000001,4160.1,0.0
2016-10-12,0.006933724979166645,25300.2,26347.3,2815.85,3594.1,0.0
2016-10-13,0.013107786513888902,28583.0,31696.0,2665.86,3396.0,0.0
2016-10-14,0.009032645920138856,18649.7,20206.2,2620.58,3339.4,0.0
2016-10-15,0.014961554829861147,18083.7,18876.1,2538.51,3254.5,0.0
2016-10-16,0.02651097866666657,19894.9,21225.0,2552.6600000000008,3141.3,0.0
2016-10-17,0.01482530671527784,22017.4,23432.4,2566.81,3226.200000000001,0.0
2016-10-18,0.0058511262256944,21706.1,22753.2,2561.15,3113.0,0.0
2016-10-19,1.8434194444444395e-05,22074.0,23234.3,2555.49,2999.8,0.0
2016-10-20,0.0,21564.6,22809.8,2544.17,2886.6,0.0
2016-10-21,0.0,17602.600000000002,20291.1,2476.25,2824.34,0.0
2016-10-22,0.0,15055.6,16131.0,2402.67,2716.8,0.0
2016-10-23,0.0,20800.5,20942.0,2303.620000000001,2688.5,0.0
2016-10-24,0.0,21875.9,24139.9,2244.19,2699.82,0.0
2016-10-25,0.0,21366.5,22583.4,2227.21,2742.2700000000004,0.0
2016-10-26,0.0,17659.2,19187.4,2278.15,2858.3,0.0
2016-10-27,0.0,20574.1,21225.0,2357.39,2971.5,0.0
2016-10-28,0.0,21734.4,23573.9,2411.1600000000008,3113.0,0.0
2016-10-29,0.0,17206.4,18621.4,2445.120000000001,3169.6,0.0
2016-10-30,0.0,19810.0,20913.7,2476.25,3113.0,0.0
2016-10-31,0.0,18310.1,20998.6,2510.21,3113.0,0.0
2016-11-01,0.0,18055.4,18225.2,2538.51,3113.0,0.0
2016-11-02,0.0,23262.6,25498.3,2490.4,3141.3,0.0
2016-11-03,0.0,20942.0,22413.6,2498.89,3028.1,0.0
2016-11-04,0.0,21394.8,22894.7,2535.68,3141.3,0.0
2016-11-05,0.0,16527.2,18762.9,2558.32,3113.0,0.0
2016-11-06,0.0,21055.2,21932.5,2561.15,3056.4,0.0
2016-11-07,0.0,19753.4,21875.9,2589.4500000000007,3028.1,0.0
2016-11-08,0.0,22017.4,23630.5,2566.81,3367.700000000001,0.0
2016-11-09,0.0,20998.6,23404.1,2637.56,3452.6,0.0
2016-11-10,0.0,13555.7,16159.3,2728.120000000001,3396.0,0.0
2016-11-11,0.0,18649.7,19272.3,2730.9500000000007,3311.1,0.0
2016-11-12,0.0,18706.3,20630.7,2813.0200000000004,3367.700000000001,0.0
2016-11-13,0.0,21932.5,24253.1,2858.3,3480.9,0.032291666666666635
2016-11-14,0.0,22724.9,24988.9,2943.200000000001,3707.3,0.00034722222222222224
2016-11-15,0.0,22187.2,24507.8,3028.1,3820.5,0.0
2016-11-16,0.0,23545.6,26120.9,3367.700000000001,3848.8,0.0
2016-11-17,0.0,17744.100000000002,20206.2,3254.5,3763.9,0.0
2016-11-18,0.0,19894.9,21508.0,3226.200000000001,3962.0,0.0
2016-11-19,0.0,20432.6,22272.1,3226.200000000001,3990.3,0.0
2016-11-20,0.0,19357.2,21451.4,3197.9,3933.7,0.0
2016-11-21,0.0,22640.0,25215.3,3141.3,3735.6,0.0
2016-11-22,0.0,22781.5,25187.0,3169.6,3905.4,0.0
2016-11-23,4.410319444444446e-06,20659.0,23121.1,3282.8,3990.3,0.0
2016-11-24,4.1145833333333335e-07,18564.8,20489.2,3254.5,4046.9,0.0
2016-11-25,1.7141958333333318e-05,24621.0,25781.3,3282.8,4046.9,0.0
2016-11-26,1.3715277777777776e-07,23856.9,27535.9,3339.4,4131.8,0.0
2016-11-27,0.0,22555.1,24932.3,3339.4,4188.4000000000015,0.0
2016-11-28,6.592550000000005e-05,22838.1,24847.4,3311.1,4160.1,0.0
2016-11-29,0.039051280878472296,24281.4,25498.3,3509.200000000001,4216.7,0.044097222222222204
2016-11-30,0.12647388932638873,25611.5,27394.4,4046.9,5263.8,0.043402777777777776
2016-12-01,0.01801294454861122,50940.0,52638.0,9339.0,8631.5,0.00034722222222222224
2016-12-02,0.0002774470763888896,51506.0,54336.0,12112.4,13102.9,0.0
2016-12-03,0.0005811320381944437,50374.0,54619.0,7584.400000000002,10414.4,0.0020833333333333333
2016-12-04,0.019957670934027786,41884.0,47261.0,5603.400000000002,8263.6,0.0465277777777777
2016-12-05,0.04411059589583352,40469.0,44997.0,5263.8,8150.400000000002,0.02986111111111109
2016-12-06,0.1049385672291664,63675.0,66505.0,8235.300000000001,10555.9,0.03680555555555552
2016-12-07,0.007922299520833308,55751.0,62260.0,8490.0,11744.5,0.0
2016-12-08,0.003675099975694435,65656.0,71316.0,9678.6,12678.4,0.0
2016-12-09,0.000890027454861111,47261.0,52072.0,7131.6,10669.1,0.0
2016-12-10,0.000849084506944442,29998.0,35941.0,5773.2,8886.2,0.0
2016-12-11,0.002823487625000008,25017.2,27762.3,5122.3,7895.7,0.0010416666666666669
2016-12-12,0.0039282372812499775,26517.1,29149.0,4895.9000000000015,7527.8,0.0
2016-12-13,0.0004703150833333338,29715.0,32545.0,4839.3,6933.5,0.004861111111111112
2016-12-14,0.0010769786180555528,37639.0,40186.0,4782.7,6622.2,0.00034722222222222224
2016-12-15,0.0008367877152777713,48110.0,53204.0,4782.7,6565.6,0.0
2016-12-16,0.000303470930555556,31130.0,36507.0,4669.5,6480.7,0.0
2016-12-17,0.00214131794444444,28583.0,31979.0,4471.4000000000015,6197.7,0.0
2016-12-18,0.024032117843749968,28866.0,31979.0,4528.0,6339.2,0.01874999999999999
2016-12-19,0.027132482552083267,31413.0,34809.0,4697.8,6509.0,0.01979166666666666
2016-12-20,0.01129685477083334,32828.0,36790.0,4782.7,6537.3,0.0
2016-12-21,0.010800123437500012,31413.0,35941.0,4641.2,6480.7,0.0
2016-12-22,0.013125845347222252,31413.0,35092.0,4499.7,6367.5,0.0
2016-12-23,0.011883128239583379,31696.0,35375.0,4443.1,6282.6,0.0
2016-12-24,0.003408486968750011,42450.0,46412.0,4443.1,6310.900000000002,0.0
2016-12-25,0.000191413826388889,31979.0,35375.0,4414.8,6226.0,0.0
2016-12-26,0.00019693214583333402,31130.0,34809.0,4414.8,6282.6,0.0
2016-12-27,0.0008090853298611084,29715.0,32828.0,4471.4000000000015,6226.0,0.0
2016-12-28,0.0005033594999999994,24960.6,27960.4,4414.8,6226.0,0.0
2016-12-29,0.04824935935069455,23262.6,25300.2,4528.0,6678.8,0.029861111111111106
2016-12-30,0.010085205621527768,35092.0,37639.0,7075.0,9961.6,0.0
2016-12-31,0.010294039329861131,33111.0,37356.0,9508.8,13668.9,0.0
2017-01-01,0.030882515968750038,48393.0,50657.0,6509.0,10216.3,0.02430555555555553
2017-01-02,0.151074096142361,43016.0,49525.0,6084.5,10471.0,0.07326388888888888
