7.993531823158264160e-01,1.394582867622375488e+00
9.630993008613586426e-01,1.392761230468750000e+00
9.288920760154724121e-01,1.295711278915405273e+00
8.807356357574462891e-01,1.301151752471923828e+00
9.162367582321166992e-01,1.356101274490356445e+00
9.678475260734558105e-01,1.313713431358337402e+00
7.784200906753540039e-01,1.380833625793457031e+00
7.014282941818237305e-01,1.294925212860107422e+00
9.353697896003723145e-01,1.379446029663085938e+00
7.197069525718688965e-01,1.374999165534973145e+00
8.765157461166381836e-01,1.334995150566101074e+00
9.924508333206176758e-01,1.286218523979187012e+00
9.543163180351257324e-01,1.373681783676147461e+00
9.090449810028076172e-01,1.371450543403625488e+00
7.372203469276428223e-01,1.309246182441711426e+00
8.163551092147827148e-01,1.392803668975830078e+00
9.626602530479431152e-01,1.214247107505798340e+00
9.781524538993835449e-01,1.357864618301391602e+00
9.134060740470886230e-01,1.322148561477661133e+00
8.988244533538818359e-01,1.331200003623962402e+00
8.148605227470397949e-01,1.374855756759643555e+00
9.286766052246093750e-01,1.325902104377746582e+00
7.291484475135803223e-01,1.381915688514709473e+00
8.622174859046936035e-01,1.388342022895812988e+00
9.155395627021789551e-01,1.331933021545410156e+00
9.123592972755432129e-01,1.342585921287536621e+00
9.400342702865600586e-01,1.368592262268066406e+00
9.477083683013916016e-01,1.375890731811523438e+00
7.916072607040405273e-01,1.389284253120422363e+00
8.021080493927001953e-01,1.375244021415710449e+00
9.610450863838195801e-01,1.347069025039672852e+00
8.452355265617370605e-01,1.389630913734436035e+00
8.652898669242858887e-01,1.369476437568664551e+00
8.752630949020385742e-01,1.397654891014099121e+00
9.115044474601745605e-01,1.345100283622741699e+00
9.937667846679687500e-01,1.320081114768981934e+00
9.005053639411926270e-01,1.338750004768371582e+00
9.904649853706359863e-01,1.300431370735168457e+00
8.758692145347595215e-01,1.328890800476074219e+00
8.496149778366088867e-01,1.386073112487792969e+00
9.792519211769104004e-01,1.352071642875671387e+00
8.285745978355407715e-01,1.390973329544067383e+00
6.189655065536499023e-01,1.359861612319946289e+00
9.093778133392333984e-01,1.307494640350341797e+00
5.935624837875366211e-01,1.397055625915527344e+00
8.232845664024353027e-01,1.321985483169555664e+00
8.386107087135314941e-01,1.351654052734375000e+00
9.746788144111633301e-01,1.263052105903625488e+00
9.269660711288452148e-01,1.347475171089172363e+00
9.860270619392395020e-01,1.348910808563232422e+00
9.502162337303161621e-01,1.362570643424987793e+00
9.341821074485778809e-01,1.334857583045959473e+00
9.312023520469665527e-01,1.361371397972106934e+00
9.556525349617004395e-01,1.354570627212524414e+00
9.015152454376220703e-01,1.362175941467285156e+00
9.851292371749877930e-01,1.357291102409362793e+00
9.515318870544433594e-01,1.387524962425231934e+00
9.453110098838806152e-01,1.363989114761352539e+00
7.546215057373046875e-01,1.383618354797363281e+00
9.452640414237976074e-01,1.270654559135437012e+00
8.963549137115478516e-01,1.360167860984802246e+00
8.824840784072875977e-01,1.341467142105102539e+00
8.691665530204772949e-01,1.362415075302124023e+00
9.207981824874877930e-01,1.371454834938049316e+00
8.459267020225524902e-01,1.398952245712280273e+00
9.033304452896118164e-01,1.356975674629211426e+00
9.591128230094909668e-01,1.329110145568847656e+00
9.530373811721801758e-01,1.364353179931640625e+00
9.043129086494445801e-01,1.339595437049865723e+00
9.196233153343200684e-01,1.399283647537231445e+00
