param#0 	 param#1 	 dist 	  wgt 
1.231678 	0.163542 	1.203982 	0.012410 	
1.437426 	0.182563 	1.063322 	0.021244 	
1.113954 	0.107224 	1.315851 	0.000000 	
1.366296 	0.187332 	1.218645 	0.018990 	
1.278937 	0.168575 	1.143133 	0.012830 	
1.062499 	0.113705 	1.291631 	0.000000 	
1.437556 	0.161910 	1.939712 	0.017141 	
1.244351 	0.128766 	1.624673 	0.016046 	
0.614634 	0.177668 	1.717862 	0.000000 	
1.393478 	0.122207 	0.715614 	0.022886 	
1.035746 	0.195066 	2.067659 	0.000000 	
1.366601 	0.179797 	1.749517 	0.016479 	
1.489288 	0.177552 	2.313896 	0.000000 	
1.349776 	0.154711 	1.345921 	0.013353 	
1.224504 	0.178784 	1.495608 	0.014569 	
1.202297 	0.178050 	1.385367 	0.014686 	
1.119883 	0.158299 	1.421560 	0.014487 	
1.441977 	0.184982 	2.047597 	0.022622 	
1.197325 	0.125281 	1.197470 	0.017741 	
1.364804 	0.175722 	1.042296 	0.015471 	
1.371158 	0.102113 	2.388509 	0.000000 	
1.420967 	0.153661 	0.903344 	0.016144 	
1.269930 	0.154380 	2.201309 	0.012213 	
0.943035 	0.154453 	1.659723 	0.000000 	
0.850829 	0.173888 	1.644870 	0.000000 	
1.298827 	0.149557 	1.202315 	0.012648 	
0.982562 	0.142433 	1.559175 	0.000000 	
1.458670 	0.187706 	1.738250 	0.025589 	
1.180840 	0.189032 	1.399113 	0.018713 	
0.943790 	0.148578 	1.429917 	0.000000 	
1.141419 	0.228122 	1.393363 	0.000000 	
1.188792 	0.142324 	1.210210 	0.013554 	
1.197148 	0.099361 	1.163762 	0.000000 	
1.121737 	0.155219 	1.593025 	0.014390 	
1.038740 	0.213060 	1.688848 	0.000000 	
1.108012 	0.131884 	1.364704 	0.018403 	
1.065110 	0.156296 	1.623393 	0.017253 	
0.817821 	0.143541 	1.923541 	0.000000 	
1.415222 	0.174756 	0.784756 	0.017491 	
1.349697 	0.176843 	1.522098 	0.015240 	
1.228474 	0.142964 	1.380192 	0.013044 	
1.053582 	0.176519 	1.526248 	0.021143 	
1.267019 	0.142985 	1.120406 	0.013019 	
1.270186 	0.144048 	2.444409 	0.012905 	
1.127924 	0.167752 	1.489081 	0.014879 	
1.141492 	0.125571 	1.434819 	0.019233 	
1.121835 	0.173722 	1.433312 	0.016095 	
1.117761 	0.086387 	1.296737 	0.000000 	
0.926483 	0.159735 	1.583985 	0.000000 	
1.203847 	0.110069 	1.660109 	0.000000 	
0.869941 	0.173637 	1.624672 	0.000000 	
1.077941 	0.169636 	1.556664 	0.017647 	
1.325083 	0.172719 	1.155947 	0.013920 	
1.526482 	0.183739 	2.444200 	0.000000 	
1.480990 	0.148540 	0.851089 	0.000000 	
1.431104 	0.145254 	1.510642 	0.017531 	
1.281285 	0.134003 	1.718038 	0.014732 	
1.257282 	0.179350 	2.451648 	0.014542 	
1.093410 	0.123964 	1.537492 	0.022665 	
1.189334 	0.199181 	1.315422 	0.000000 	
1.367899 	0.137228 	1.221654 	0.015930 	
1.402169 	0.139014 	0.910536 	0.017035 	
1.037493 	0.171458 	2.008780 	0.021197 	
1.209676 	0.157137 	1.427892 	0.012374 	
1.523644 	0.202498 	1.950035 	0.000000 	
0.835087 	0.153949 	1.610764 	0.000000 	
1.153755 	0.081495 	1.590870 	0.000000 	
1.408938 	0.135059 	1.112799 	0.018408 	
1.036125 	0.142870 	1.509193 	0.020590 	
1.041981 	0.139510 	1.507688 	0.020793 	
1.387766 	0.201382 	1.645392 	0.000000 	
1.273404 	0.098706 	1.647635 	0.000000 	
1.173435 	0.078591 	1.003250 	0.000000 	
