param#0 	 param#1 	 dist 	  wgt 
1.188342 	0.157462 	1.280608 	0.010000 	
1.445289 	0.184997 	1.161758 	0.010000 	
1.305707 	0.135757 	2.716592 	0.010000 	
1.523981 	0.186059 	0.960469 	0.010000 	
1.445078 	0.132211 	1.053961 	0.010000 	
1.427012 	0.177391 	1.130137 	0.010000 	
1.305507 	0.176055 	1.211045 	0.010000 	
1.160610 	0.178459 	1.202154 	0.010000 	
1.299015 	0.159624 	1.163708 	0.010000 	
1.455545 	0.181911 	1.816240 	0.010000 	
1.195641 	0.176656 	1.335463 	0.010000 	
1.084333 	0.161471 	1.455061 	0.010000 	
1.377535 	0.135410 	1.953983 	0.010000 	
1.297729 	0.134185 	1.272953 	0.010000 	
1.420251 	0.131165 	1.095785 	0.010000 	
1.238894 	0.181802 	1.518629 	0.010000 	
1.326756 	0.163669 	1.070835 	0.010000 	
1.530089 	0.130920 	0.733095 	0.010000 	
1.406948 	0.132004 	1.270799 	0.010000 	
1.350022 	0.156808 	1.450784 	0.010000 	
1.230428 	0.156423 	1.374082 	0.010000 	
1.480901 	0.185018 	1.165465 	0.010000 	
1.242753 	0.123248 	3.684279 	0.010000 	
1.351818 	0.185428 	1.238303 	0.010000 	
1.269355 	0.120875 	3.713474 	0.010000 	
1.472866 	0.125172 	1.031640 	0.010000 	
1.144666 	0.135333 	1.278957 	0.010000 	
1.350070 	0.193323 	2.053572 	0.010000 	
1.447197 	0.174287 	2.268504 	0.010000 	
1.268244 	0.124738 	1.331861 	0.010000 	
1.327753 	0.144262 	1.135805 	0.010000 	
1.122381 	0.127662 	1.580372 	0.010000 	
1.502704 	0.152242 	1.095509 	0.010000 	
1.315285 	0.140862 	1.718596 	0.010000 	
1.322371 	0.182793 	2.032423 	0.010000 	
1.188359 	0.161118 	1.384820 	0.010000 	
1.202559 	0.174874 	1.293559 	0.010000 	
1.357598 	0.134705 	1.715050 	0.010000 	
1.406874 	0.185574 	1.397431 	0.010000 	
1.146685 	0.178331 	1.457891 	0.010000 	
1.327906 	0.194279 	1.273474 	0.010000 	
1.138116 	0.132569 	1.420248 	0.010000 	
1.479754 	0.164081 	1.291519 	0.010000 	
1.230451 	0.174754 	2.480410 	0.010000 	
1.196498 	0.148528 	1.678114 	0.010000 	
1.252829 	0.142099 	1.227330 	0.010000 	
1.415854 	0.142742 	1.364694 	0.010000 	
1.531296 	0.188043 	1.291599 	0.010000 	
1.136111 	0.173303 	37.418120 	0.010000 	
1.363286 	0.184119 	3.834535 	0.010000 	
1.127483 	0.156360 	1.436051 	0.010000 	
1.384685 	0.166273 	7.996355 	0.010000 	
1.222447 	0.143429 	1.253702 	0.010000 	
1.211128 	0.169578 	2.301500 	0.010000 	
1.079689 	0.164424 	1.459466 	0.010000 	
1.205079 	0.188146 	2.218808 	0.010000 	
1.451523 	0.144477 	1.757313 	0.010000 	
1.419041 	0.138717 	1.003031 	0.010000 	
1.240905 	0.158075 	1.195286 	0.010000 	
1.287500 	0.184447 	48.607313 	0.010000 	
1.219575 	0.169010 	2.525243 	0.010000 	
1.331945 	0.147409 	2.446809 	0.010000 	
1.133098 	0.123049 	1.370731 	0.010000 	
1.347330 	0.154005 	1.090036 	0.010000 	
1.302448 	0.137945 	1.264269 	0.010000 	
1.240406 	0.156659 	2.187374 	0.010000 	
1.195754 	0.185451 	1.874147 	0.010000 	
1.491045 	0.193865 	1.136554 	0.010000 	
1.213026 	0.170502 	27.671387 	0.010000 	
1.486615 	0.156844 	1.008111 	0.010000 	
1.095087 	0.160790 	4.018589 	0.010000 	
1.473803 	0.157539 	0.762121 	0.010000 	
1.398772 	0.120994 	1.149730 	0.010000 	
1.414185 	0.141050 	0.957116 	0.010000 	
1.166912 	0.151001 	1.605503 	0.010000 	
1.105357 	0.150264 	1.504355 	0.010000 	
1.094755 	0.130153 	1.618618 	0.010000 	
1.261927 	0.153886 	1.309937 	0.010000 	
1.490508 	0.171216 	1.528122 	0.010000 	
1.319022 	0.138723 	3.554527 	0.010000 	
1.527245 	0.138048 	0.830098 	0.010000 	
1.115003 	0.172760 	1.430894 	0.010000 	
1.505728 	0.125854 	0.794160 	0.010000 	
1.439321 	0.189816 	1.495476 	0.010000 	
1.341008 	0.162746 	3.715599 	0.010000 	
1.426880 	0.125994 	1.171881 	0.010000 	
1.245809 	0.188392 	1.633440 	0.010000 	
1.197444 	0.166549 	1.347691 	0.010000 	
1.309456 	0.187139 	1.281944 	0.010000 	
1.139331 	0.172177 	1.879745 	0.010000 	
1.234458 	0.160440 	1.260915 	0.010000 	
1.399630 	0.185134 	1.271052 	0.010000 	
1.292047 	0.173183 	14.913002 	0.010000 	
