param#0 	 param#1 	 dist 	  wgt 
1.624831 	0.225261 	6.836705 	0.010000 	
1.636713 	0.169461 	1.405234 	0.010000 	
1.592820 	0.233772 	1.463105 	0.010000 	
1.747675 	0.207507 	4.736870 	0.010000 	
1.726283 	0.257391 	4.804712 	0.010000 	
1.656360 	0.224547 	12.074681 	0.010000 	
1.613274 	0.185873 	1.446673 	0.010000 	
1.672706 	0.187246 	1.921355 	0.010000 	
1.668735 	0.224551 	1.392481 	0.010000 	
1.654739 	0.256888 	7.524609 	0.010000 	
1.637826 	0.252392 	2.213646 	0.010000 	
1.716986 	0.227234 	6.362145 	0.010000 	
1.665943 	0.200628 	28.433125 	0.010000 	
1.714081 	0.182594 	2.756238 	0.010000 	
1.599498 	0.190304 	1.469670 	0.010000 	
1.739089 	0.186914 	2.097149 	0.010000 	
1.630232 	0.162110 	25.099296 	0.010000 	
1.758854 	0.223667 	2.243541 	0.010000 	
1.714681 	0.165635 	4.246218 	0.010000 	
1.703070 	0.229832 	4.916208 	0.010000 	
1.714072 	0.189539 	4.562690 	0.010000 	
1.656828 	0.202178 	2.191451 	0.010000 	
1.709196 	0.185825 	2.129998 	0.010000 	
1.612786 	0.255181 	4.089003 	0.010000 	
1.606287 	0.204742 	1.504773 	0.010000 	
1.667449 	0.218690 	1.513006 	0.010000 	
1.721595 	0.187957 	2.224557 	0.010000 	
1.592255 	0.201381 	5.149013 	0.010000 	
1.596960 	0.168396 	2.105280 	0.010000 	
1.716984 	0.239664 	2.873040 	0.010000 	
1.672954 	0.251338 	26.939554 	0.010000 	
1.693511 	0.257628 	11.154744 	0.010000 	
1.737592 	0.242641 	4.032825 	0.010000 	
1.723735 	0.257695 	3.370555 	0.010000 	
1.710298 	0.173677 	2.501621 	0.010000 	
1.720888 	0.185781 	3.014361 	0.010000 	
1.611364 	0.247748 	1.375339 	0.010000 	
1.621993 	0.247320 	1.525679 	0.010000 	
1.760814 	0.220618 	2.941730 	0.010000 	
1.699438 	0.165752 	9.739800 	0.010000 	
1.728750 	0.214858 	3.084172 	0.010000 	
1.636487 	0.236404 	1.464415 	0.010000 	
1.725604 	0.168498 	2.118847 	0.010000 	
1.752481 	0.223760 	3.980228 	0.010000 	
1.616224 	0.229877 	1.459097 	0.010000 	
1.745337 	0.230063 	5.992457 	0.010000 	
1.691317 	0.225571 	3.091896 	0.010000 	
1.734363 	0.252165 	25.339373 	0.010000 	
