9.701842069625854492e-01,1.384613513946533203e+00
9.914042353630065918e-01,1.379382371902465820e+00
9.125825762748718262e-01,1.398348331451416016e+00
8.554195761680603027e-01,1.385143160820007324e+00
9.797238707542419434e-01,1.348005294799804688e+00
8.947107195854187012e-01,1.394009828567504883e+00
9.503570795059204102e-01,1.384453535079956055e+00
9.930919408798217773e-01,1.386807322502136230e+00
9.764695763587951660e-01,1.389398574829101562e+00
9.439235925674438477e-01,1.397722840309143066e+00
9.940022826194763184e-01,1.399815917015075684e+00
9.473578333854675293e-01,1.376968264579772949e+00
8.625779151916503906e-01,1.384592533111572266e+00
9.104686975479125977e-01,1.387164950370788574e+00
9.661381244659423828e-01,1.359101533889770508e+00
9.608546495437622070e-01,1.388568401336669922e+00
9.587555527687072754e-01,1.398895502090454102e+00
8.859307765960693359e-01,1.368256807327270508e+00
9.803794026374816895e-01,1.391284227371215820e+00
9.827588796615600586e-01,1.387352943420410156e+00
8.730689287185668945e-01,1.373953819274902344e+00
9.725143313407897949e-01,1.394492745399475098e+00
9.582840204238891602e-01,1.383824825286865234e+00
9.825366139411926270e-01,1.398497343063354492e+00
9.979430437088012695e-01,1.381576180458068848e+00
9.225805997848510742e-01,1.382699131965637207e+00
9.983691573143005371e-01,1.386226177215576172e+00
9.752609729766845703e-01,1.372049450874328613e+00
9.625833630561828613e-01,1.381952524185180664e+00
9.869374632835388184e-01,1.377123951911926270e+00
9.931995272636413574e-01,1.381014227867126465e+00
9.949579834938049316e-01,1.394167661666870117e+00
9.986507296562194824e-01,1.371075510978698730e+00
9.957728385925292969e-01,1.359518527984619141e+00
9.740821123123168945e-01,1.395134925842285156e+00
9.282533526420593262e-01,1.387503743171691895e+00
9.009801149368286133e-01,1.387136816978454590e+00
9.394656419754028320e-01,1.396397113800048828e+00
9.746747612953186035e-01,1.380992174148559570e+00
9.626902937889099121e-01,1.388847470283508301e+00
9.627490639686584473e-01,1.393442273139953613e+00
9.830267429351806641e-01,1.384988546371459961e+00
9.131488800048828125e-01,1.344451069831848145e+00
9.770029783248901367e-01,1.381810784339904785e+00
9.730624556541442871e-01,1.398509621620178223e+00
9.645112156867980957e-01,1.389001607894897461e+00
9.636625647544860840e-01,1.365780353546142578e+00
9.421624541282653809e-01,1.394642949104309082e+00
9.405664205551147461e-01,1.367354154586791992e+00
9.649538397789001465e-01,1.396784782409667969e+00
9.525573849678039551e-01,1.350819706916809082e+00
9.359858036041259766e-01,1.388522505760192871e+00
8.960015177726745605e-01,1.388462185859680176e+00
9.799746870994567871e-01,1.386228680610656738e+00
9.848396182060241699e-01,1.365773797035217285e+00
9.046016931533813477e-01,1.363389372825622559e+00
9.319198727607727051e-01,1.368114948272705078e+00
9.930219650268554688e-01,1.372298359870910645e+00
9.278633594512939453e-01,1.393552541732788086e+00
9.525601863861083984e-01,1.377794981002807617e+00
9.863867163658142090e-01,1.375029921531677246e+00
9.926036596298217773e-01,1.396732926368713379e+00
9.507224559783935547e-01,1.381770253181457520e+00
9.550479650497436523e-01,1.396162986755371094e+00
9.965283870697021484e-01,1.388251781463623047e+00
8.713552355766296387e-01,1.389829516410827637e+00
9.762412905693054199e-01,1.383136391639709473e+00
9.942998886108398438e-01,1.367896199226379395e+00
9.631619453430175781e-01,1.391498565673828125e+00
9.370404481887817383e-01,1.386812567710876465e+00
9.576950073242187500e-01,1.380686640739440918e+00
9.906131029129028320e-01,1.396030783653259277e+00
