param#0 	 param#1 	 dist 	  wgt 
1.432464 	0.341606 	1.248477 	0.010000 	
1.475047 	0.413200 	1.589399 	0.010000 	
1.392553 	0.427603 	1.136419 	0.010000 	
1.193406 	0.383648 	1.118160 	0.010000 	
1.234483 	0.415416 	1.117964 	0.010000 	
1.544460 	0.455099 	2.492503 	0.010000 	
1.473038 	0.494897 	92.344603 	0.010000 	
1.592871 	0.456853 	2.467696 	0.010000 	
1.254347 	0.484690 	1.122911 	0.010000 	
1.348566 	0.505326 	82.937567 	0.010000 	
1.342193 	0.354966 	1.458140 	0.010000 	
1.488139 	0.364919 	2.893430 	0.010000 	
1.431995 	0.347447 	2.396956 	0.010000 	
1.504997 	0.341472 	1.256319 	0.010000 	
1.197700 	0.338762 	1.139850 	0.010000 	
1.633609 	0.512412 	1.839172 	0.010000 	
1.152302 	0.430092 	1.126311 	0.010000 	
1.412441 	0.322642 	2.182800 	0.010000 	
1.321019 	0.327624 	1.320994 	0.010000 	
1.160261 	0.446172 	1.126021 	0.010000 	
1.242228 	0.393779 	1.118428 	0.010000 	
1.196247 	0.356202 	1.124840 	0.010000 	
1.434182 	0.345457 	1.144022 	0.010000 	
1.386954 	0.365191 	1.134444 	0.010000 	
1.597759 	0.423925 	1.506840 	0.010000 	
1.220840 	0.327661 	1.183552 	0.010000 	
1.310002 	0.458616 	1.203267 	0.010000 	
1.596906 	0.478545 	3.830173 	0.010000 	
1.227634 	0.509293 	1.122858 	0.010000 	
1.618641 	0.468534 	1.720356 	0.010000 	
1.570380 	0.499925 	4.277846 	0.010000 	
1.243429 	0.327935 	1.107185 	0.010000 	
1.297833 	0.412595 	1.232053 	0.010000 	
1.452198 	0.472517 	1.900229 	0.010000 	
1.621386 	0.475288 	1.841511 	0.010000 	
1.620395 	0.322978 	1.401984 	0.010000 	
1.533998 	0.517878 	14.876944 	0.010000 	
1.479772 	0.429201 	2.209790 	0.010000 	
1.487589 	0.386611 	1.474480 	0.010000 	
