param#0 	 param#1 	 dist 	  wgt 
1.089291 	0.172792 	1.463644 	0.010000 	
1.097847 	0.187786 	1.761632 	0.010000 	
1.188168 	0.126019 	0.649771 	0.010000 	
1.107846 	0.143855 	1.007895 	0.010000 	
1.179219 	0.127902 	0.688302 	0.010000 	
1.159889 	0.120739 	0.766416 	0.010000 	
1.190572 	0.138440 	0.786963 	0.010000 	
1.123051 	0.159404 	1.304169 	0.010000 	
1.161886 	0.172532 	1.165226 	0.010000 	
1.173967 	0.130919 	0.694237 	0.010000 	
1.174994 	0.162664 	0.961113 	0.010000 	
1.079586 	0.152365 	1.268169 	0.010000 	
1.149399 	0.121283 	0.723509 	0.010000 	
1.175104 	0.142958 	0.876602 	0.010000 	
1.183171 	0.189582 	1.290855 	0.010000 	
1.154084 	0.189230 	1.252645 	0.010000 	
1.119088 	0.187618 	1.247698 	0.010000 	
1.178737 	0.132352 	0.745309 	0.010000 	
1.105817 	0.193602 	1.293094 	0.010000 	
1.083605 	0.181569 	1.993646 	0.010000 	
1.128793 	0.137866 	0.956406 	0.010000 	
1.097296 	0.148208 	1.192463 	0.010000 	
1.168506 	0.138433 	0.734535 	0.010000 	
1.175059 	0.130086 	0.727063 	0.010000 	
1.139061 	0.123909 	0.899165 	0.010000 	
1.155001 	0.123922 	0.666062 	0.010000 	
1.099837 	0.146761 	1.012533 	0.010000 	
1.147961 	0.155582 	1.003700 	0.010000 	
1.140096 	0.148612 	1.119722 	0.010000 	
1.122608 	0.182285 	1.047776 	0.010000 	
1.085766 	0.167776 	1.235899 	0.010000 	
1.188681 	0.176832 	0.969512 	0.010000 	
1.139471 	0.174294 	1.193399 	0.010000 	
1.152212 	0.127649 	0.757933 	0.010000 	
1.121754 	0.179774 	0.937492 	0.010000 	
1.140662 	0.130436 	0.782008 	0.010000 	
1.079799 	0.142436 	1.223683 	0.010000 	
1.076552 	0.139062 	1.245746 	0.010000 	
1.176155 	0.156140 	0.905996 	0.010000 	
1.171385 	0.160920 	0.872721 	0.010000 	
