DateTime,Dwnstr_Discharge,Upstr_Discharge,CMR_Precipitation,CMR_AirTemperature_1m,CMR_AirTemperature_2m,CMR_SolarRadiation,CMR_RelativeHumidity_1m,CMR_RelativeHumidity_2m,CMR_WindDirection,CMR_WindSpeed,CMR_SnowDepth,CMR_SoilMoisture_10cm,CMR_SoilMoisture_20cm,CMR_SoilMoisture_40cm,CMR_SoilTemperature_2cm,CMR_SoilTemperature_5cm,CMR_SoilTemperature_10cm,CMR_SoilTemperature_15cm,CMR_SoilTemperature_20cm,CMR_SoilTemperature_30cm,CMR_SoilTemperature_40cm,CMR_SoilTemperature_50cm,CMR_SoilTemperature_75cm,CMR_SoilTemperature_100cm,CMR_SoilTemperature_125cm
2016-08-27,19245.52083333333,19982.39583333333,27.90000000000001,9.456166666666665,9.534,80.00725000000001,88.17062500000002,86.86583333333333,183.12375,1.8907916666666669,,26.24583333333333,29.76666666666667,25.80416666666667,9.278333333333334,9.215,8.965,8.781666666666666,8.592083333333333,8.41625,7.822833333333333,7.462625,6.561916666666666,5.993541666666666,5.5282083333333345
2016-08-28,20708.02083333333,19544.58333333333,1.5,9.241833333333334,9.221208333333333,99.202625,81.26416666666667,80.186875,210.55791666666664,2.871291666666666,,24.69583333333333,27.879166666666666,26.09583333333333,9.387916666666667,9.3575,9.10375,8.90625,8.70875,8.510416666666666,7.920958333333334,7.582333333333334,6.7024583333333325,6.141416666666667,5.644083333333335
2016-08-29,15748.541666666664,16155.520833333336,0.0,6.964333333333332,7.1502500000000015,98.22484210526315,65.64500000000001,63.24625,216.51791666666665,3.541833333333333,,23.5875,26.28333333333333,24.691666666666666,7.935541666666666,8.25175,8.212416666666668,8.232166666666666,8.175958333333334,8.208625,7.751708333333332,7.5021666666666675,6.683,6.150958333333333,5.701041666666666
2016-08-30,11431.145833333332,13321.145833333332,0.0,7.436458333333332,7.565499999999999,85.48022222222221,54.54416666666666,52.22645833333334,218.5717391304348,3.041208333333333,,22.84583333333333,25.275,23.14166666666667,7.3574166666666665,7.563666666666667,7.4621666666666675,7.465166666666666,7.439166666666666,7.599291666666668,7.281208333333333,7.174375,6.586958333333333,6.14225,5.729749999999999
2016-08-31,9730.729166666666,12457.187499999998,0.0,8.1355,8.284875,102.5052,52.77041666666668,49.93833333333334,180.29291666666663,1.993916666666668,,22.24166666666667,24.50416666666667,22.07916666666667,7.432916666666666,7.4827916666666665,7.284874999999999,7.206333333333332,7.134625,7.252708333333333,6.939791666666667,6.8678750000000015,6.417833333333334,6.064208333333332,5.7117916666666675
2016-09-01,8900.729166666666,11959.479166666668,0.0,7.785541666666666,8.099291666666668,83.7783,62.02208333333334,58.43125,184.6548750000001,2.0926666666666662,,21.80416666666667,23.925,21.250000000000004,7.596791666666667,7.655583333333332,7.436125,7.3146666666666675,7.1915,7.206583333333333,6.820625,6.705291666666665,6.263625,5.9631250000000025,5.660458333333334
2016-09-02,8586.979166666666,11633.854166666664,0.0,7.254458333333332,7.546125000000001,92.53557894736844,69.66041666666666,66.94791666666667,197.75833333333333,2.086875,,21.466666666666672,23.4625,20.595833333333328,7.4381666666666675,7.508791666666667,7.2971666666666675,7.189541666666666,7.073791666666668,7.101,6.7180833333333325,6.604375,6.15675,5.877791666666668,5.600625000000001
2016-09-03,8208.4375,11475.624999999998,0.0,10.472625,10.709666666666667,90.61336842105257,54.25437500000001,50.85937500000001,138.1425,2.074958333333333,,21.158333333333328,23.07083333333333,20.1,7.549666666666668,7.502875,7.247249999999997,7.105958333333334,6.975833333333334,6.987541666666666,6.6037083333333335,6.490333333333332,6.056291666666668,5.7941666666666665,5.538166666666666
2016-09-04,8351.041666666668,11484.375,0.0,11.5225,11.400416666666665,79.50584210526317,44.005625,42.519583333333344,136.20000000000002,8.324708333333334,,20.879166666666666,22.72083333333333,19.666666666666664,7.578958333333333,7.569666666666667,7.345958333333333,7.221,7.081500000000001,7.046875,6.609708333333333,6.454249999999999,5.976166666666668,5.722708333333332,5.477999999999999
2016-09-05,8372.291666666668,11702.708333333336,0.1,8.449958333333333,8.53266666666667,84.02049999999998,75.663125,73.67312500000001,231.1670833333333,2.058291666666667,,20.65,22.4,19.233333333333334,7.844583333333333,7.788708333333332,7.542458333333332,7.381833333333333,7.213541666666668,7.125208333333332,6.648874999999999,6.460791666666666,5.939666666666668,5.666833333333334,5.426000000000001
