param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 param#6 	 param#7 	 dist 	  wgt 
0.186579 	0.698265 	0.843819 	0.270549 	1.295700 	4.897884 	0.363781 	0.013538 	5.734497 	0.002000 	
0.444087 	0.185246 	1.631037 	0.231260 	1.229076 	4.331665 	1.630692 	0.275070 	9.816816 	0.002000 	
0.285688 	0.264219 	1.211546 	0.182399 	0.634330 	4.761507 	0.470146 	0.084916 	2.073894 	0.002000 	
0.119031 	0.341737 	1.021920 	0.441245 	1.234129 	5.282884 	0.917024 	0.131198 	2.799033 	0.002000 	
0.074866 	0.137971 	1.051147 	0.989497 	1.578744 	4.075984 	1.137609 	0.010244 	1.440732 	0.002000 	
0.010187 	0.335326 	1.239412 	0.444840 	1.492507 	4.738051 	1.994928 	0.131031 	1.294802 	0.002000 	
0.124236 	0.146361 	1.937200 	0.471253 	0.630094 	5.327365 	1.249608 	0.028737 	1.194446 	0.002000 	
0.080995 	0.879343 	1.547416 	0.192627 	1.918828 	5.184103 	0.554508 	0.093229 	2.220329 	0.002000 	
0.243033 	0.369362 	1.706920 	0.225988 	0.723292 	3.131205 	1.963782 	0.087117 	5.261462 	0.002000 	
0.002458 	0.281372 	1.379640 	0.146814 	1.589923 	3.994897 	1.094284 	0.230028 	1.457174 	0.002000 	
0.490604 	0.003923 	1.784450 	0.223642 	1.677927 	3.651838 	0.561215 	0.170999 	6.905974 	0.002000 	
0.038668 	0.254747 	1.495748 	0.257064 	0.486753 	5.945634 	1.348500 	0.029078 	1.123240 	0.002000 	
0.231918 	0.624102 	1.727811 	0.331035 	1.022638 	5.559895 	1.733414 	0.224777 	5.940763 	0.002000 	
0.201264 	0.084336 	1.527898 	0.393539 	0.928204 	4.362964 	1.379598 	0.161040 	3.226981 	0.002000 	
0.094797 	0.413969 	1.920949 	0.229302 	0.421745 	5.103760 	0.665167 	0.055781 	0.993056 	0.002000 	
0.260922 	0.376067 	1.480186 	0.642965 	1.169962 	5.735353 	0.387159 	0.187620 	9.614777 	0.002000 	
0.134342 	0.554137 	1.273788 	0.347868 	0.859636 	3.616993 	0.737803 	0.225431 	2.362121 	0.002000 	
0.189441 	0.013883 	0.958392 	0.201017 	1.642024 	4.141161 	1.863605 	0.245512 	1.357348 	0.002000 	
0.118927 	0.936136 	1.983939 	0.241069 	1.478435 	3.423467 	0.363674 	0.042136 	2.921593 	0.002000 	
0.084069 	0.782666 	1.972485 	0.106942 	1.163470 	3.586435 	1.806507 	0.126759 	1.063187 	0.002000 	
0.210744 	0.813252 	1.884609 	0.316158 	1.230461 	4.796423 	1.941665 	0.010385 	6.299140 	0.002000 	
2.326717 	0.145285 	1.858872 	0.135940 	0.506407 	4.574816 	1.930241 	0.289440 	9.704869 	0.002000 	
0.135380 	0.392438 	1.463918 	0.175150 	1.307192 	3.437407 	0.225339 	0.073993 	2.781442 	0.002000 	
0.291170 	0.033202 	1.111236 	0.147357 	1.349914 	5.356677 	1.166610 	0.183182 	1.771260 	0.002000 	
0.135989 	0.591178 	1.201160 	0.100093 	1.839498 	3.403538 	0.316853 	0.036227 	5.319921 	0.002000 	
0.040874 	0.005098 	0.871597 	0.353524 	1.002402 	3.411422 	1.556895 	0.329884 	1.200786 	0.002000 	
1.090817 	0.185123 	1.787120 	0.119266 	1.136007 	3.234497 	1.556015 	0.225698 	7.273230 	0.002000 	
0.270965 	0.892623 	1.352166 	0.173231 	0.705814 	4.000273 	0.304175 	0.018349 	6.076234 	0.002000 	
0.112171 	0.233164 	1.153543 	0.739225 	0.670431 	3.619926 	0.477663 	0.144984 	1.324724 	0.002000 	
0.018220 	0.440462 	1.335113 	0.222962 	1.175292 	4.977504 	1.010845 	0.142347 	1.221945 	0.002000 	
1.499002 	0.012067 	1.919711 	0.143010 	0.478168 	3.540415 	0.408900 	0.327056 	3.091021 	0.002000 	
0.492550 	0.138331 	1.984777 	0.221267 	1.417598 	5.471211 	0.855628 	0.165038 	5.501990 	0.002000 	
0.290900 	0.019199 	1.154469 	0.371133 	0.682699 	5.844047 	0.250909 	0.199192 	6.460901 	0.002000 	
0.022241 	0.184225 	1.368633 	0.247134 	0.406554 	4.018657 	1.059254 	0.220913 	1.313273 	0.002000 	
0.007741 	0.309000 	1.857147 	0.160796 	1.407988 	4.733966 	1.995113 	0.164982 	1.428112 	0.002000 	
0.045057 	0.038213 	1.198584 	0.149208 	1.829849 	4.813294 	1.475240 	0.235948 	1.292754 	0.002000 	
0.237014 	0.179932 	0.900987 	0.131658 	1.627146 	3.923794 	0.005670 	0.201143 	9.657504 	0.002000 	
0.550344 	0.034082 	1.553241 	0.212773 	0.386570 	5.855992 	1.225915 	0.081911 	4.509126 	0.002000 	
0.013302 	0.008279 	1.155007 	1.031610 	1.252409 	3.057671 	0.500071 	0.185461 	1.244069 	0.002000 	
0.183387 	0.220624 	1.433142 	0.432140 	1.554638 	3.818028 	0.003777 	0.267138 	7.483373 	0.002000 	
0.538985 	0.269688 	1.459865 	0.271218 	0.262296 	3.936631 	1.245771 	0.195358 	4.289981 	0.002000 	
0.112033 	0.047732 	1.484371 	1.409355 	1.743761 	3.613068 	1.427943 	0.073377 	3.438184 	0.002000 	
0.283482 	0.349398 	1.422839 	0.159444 	1.053247 	3.538862 	1.164588 	0.112460 	7.531491 	0.002000 	
0.082657 	0.783180 	1.353027 	0.144864 	1.609533 	4.922042 	0.336143 	0.118531 	1.593570 	0.002000 	
0.244942 	0.144057 	0.931837 	0.523441 	0.381895 	4.621679 	0.295401 	0.140821 	1.997953 	0.002000 	
0.080475 	0.355779 	1.928281 	0.165420 	0.465331 	4.114165 	1.219782 	0.003268 	0.982270 	0.002000 	
0.014076 	0.214162 	0.808102 	0.182403 	1.001685 	3.553151 	0.328911 	0.244383 	1.369520 	0.002000 	
0.176799 	0.306357 	0.997103 	0.153333 	0.873815 	5.886181 	1.636952 	0.158235 	6.008300 	0.002000 	
0.010336 	0.396066 	1.191257 	0.179203 	1.062772 	3.375759 	1.145812 	0.015124 	1.302821 	0.002000 	
0.125081 	0.004396 	1.601587 	0.290546 	1.715196 	4.923384 	0.606600 	0.173808 	1.251856 	0.002000 	
0.136767 	0.086928 	1.273672 	0.763148 	1.379234 	5.532550 	0.608461 	0.170617 	2.148125 	0.002000 	
0.180442 	0.177977 	1.274764 	0.847829 	0.813934 	3.834137 	0.158812 	0.054977 	2.864835 	0.002000 	
0.020241 	0.042246 	0.926961 	0.619800 	0.553281 	4.253801 	0.478475 	0.099037 	1.184842 	0.002000 	
0.057673 	0.135784 	1.761693 	1.497615 	1.818411 	4.951329 	0.783521 	0.047689 	1.334018 	0.002000 	
0.452947 	0.139408 	1.384859 	0.102685 	1.245377 	3.671436 	1.656425 	0.293399 	1.815400 	0.002000 	
0.268442 	0.088464 	1.162499 	0.721873 	0.878833 	5.690967 	1.024844 	0.134530 	6.799480 	0.002000 	
0.090009 	0.621124 	1.240988 	0.236919 	1.961629 	3.738324 	1.635971 	0.142746 	3.483254 	0.002000 	
0.028935 	0.290170 	0.822166 	0.427441 	1.610373 	4.334278 	1.656008 	0.039348 	1.096454 	0.002000 	
0.160154 	0.392780 	1.779697 	0.154954 	0.408044 	4.451589 	0.664145 	0.248298 	1.711742 	0.002000 	
0.210547 	0.836593 	1.395120 	0.158890 	0.568950 	3.806023 	0.095621 	0.224165 	9.760956 	0.002000 	
0.137651 	0.588133 	0.826929 	0.410067 	1.542173 	5.532833 	0.519003 	0.170950 	4.291875 	0.002000 	
0.025644 	0.222664 	1.350897 	0.189571 	1.447582 	5.923332 	1.217985 	0.280227 	1.252668 	0.002000 	
0.446877 	0.134421 	1.581016 	0.142427 	1.109436 	3.708927 	0.966349 	0.117013 	4.834750 	0.002000 	
0.349149 	0.030062 	1.842289 	0.109182 	0.309436 	4.970053 	0.415978 	0.128505 	0.969741 	0.002000 	
0.141870 	0.225064 	0.971717 	0.446226 	0.531496 	3.285029 	0.853454 	0.081896 	1.214262 	0.002000 	
0.011700 	0.359065 	1.319322 	0.530086 	1.142528 	5.236849 	0.585430 	0.096253 	1.269943 	0.002000 	
0.112465 	0.344068 	0.946655 	0.683447 	1.815370 	3.604901 	1.163082 	0.094088 	4.154777 	0.002000 	
0.097950 	0.002166 	1.387230 	0.364163 	0.556209 	5.570908 	0.297700 	0.053975 	0.955035 	0.002000 	
0.143273 	0.030238 	1.516071 	0.346260 	0.957731 	5.420488 	1.533135 	0.147368 	0.996793 	0.002000 	
0.526947 	0.245816 	1.807478 	0.273216 	0.130329 	5.045486 	0.885598 	0.089830 	8.509631 	0.002000 	
0.087066 	0.058003 	0.877374 	0.585611 	1.073987 	4.890613 	1.264422 	0.006093 	1.177348 	0.002000 	
0.053671 	0.134315 	1.238415 	0.823380 	1.797341 	5.321725 	1.939412 	0.186429 	2.727246 	0.002000 	
0.047601 	0.917260 	1.371870 	0.118049 	0.964719 	3.072706 	0.703741 	0.138157 	0.898827 	0.002000 	
0.087675 	0.688815 	1.640555 	0.287764 	1.683633 	3.688079 	1.570885 	0.002263 	1.981839 	0.002000 	
0.161720 	0.296534 	1.824032 	0.468452 	1.647132 	3.864871 	0.240999 	0.232459 	3.224203 	0.002000 	
0.101340 	0.445140 	1.011883 	0.152022 	0.339425 	4.030321 	0.650561 	0.193717 	1.454585 	0.002000 	
0.228542 	0.030066 	1.857635 	0.432023 	0.744827 	5.796307 	0.368051 	0.097061 	2.519992 	0.002000 	
0.480387 	0.109289 	1.479321 	0.277401 	1.053799 	3.794290 	0.289369 	0.303399 	6.595565 	0.002000 	
0.048769 	0.346068 	1.652769 	0.262467 	1.908493 	4.658357 	1.866796 	0.049477 	1.069727 	0.002000 	
0.053131 	0.029137 	1.801617 	1.103686 	1.073386 	4.311350 	0.920582 	0.191660 	1.124890 	0.002000 	
0.268849 	0.190628 	1.716594 	0.865334 	1.089597 	5.788451 	0.852664 	0.022273 	8.127425 	0.002000 	
0.116412 	0.245129 	0.864042 	0.103870 	1.196260 	3.452882 	0.833381 	0.038402 	1.446603 	0.002000 	
0.201818 	0.189434 	1.256492 	0.514909 	0.975479 	3.221746 	1.675976 	0.085119 	7.543119 	0.002000 	
0.158339 	0.545485 	1.167145 	0.139889 	1.966565 	4.427455 	0.845677 	0.248604 	2.058480 	0.002000 	
0.293669 	0.374166 	1.130287 	0.385767 	0.883201 	5.791119 	0.599981 	0.034767 	7.312457 	0.002000 	
0.404369 	0.699789 	1.378253 	0.171653 	0.392566 	3.916141 	1.612598 	0.057988 	8.365442 	0.002000 	
0.133932 	0.548397 	1.394722 	0.316142 	1.918555 	3.231864 	0.225442 	0.119367 	7.240666 	0.002000 	
0.120206 	0.102267 	1.339961 	0.804923 	1.541672 	4.612859 	0.001346 	0.139288 	3.953211 	0.002000 	
0.081645 	0.555778 	1.145714 	0.428429 	1.560001 	5.121552 	0.729091 	0.021120 	1.591771 	0.002000 	
0.550837 	0.163521 	1.023736 	0.131241 	0.293446 	3.451525 	1.986661 	0.232221 	5.333851 	0.002000 	
0.285196 	0.101934 	1.812422 	0.185266 	0.895033 	5.870553 	0.930084 	0.133837 	1.239374 	0.002000 	
0.777149 	0.157728 	1.762032 	0.113385 	0.795655 	5.810375 	1.078703 	0.142063 	4.712792 	0.002000 	
0.211084 	0.060400 	1.043608 	0.168457 	0.244560 	3.495133 	1.227702 	0.006407 	1.342228 	0.002000 	
0.675714 	0.287780 	1.645121 	0.147705 	0.153943 	4.933022 	0.005134 	0.060228 	6.825712 	0.002000 	
0.630062 	0.160172 	1.128269 	0.107847 	1.168019 	4.938543 	1.776675 	0.282783 	2.568746 	0.002000 	
0.216871 	0.254685 	0.947431 	0.401217 	0.902982 	5.737967 	1.971200 	0.151747 	3.580854 	0.002000 	
0.213068 	0.011022 	1.282407 	1.352773 	1.537158 	5.916156 	0.164825 	0.071637 	9.589148 	0.002000 	
0.140499 	0.070284 	0.960014 	0.231449 	0.626989 	4.245359 	0.015873 	0.110748 	2.122731 	0.002000 	
0.176297 	1.064586 	1.822318 	0.142441 	0.861018 	4.636805 	0.375772 	0.134918 	3.050264 	0.002000 	
0.182382 	0.501303 	1.854930 	0.249885 	0.840113 	4.157392 	1.150248 	0.211366 	1.110570 	0.002000 	
0.287196 	0.703440 	1.391863 	0.113555 	1.096766 	4.452965 	1.099379 	0.127086 	7.887423 	0.002000 	
0.515391 	0.111604 	1.653333 	0.171790 	1.202267 	4.215644 	0.850881 	0.256813 	5.735444 	0.002000 	
0.025005 	0.025702 	1.718639 	0.447571 	0.962913 	3.462788 	1.931710 	0.004233 	1.163808 	0.002000 	
0.127981 	0.026446 	1.944515 	0.603147 	1.552537 	3.555118 	0.756442 	0.161658 	1.769949 	0.002000 	
0.843161 	0.300839 	1.876794 	0.133244 	0.179497 	5.264019 	0.132429 	0.134946 	3.155831 	0.002000 	
0.193021 	0.692919 	1.769714 	0.192461 	1.070699 	4.929954 	1.513841 	0.182781 	4.505543 	0.002000 	
0.272099 	0.198758 	1.430840 	0.527476 	0.527754 	3.356211 	1.633222 	0.061600 	5.116809 	0.002000 	
0.141131 	0.087329 	0.929413 	0.886089 	1.581337 	5.976157 	1.181203 	0.037768 	3.971710 	0.002000 	
0.067881 	0.768350 	1.338048 	0.318463 	1.890761 	3.311983 	0.618052 	0.166590 	1.454256 	0.002000 	
0.076621 	0.262552 	1.725213 	0.949960 	1.728239 	4.949774 	0.742548 	0.040914 	1.806042 	0.002000 	
0.214248 	0.166529 	1.941157 	0.289685 	1.051985 	5.014046 	1.535261 	0.198929 	1.470377 	0.002000 	
0.156450 	0.016227 	1.803621 	0.432586 	1.622066 	4.194031 	0.811461 	0.057213 	3.094110 	0.002000 	
0.255235 	0.424939 	0.979048 	0.129486 	0.492644 	4.158051 	0.199758 	0.011729 	3.562537 	0.002000 	
0.140636 	0.175212 	1.939526 	0.919798 	0.733989 	4.558521 	0.192732 	0.189777 	2.012771 	0.002000 	
0.112154 	0.145250 	1.348602 	0.447277 	1.387150 	4.205061 	1.146617 	0.175393 	1.256379 	0.002000 	
0.325288 	0.513703 	1.721853 	0.530307 	0.393454 	3.017617 	0.444153 	0.139632 	8.916832 	0.002000 	
0.408329 	0.030046 	1.837343 	0.684801 	0.726726 	4.368848 	0.054301 	0.270176 	6.374728 	0.002000 	
0.111483 	0.332452 	1.964182 	0.174528 	0.560522 	3.596669 	1.997417 	0.011068 	1.015200 	0.002000 	
0.180916 	0.060208 	1.719239 	1.444543 	1.675452 	4.114327 	0.100600 	0.041465 	8.818509 	0.002000 	
0.171142 	0.327249 	1.648822 	0.185449 	1.531018 	3.997750 	0.190355 	0.029170 	8.571109 	0.002000 	
0.136093 	0.286829 	1.933687 	0.846230 	1.285771 	5.089928 	0.701608 	0.077171 	3.072590 	0.002000 	
0.175270 	0.507498 	0.800424 	0.315682 	0.882417 	3.504952 	1.660089 	0.052040 	2.766879 	0.002000 	
0.102024 	0.101744 	1.672502 	0.302793 	0.667049 	3.140624 	0.127759 	0.051393 	1.069933 	0.002000 	
0.086472 	0.332793 	1.526285 	0.226420 	0.580992 	4.118172 	1.827096 	0.023189 	0.949745 	0.002000 	
0.473856 	0.016849 	0.868421 	0.138606 	0.712512 	5.688767 	0.808747 	0.164482 	3.498557 	0.002000 	
0.373284 	0.436525 	1.408313 	0.159112 	0.560422 	3.094072 	0.725581 	0.125087 	5.948354 	0.002000 	
0.027103 	0.255454 	1.488810 	0.528814 	1.705939 	3.593811 	0.578273 	0.148064 	1.131945 	0.002000 	
0.104163 	0.226586 	1.958344 	1.117724 	1.915086 	4.661146 	0.312381 	0.127048 	5.021748 	0.002000 	
0.271472 	0.181829 	1.283395 	0.291235 	0.464931 	5.256603 	0.966054 	0.074751 	2.966663 	0.002000 	
0.073668 	0.003947 	1.967161 	1.292265 	1.777166 	3.513480 	1.452135 	0.138368 	1.673328 	0.002000 	
0.555739 	0.458609 	1.662076 	0.160295 	0.180560 	3.042866 	1.146103 	0.129451 	5.236289 	0.002000 	
0.250226 	0.167110 	1.298344 	0.221676 	0.565870 	3.267860 	1.937501 	0.035524 	2.012736 	0.002000 	
0.225686 	0.087340 	1.458041 	0.102148 	1.103114 	4.040840 	1.080646 	0.013026 	2.193722 	0.002000 	
0.160316 	0.035693 	1.775900 	0.240300 	0.279359 	5.785670 	0.955587 	0.101123 	0.964869 	0.002000 	
0.217287 	0.197896 	1.825790 	0.338081 	1.027053 	3.101298 	0.577260 	0.025231 	5.337441 	0.002000 	
0.073862 	0.182308 	0.814589 	0.232012 	1.110915 	5.697767 	1.327499 	0.252158 	1.217347 	0.002000 	
0.074519 	0.489056 	1.248857 	0.181626 	1.163419 	4.524890 	0.326623 	0.181150 	1.156336 	0.002000 	
0.108978 	0.451268 	1.974949 	0.601598 	1.952901 	3.268040 	0.256196 	0.151080 	4.448956 	0.002000 	
0.174599 	0.008959 	1.981856 	1.481597 	1.429648 	5.087326 	0.382887 	0.105058 	5.633308 	0.002000 	
0.105933 	0.270848 	0.938666 	0.324928 	1.140384 	4.330845 	0.926435 	0.071473 	1.390833 	0.002000 	
0.447443 	0.108123 	1.640781 	0.184659 	0.878681 	5.816044 	1.979761 	0.130834 	7.282753 	0.002000 	
0.072958 	0.265844 	1.398409 	0.635429 	1.473792 	4.460253 	1.101946 	0.165125 	1.368783 	0.002000 	
0.159778 	0.464508 	1.886893 	0.427844 	0.912077 	4.717881 	0.118667 	0.121995 	5.386914 	0.002000 	
0.242038 	0.230745 	1.752843 	1.189827 	1.276576 	3.939115 	0.323904 	0.086386 	9.926352 	0.002000 	
0.499876 	0.284044 	1.606520 	0.454786 	0.341394 	5.571066 	0.147590 	0.068762 	9.766334 	0.002000 	
0.028608 	0.099770 	1.151660 	1.066609 	1.411578 	4.532645 	0.336838 	0.029905 	1.041549 	0.002000 	
0.218489 	0.227788 	1.653639 	0.674382 	0.722108 	3.665887 	0.889719 	0.213836 	2.415605 	0.002000 	
0.197830 	0.278409 	1.635501 	0.235667 	0.239378 	3.224730 	0.320722 	0.013238 	1.518345 	0.002000 	
0.035012 	0.731415 	1.602118 	0.247291 	0.791065 	3.319859 	1.194125 	0.002792 	0.983106 	0.002000 	
0.146777 	0.641935 	0.940288 	0.233308 	0.808418 	5.963562 	0.751852 	0.244926 	1.917316 	0.002000 	
0.264950 	0.018932 	1.818968 	0.246174 	1.242236 	3.719101 	0.428564 	0.082574 	3.327324 	0.002000 	
0.135007 	0.183697 	0.854387 	0.155755 	1.585074 	3.610267 	1.623682 	0.056851 	1.645419 	0.002000 	
0.021243 	0.306208 	1.474337 	0.833407 	1.841522 	4.715875 	1.688371 	0.211619 	1.161864 	0.002000 	
0.651496 	0.006451 	1.769111 	0.228993 	0.666841 	4.242236 	1.375843 	0.148050 	6.764056 	0.002000 	
0.498735 	0.128621 	1.121134 	0.135395 	0.989786 	5.138981 	0.523584 	0.260785 	3.361000 	0.002000 	
0.150840 	0.522231 	1.669786 	0.330694 	1.104207 	4.876749 	0.923888 	0.000479 	2.680081 	0.002000 	
0.156504 	0.953680 	1.479792 	0.225480 	0.531545 	3.167577 	0.080149 	0.052775 	1.457458 	0.002000 	
0.187766 	0.216551 	1.211310 	0.232972 	1.010901 	3.522342 	1.379122 	0.123490 	1.721097 	0.002000 	
0.014139 	0.154739 	1.155314 	0.118635 	0.111592 	3.391223 	0.743854 	0.048568 	1.400182 	0.002000 	
0.131029 	0.262335 	0.887309 	0.221352 	1.348963 	3.918822 	0.832176 	0.051354 	2.161172 	0.002000 	
0.140589 	0.647136 	1.919558 	0.179263 	1.551003 	5.242554 	1.388267 	0.272982 	1.735104 	0.002000 	
0.152203 	0.229199 	1.586090 	0.669226 	0.894595 	5.083359 	0.587757 	0.049785 	1.885162 	0.002000 	
0.080290 	0.173359 	0.946739 	0.639220 	1.128194 	4.914218 	0.390613 	0.046301 	1.065891 	0.002000 	
0.063207 	0.085617 	1.061288 	0.716567 	1.830518 	3.242549 	1.767203 	0.075741 	1.259525 	0.002000 	
0.098257 	0.307888 	1.856714 	0.363299 	0.871238 	4.040072 	1.553378 	0.027573 	1.061387 	0.002000 	
0.118332 	0.070885 	1.558180 	0.162389 	0.423850 	3.875103 	1.283301 	0.142051 	1.054688 	0.002000 	
0.141884 	0.629127 	1.893697 	0.703491 	1.648448 	3.480912 	1.006947 	0.075438 	5.045477 	0.002000 	
0.645528 	0.020007 	1.752076 	0.139435 	1.341509 	4.817545 	1.095164 	0.255953 	6.692617 	0.002000 	
0.118157 	0.748265 	1.202472 	0.277759 	1.890620 	4.587034 	1.400121 	0.088436 	4.447383 	0.002000 	
0.054539 	0.540320 	1.505265 	0.445134 	1.518374 	5.510703 	1.113992 	0.174960 	1.094630 	0.002000 	
0.000573 	0.205732 	0.848242 	0.641293 	1.199917 	3.869237 	0.656192 	0.133722 	1.457396 	0.002000 	
0.142244 	0.068198 	1.053890 	0.272623 	1.334213 	5.308464 	1.040504 	0.133449 	2.271350 	0.002000 	
0.184083 	0.248174 	1.763273 	0.509004 	0.961390 	4.457077 	0.768695 	0.029469 	3.135793 	0.002000 	
0.103703 	0.241946 	1.421703 	0.332676 	1.672874 	4.893417 	1.125063 	0.283936 	1.521434 	0.002000 	
0.081464 	0.068001 	1.579781 	0.319211 	1.426485 	5.885728 	0.681253 	0.141643 	1.107466 	0.002000 	
0.407374 	0.084569 	1.341594 	0.264196 	0.309769 	3.588291 	1.858499 	0.172109 	4.574020 	0.002000 	
0.231119 	0.804430 	1.933935 	0.183623 	0.554421 	5.820265 	1.691382 	0.086213 	3.139185 	0.002000 	
0.161193 	0.714024 	1.808136 	0.302056 	1.490405 	5.652881 	0.410715 	0.258390 	5.861784 	0.002000 	
0.037015 	0.681178 	1.667466 	0.212105 	0.205682 	3.891342 	0.002416 	0.036468 	1.021881 	0.002000 	
0.377712 	0.305634 	1.722450 	0.188191 	0.272145 	4.029553 	0.679204 	0.253388 	1.802104 	0.002000 	
0.218412 	0.700108 	0.926206 	0.358734 	1.332727 	3.958211 	0.568532 	0.191163 	7.440522 	0.002000 	
0.081003 	0.090602 	1.990729 	0.170978 	1.899527 	3.616375 	1.526818 	0.129839 	1.086862 	0.002000 	
0.026606 	0.599002 	1.814730 	0.495988 	1.035793 	4.091467 	0.131137 	0.185809 	1.126690 	0.002000 	
0.165087 	0.254865 	1.712236 	0.297509 	1.171871 	5.023395 	0.077724 	0.226088 	2.384627 	0.002000 	
0.586586 	0.005553 	1.133854 	0.234019 	0.884327 	5.825348 	1.411695 	0.165484 	9.084249 	0.002000 	
0.136568 	0.500110 	1.062141 	0.388413 	1.508494 	4.415085 	0.847721 	0.032757 	4.182682 	0.002000 	
0.103439 	0.052251 	1.944303 	0.386709 	1.868741 	4.924393 	1.954781 	0.314987 	1.257924 	0.002000 	
0.152867 	0.044968 	1.409868 	0.530486 	1.578993 	4.972328 	1.170022 	0.221628 	3.281062 	0.002000 	
0.192909 	0.232096 	1.427242 	0.613381 	1.577795 	5.120057 	0.803854 	0.105851 	7.560650 	0.002000 	
0.160593 	0.048336 	1.638538 	0.223522 	1.451322 	3.190221 	1.808494 	0.206632 	4.843566 	0.002000 	
0.184027 	0.512527 	1.785395 	0.146179 	0.660780 	3.946999 	0.803414 	0.015616 	2.488648 	0.002000 	
0.256766 	0.152797 	1.361379 	0.849545 	0.875934 	5.208171 	0.473087 	0.119227 	8.290138 	0.002000 	
0.019708 	0.356026 	1.093360 	0.424066 	1.970504 	4.661629 	0.348662 	0.160029 	1.274355 	0.002000 	
0.451211 	0.235021 	1.647822 	0.149321 	1.273075 	5.411142 	1.044884 	0.180384 	5.928523 	0.002000 	
0.123214 	0.216763 	0.813947 	0.536523 	0.829924 	5.867971 	0.618220 	0.248055 	1.196059 	0.002000 	
0.103354 	0.122596 	1.597323 	0.466448 	1.357614 	5.627872 	1.301826 	0.149990 	8.592655 	0.002000 	
0.118342 	0.199987 	1.185165 	0.471330 	1.481211 	3.618027 	1.802118 	0.159058 	2.480714 	0.002000 	
0.214814 	0.211248 	1.154161 	0.314012 	1.283772 	3.018340 	0.354618 	0.191565 	2.647608 	0.002000 	
0.079804 	0.241163 	1.967286 	0.235409 	1.557443 	5.534316 	1.084941 	0.002550 	1.208840 	0.002000 	
0.052726 	0.219283 	1.412630 	0.203960 	1.686199 	3.141457 	1.430937 	0.252728 	1.211127 	0.002000 	
0.194127 	0.053094 	1.310480 	0.700851 	0.835814 	4.708877 	0.059799 	0.067644 	4.310530 	0.002000 	
0.135745 	0.090481 	1.914681 	0.528438 	1.864861 	3.726982 	0.583987 	0.237103 	2.160548 	0.002000 	
0.237184 	0.285433 	0.989297 	0.182613 	1.202357 	3.483813 	0.923152 	0.344670 	4.130258 	0.002000 	
0.007418 	0.476317 	1.846610 	0.617536 	1.366747 	4.215640 	0.446850 	0.029915 	1.323065 	0.002000 	
0.019721 	0.049421 	1.758336 	0.221723 	0.419530 	4.973750 	0.164947 	0.156015 	1.365214 	0.002000 	
0.358213 	0.015670 	1.002718 	0.341668 	1.021625 	3.768451 	0.401892 	0.135244 	6.761106 	0.002000 	
0.022281 	0.061731 	1.457393 	0.517732 	1.156567 	4.499203 	1.439002 	0.092690 	1.198706 	0.002000 	
0.094848 	0.548409 	1.692089 	0.114010 	0.668441 	3.908028 	1.955778 	0.107565 	0.988525 	0.002000 	
0.166041 	0.642576 	1.788192 	0.108140 	1.078064 	3.791023 	1.236241 	0.199565 	1.715062 	0.002000 	
0.259224 	0.318446 	1.730489 	0.497717 	0.596610 	4.168190 	0.410031 	0.219576 	4.567436 	0.002000 	
0.254231 	0.650846 	1.075295 	0.126152 	1.384433 	3.224827 	1.385888 	0.235085 	7.307235 	0.002000 	
0.166324 	0.364395 	1.957169 	0.520717 	0.790092 	3.286621 	1.165559 	0.031382 	2.227421 	0.002000 	
0.256745 	0.650113 	1.760675 	0.265750 	0.727695 	5.668567 	1.336407 	0.065112 	8.573523 	0.002000 	
0.033022 	0.063126 	1.264740 	0.115701 	0.191263 	5.794693 	1.577962 	0.077894 	1.335722 	0.002000 	
0.185042 	0.322489 	1.591122 	0.290979 	0.400795 	3.776502 	1.145719 	0.142283 	1.872783 	0.002000 	
0.000041 	0.330187 	1.462144 	0.399624 	0.592380 	3.864693 	1.758017 	0.015895 	1.471884 	0.002000 	
0.038693 	0.244121 	1.821448 	0.282041 	1.220272 	5.568629 	1.631481 	0.120244 	1.149840 	0.002000 	
0.174901 	0.178543 	1.859892 	0.515945 	1.896859 	5.029858 	0.083088 	0.096561 	5.572431 	0.002000 	
0.205212 	0.338467 	1.909940 	0.768697 	1.056680 	4.228019 	0.404662 	0.045088 	5.220563 	0.002000 	
0.673887 	0.180776 	1.874916 	0.345845 	0.655275 	3.549471 	1.080642 	0.315357 	9.604810 	0.002000 	
0.014488 	0.778400 	1.619275 	0.101715 	1.159328 	4.170881 	1.493972 	0.020041 	1.247618 	0.002000 	
0.074448 	0.162032 	0.987547 	0.182473 	0.191869 	3.493584 	0.181339 	0.178161 	1.121015 	0.002000 	
0.011485 	0.422225 	1.958414 	0.634268 	1.640149 	5.036115 	0.948950 	0.182640 	1.235986 	0.002000 	
0.025583 	0.119239 	1.167353 	0.751015 	1.945341 	4.238111 	0.699041 	0.108199 	1.116377 	0.002000 	
0.225341 	0.668186 	1.664005 	0.105051 	1.308536 	5.015364 	0.341137 	0.027328 	9.271586 	0.002000 	
0.108295 	0.461552 	1.758749 	0.293325 	1.639048 	4.440724 	0.888834 	0.005481 	2.535426 	0.002000 	
0.048843 	0.023284 	0.984150 	0.736619 	1.417038 	3.527123 	1.856960 	0.082688 	1.106904 	0.002000 	
0.337380 	0.921308 	1.288692 	0.118747 	0.704624 	5.009494 	1.543614 	0.020497 	8.502055 	0.002000 	
