param#0 	 param#1 	 dist 	  wgt 
0.890937 	0.546981 	2.635595 	0.010000 	
0.875043 	0.444718 	4.840047 	0.010000 	
0.877598 	0.420275 	1.815655 	0.010000 	
0.853720 	0.587348 	3.248040 	0.010000 	
0.824243 	0.580157 	15.259865 	0.010000 	
0.892413 	0.660137 	2.611510 	0.010000 	
0.832956 	0.495546 	1.825470 	0.010000 	
0.824878 	0.504712 	4.876182 	0.010000 	
0.858887 	0.433138 	8.912953 	0.010000 	
0.837324 	0.533928 	2.464692 	0.010000 	
0.891087 	0.452513 	2.095028 	0.010000 	
0.878912 	0.573056 	5.213112 	0.010000 	
0.822283 	0.628455 	5.524427 	0.010000 	
0.863179 	0.643880 	3.304800 	0.010000 	
0.891247 	0.542382 	4.381742 	0.010000 	
0.859979 	0.630882 	3.200493 	0.010000 	
0.885780 	0.539895 	1.933108 	0.010000 	
0.836851 	0.572616 	2.038457 	0.010000 	
0.872922 	0.618811 	10.403106 	0.010000 	
0.895151 	0.626012 	3.162574 	0.010000 	
0.885222 	0.636343 	12.389771 	0.010000 	
0.857407 	0.508572 	1.513558 	0.010000 	
0.859859 	0.559499 	2.776115 	0.010000 	
0.888778 	0.512666 	2.824373 	0.010000 	
0.816306 	0.564472 	19.962690 	0.010000 	
0.831747 	0.488195 	2.446872 	0.010000 	
0.837710 	0.625183 	8.786017 	0.010000 	
0.886768 	0.675811 	8.380777 	0.010000 	
0.832552 	0.565611 	3.833630 	0.010000 	
0.893141 	0.574845 	3.683847 	0.010000 	
0.831433 	0.599022 	6.545994 	0.010000 	
0.895255 	0.651643 	2.792640 	0.010000 	
0.832917 	0.488480 	3.150526 	0.010000 	
0.846046 	0.660501 	1.955939 	0.010000 	
0.813269 	0.535734 	6.073713 	0.010000 	
0.886192 	0.462614 	2.435668 	0.010000 	
0.877453 	0.460584 	2.630516 	0.010000 	
0.829349 	0.636707 	1.986292 	0.010000 	
0.875672 	0.520603 	1.882232 	0.010000 	
0.887126 	0.555217 	2.966574 	0.010000 	
0.864280 	0.658328 	5.531066 	0.010000 	
0.842976 	0.566544 	5.471196 	0.010000 	
0.843103 	0.661004 	7.836392 	0.010000 	
0.840536 	0.631418 	8.671914 	0.010000 	
0.849811 	0.599964 	2.124741 	0.010000 	
0.859855 	0.594841 	1.696999 	0.010000 	
0.898847 	0.557432 	3.909408 	0.010000 	
0.884375 	0.608215 	3.639075 	0.010000 	
0.852061 	0.679242 	111.306145 	0.010000 	
0.896942 	0.604613 	3.266117 	0.010000 	
0.848675 	0.447765 	2.081160 	0.010000 	
0.811069 	0.499912 	1.737257 	0.010000 	
0.890320 	0.612648 	3.865557 	0.010000 	
0.857592 	0.670158 	5.895895 	0.010000 	
0.839943 	0.672992 	67.555511 	0.010000 	
0.840091 	0.659860 	16.168801 	0.010000 	
0.812868 	0.562450 	3.725440 	0.010000 	
0.857424 	0.653378 	3.038060 	0.010000 	
0.881161 	0.626369 	29.489106 	0.010000 	
0.879614 	0.512435 	2.193779 	0.010000 	
0.850711 	0.527205 	3.714840 	0.010000 	
0.835617 	0.515595 	1.823228 	0.010000 	
0.818270 	0.519165 	3.297735 	0.010000 	
0.894738 	0.570114 	2.917287 	0.010000 	
0.878258 	0.531388 	20.782007 	0.010000 	
0.840467 	0.590426 	2.602085 	0.010000 	
0.865074 	0.649287 	2.406233 	0.010000 	
0.886832 	0.440218 	1.557484 	0.010000 	
0.856067 	0.601649 	1.919871 	0.010000 	
0.825488 	0.606690 	6.055744 	0.010000 	
0.867524 	0.561365 	3.328812 	0.010000 	
0.812791 	0.558549 	25.526599 	0.010000 	
0.850621 	0.648722 	4.173008 	0.010000 	
0.829973 	0.532308 	5.153154 	0.010000 	
0.855129 	0.527955 	4.881422 	0.010000 	
0.827632 	0.650261 	17.510674 	0.010000 	
0.869569 	0.461309 	3.339313 	0.010000 	
0.832152 	0.536221 	1.772822 	0.010000 	
0.876556 	0.527761 	3.331026 	0.010000 	
0.862277 	0.659476 	10.474501 	0.010000 	
0.836843 	0.620599 	4.389942 	0.010000 	
0.831501 	0.515275 	2.989464 	0.010000 	
0.888220 	0.487727 	3.164482 	0.010000 	
0.849853 	0.594052 	2.925464 	0.010000 	
0.870822 	0.633186 	21.500951 	0.010000 	
0.875237 	0.602067 	23.666458 	0.010000 	
0.880191 	0.647297 	3.179687 	0.010000 	
0.839893 	0.603795 	1.894162 	0.010000 	
0.855868 	0.615047 	5.900061 	0.010000 	
0.891689 	0.523079 	3.588008 	0.010000 	
0.820445 	0.648288 	2.373123 	0.010000 	
