9.783627837896347046e-02,1.385196089744567871e+00
8.301565796136856079e-02,1.396118521690368652e+00
1.356495916843414307e-01,1.369656682014465332e+00
1.297688931226730347e-01,1.379875183105468750e+00
5.289971455931663513e-02,1.394829273223876953e+00
1.448862701654434204e-01,1.388161420822143555e+00
5.826165154576301575e-02,1.348856449127197266e+00
2.019221484661102295e-01,1.397617101669311523e+00
1.107692047953605652e-01,1.395577788352966309e+00
8.913319557905197144e-02,1.382717967033386230e+00
1.076971367001533508e-01,1.372519016265869141e+00
1.247644871473312378e-01,1.364342927932739258e+00
1.231021732091903687e-01,1.287962436676025391e+00
1.181541755795478821e-01,1.365632057189941406e+00
1.760852336883544922e-01,1.389680624008178711e+00
1.443183422088623047e-01,1.391132593154907227e+00
1.241046115756034851e-01,1.370693087577819824e+00
7.229004055261611938e-02,1.398830294609069824e+00
1.063197255134582520e-01,1.392863750457763672e+00
2.085803598165512085e-01,1.342064499855041504e+00
1.350769549608230591e-01,1.373909950256347656e+00
1.034100279211997986e-01,1.279854536056518555e+00
8.690088242292404175e-02,1.394628405570983887e+00
1.655291467905044556e-01,1.394869565963745117e+00
5.103318020701408386e-02,1.357736706733703613e+00
9.319327771663665771e-02,1.363612174987792969e+00
1.069297045469284058e-01,1.352436661720275879e+00
1.247979253530502319e-01,1.360169649124145508e+00
1.298097819089889526e-01,1.393901586532592773e+00
1.458081603050231934e-01,1.358960390090942383e+00
9.721571952104568481e-02,1.327018857002258301e+00
1.873758584260940552e-01,1.378313899040222168e+00
1.086276918649673462e-01,1.314620733261108398e+00
5.438417568802833557e-02,1.381245613098144531e+00
5.165301263332366943e-02,1.343359589576721191e+00
2.603859603404998779e-01,1.284040451049804688e+00
5.539380013942718506e-02,1.375078916549682617e+00
6.935268640518188477e-02,1.305185914039611816e+00
7.215519249439239502e-02,1.349390625953674316e+00
1.768207252025604248e-01,1.350797414779663086e+00
1.305309385061264038e-01,1.356883049011230469e+00
9.828601777553558350e-02,1.367279887199401855e+00
9.956842660903930664e-02,1.317840456962585449e+00
1.876396983861923218e-01,1.361226439476013184e+00
6.507707387208938599e-02,1.381162166595458984e+00
2.028839141130447388e-01,1.327866792678833008e+00
1.678896397352218628e-01,1.366868019104003906e+00
5.579821020364761353e-02,1.394288897514343262e+00
9.674810618162155151e-02,1.331568121910095215e+00
6.585360318422317505e-02,1.395502686500549316e+00
1.680218279361724854e-01,1.384403347969055176e+00
1.467305272817611694e-01,1.382252812385559082e+00
5.042188614606857300e-02,1.337420463562011719e+00
1.127182915806770325e-01,1.382102847099304199e+00
8.067467808723449707e-02,1.361979961395263672e+00
1.403750330209732056e-01,1.395085334777832031e+00
9.059305489063262939e-02,1.374960064888000488e+00
6.783435493707656860e-02,1.399321913719177246e+00
2.168295532464981079e-01,1.344535350799560547e+00
1.511768996715545654e-01,1.394943952560424805e+00
1.475836336612701416e-01,1.363129496574401855e+00
1.846737563610076904e-01,1.382634520530700684e+00
1.837812066078186035e-01,1.327431559562683105e+00
2.389854788780212402e-01,1.369388341903686523e+00
1.828445494174957275e-01,1.390546083450317383e+00
1.089280322194099426e-01,1.382643222808837891e+00
1.065721735358238220e-01,1.364621162414550781e+00
1.319095492362976074e-01,1.395617723464965820e+00
1.368470489978790283e-01,1.377398371696472168e+00
1.351470500230789185e-01,1.399798154830932617e+00
1.661697030067443848e-01,1.377450466156005859e+00
1.104389727115631104e-01,1.392486929893493652e+00
2.112967669963836670e-01,1.357429027557373047e+00
1.788088083267211914e-01,1.394759774208068848e+00
1.153055727481842041e-01,1.396888732910156250e+00
9.562686085700988770e-02,1.373116970062255859e+00
1.374507248401641846e-01,1.385540843009948730e+00
2.332374602556228638e-01,1.383958458900451660e+00
1.080347895622253418e-01,1.335540413856506348e+00
5.508091300725936890e-02,1.375331044197082520e+00
1.337851881980895996e-01,1.398319125175476074e+00
8.357268571853637695e-02,1.361861228942871094e+00
1.764254420995712280e-01,1.369505643844604492e+00
1.616744697093963623e-01,1.374336361885070801e+00
2.903257906436920166e-01,1.377100110054016113e+00
5.128772929310798645e-02,1.326736211776733398e+00
5.134012177586555481e-02,1.314365983009338379e+00
6.246505677700042725e-02,1.359077334403991699e+00
2.272386699914932251e-01,1.337977170944213867e+00
5.052135139703750610e-02,1.382449507713317871e+00
1.799620389938354492e-01,1.396710157394409180e+00
6.686013936996459961e-02,1.398293256759643555e+00
1.720823347568511963e-01,1.380299091339111328e+00
9.470668435096740723e-02,1.361129879951477051e+00
1.288750916719436646e-01,1.329261183738708496e+00
1.747806221246719360e-01,1.378468632698059082e+00
7.543247938156127930e-02,1.339455008506774902e+00
1.550972312688827515e-01,1.345950365066528320e+00
9.154733270406723022e-02,1.397968530654907227e+00
1.913747787475585938e-01,1.295369625091552734e+00
9.813632071018218994e-02,1.372283935546875000e+00
9.426762163639068604e-02,1.378979086875915527e+00
1.173605993390083313e-01,1.331021308898925781e+00
1.598600298166275024e-01,1.356261849403381348e+00
7.410986721515655518e-02,1.314629316329956055e+00
6.368225812911987305e-02,1.355595946311950684e+00
1.344574838876724243e-01,1.331276774406433105e+00
1.203487068414688110e-01,1.342896461486816406e+00
1.473344415426254272e-01,1.361931204795837402e+00
1.294870376586914062e-01,1.373445868492126465e+00
1.704269498586654663e-01,1.391620993614196777e+00
9.178239852190017700e-02,1.390957117080688477e+00
7.653881609439849854e-02,1.369740366935729980e+00
1.028301343321800232e-01,1.382092714309692383e+00
9.757095575332641602e-02,1.383412480354309082e+00
1.411187499761581421e-01,1.323228955268859863e+00
8.831504732370376587e-02,1.398489832878112793e+00
9.051690995693206787e-02,1.372361302375793457e+00
1.390924304723739624e-01,1.357488870620727539e+00
5.090523138642311096e-02,1.358621954917907715e+00
6.295146048069000244e-02,1.332914710044860840e+00
1.740452200174331665e-01,1.370418787002563477e+00
1.146347224712371826e-01,1.394908428192138672e+00
8.610323816537857056e-02,1.345489740371704102e+00
9.924571216106414795e-02,1.392955899238586426e+00
6.824523210525512695e-02,1.383829712867736816e+00
7.198517024517059326e-02,1.294293284416198730e+00
1.442244946956634521e-01,1.361655354499816895e+00
5.602296441793441772e-02,1.378646016120910645e+00
9.115931391716003418e-02,1.357148647308349609e+00
8.019028604030609131e-02,1.329818248748779297e+00
5.078565701842308044e-02,1.394720792770385742e+00
1.605706065893173218e-01,1.385611295700073242e+00
6.510604918003082275e-02,1.344060897827148438e+00
8.223473280668258667e-02,1.393000364303588867e+00
8.944769948720932007e-02,1.359089374542236328e+00
1.284681260585784912e-01,1.399765491485595703e+00
1.068199574947357178e-01,1.369497656822204590e+00
5.155558139085769653e-02,1.395727396011352539e+00
8.800370246171951294e-02,1.380607843399047852e+00
1.417873650789260864e-01,1.363744139671325684e+00
1.205033957958221436e-01,1.395238161087036133e+00
1.975687593221664429e-01,1.299652814865112305e+00
1.397196203470230103e-01,1.368131637573242188e+00
1.813966035842895508e-01,1.357917904853820801e+00
8.951221406459808350e-02,1.372433662414550781e+00
2.297325581312179565e-01,1.392703890800476074e+00
1.346763968467712402e-01,1.368519186973571777e+00
