param#0 	 param#1 	 dist 	  wgt 
0.727032 	1.766057 	19.180150 	0.010000 	
0.720134 	1.748602 	5.278685 	0.010000 	
0.792226 	1.704766 	2.448434 	0.010000 	
0.854999 	1.428354 	5.105252 	0.010000 	
0.917974 	1.869040 	27.419390 	0.010000 	
0.890135 	1.774709 	5.488845 	0.010000 	
0.671504 	1.303560 	0.858863 	0.010000 	
0.939081 	1.680791 	3.024309 	0.010000 	
0.928345 	1.732916 	2.300813 	0.010000 	
0.837881 	1.856195 	5.312458 	0.010000 	
0.827256 	1.569565 	18.230885 	0.010000 	
0.881172 	1.762986 	1.083641 	0.010000 	
0.732828 	1.711689 	2.632773 	0.010000 	
0.847068 	1.819291 	6.972732 	0.010000 	
0.781490 	1.709867 	15.631795 	0.010000 	
0.685015 	1.322282 	0.975592 	0.010000 	
0.874834 	1.766939 	1.836469 	0.010000 	
0.696608 	1.561035 	0.992794 	0.010000 	
0.930090 	1.471835 	3.959000 	0.010000 	
0.678241 	1.848619 	5.570725 	0.010000 	
0.713390 	1.657175 	6.863040 	0.010000 	
0.942973 	1.477876 	1.960571 	0.010000 	
0.794035 	1.199177 	0.625669 	0.010000 	
0.686398 	1.665520 	14.803449 	0.010000 	
0.888051 	1.523030 	4.301813 	0.010000 	
0.862818 	1.482065 	21.170715 	0.010000 	
0.716629 	1.576030 	1.596681 	0.010000 	
0.797422 	1.396127 	2.102512 	0.010000 	
0.753119 	1.704766 	1.702310 	0.010000 	
0.793173 	1.592325 	0.746282 	0.010000 	
0.828335 	1.602159 	1.040815 	0.010000 	
0.708557 	1.845710 	3.814319 	0.010000 	
0.675767 	1.743045 	1.029629 	0.010000 	
0.741233 	1.331695 	1.318589 	0.010000 	
0.867439 	1.375447 	1.289006 	0.010000 	
0.732676 	1.661311 	3.403438 	0.010000 	
0.946747 	1.697407 	27.020381 	0.010000 	
0.798771 	1.490542 	4.523098 	0.010000 	
0.816769 	1.303043 	1.025817 	0.010000 	
0.691161 	1.166771 	3.286466 	0.010000 	
