param#0 	 param#1 	 dist 	  wgt 
0.840453 	0.159734 	2.421858 	0.010000 	
1.107541 	0.141145 	1.456568 	0.010000 	
1.182556 	0.134703 	0.723197 	0.010000 	
1.046848 	0.158549 	1.259189 	0.010000 	
0.914822 	0.192408 	1.820795 	0.010000 	
1.030994 	0.120092 	1.011303 	0.010000 	
0.941831 	0.106551 	1.666194 	0.010000 	
0.892653 	0.112687 	1.312316 	0.010000 	
0.869398 	0.178826 	1.890502 	0.010000 	
0.928445 	0.117681 	1.385974 	0.010000 	
0.881300 	0.192057 	1.617022 	0.010000 	
0.976869 	0.121712 	1.506073 	0.010000 	
1.161207 	0.120445 	0.692496 	0.010000 	
1.048599 	0.143171 	1.367529 	0.010000 	
1.172078 	0.161288 	0.817440 	0.010000 	
1.016210 	0.194071 	3.430002 	0.010000 	
1.098608 	0.124520 	0.753086 	0.010000 	
0.979281 	0.131669 	1.538005 	0.010000 	
1.016662 	0.109638 	1.306855 	0.010000 	
0.857590 	0.175184 	4.303996 	0.010000 	
1.139327 	0.178788 	1.056774 	0.010000 	
1.067549 	0.188597 	1.579983 	0.010000 	
0.970137 	0.137770 	1.997877 	0.010000 	
0.903299 	0.189522 	2.281969 	0.010000 	
1.156923 	0.143422 	0.843830 	0.010000 	
1.076811 	0.144999 	1.148988 	0.010000 	
0.986671 	0.115234 	1.120903 	0.010000 	
1.088150 	0.127366 	1.068206 	0.010000 	
1.046703 	0.126340 	0.933176 	0.010000 	
0.922825 	0.140882 	1.854105 	0.010000 	
1.092937 	0.116384 	1.113050 	0.010000 	
0.942524 	0.192108 	4.997923 	0.010000 	
0.953776 	0.127424 	1.107596 	0.010000 	
1.165156 	0.106663 	0.602480 	0.010000 	
1.051969 	0.139751 	1.350099 	0.010000 	
0.967746 	0.113325 	1.380237 	0.010000 	
1.180353 	0.115462 	0.643211 	0.010000 	
0.947588 	0.159249 	1.262055 	0.010000 	
1.162692 	0.106774 	0.570862 	0.010000 	
1.193151 	0.183689 	1.114859 	0.010000 	
1.176063 	0.159790 	1.053449 	0.010000 	
1.063367 	0.147064 	1.324260 	0.010000 	
1.044189 	0.187064 	2.435463 	0.010000 	
1.025918 	0.139507 	1.696189 	0.010000 	
1.080978 	0.134416 	1.064030 	0.010000 	
1.110879 	0.127289 	0.747414 	0.010000 	
1.105033 	0.190356 	1.347319 	0.010000 	
0.917424 	0.139406 	2.454438 	0.010000 	
1.179749 	0.156273 	0.820708 	0.010000 	
1.051351 	0.177365 	2.494649 	0.010000 	
0.983733 	0.194514 	1.971550 	0.010000 	
1.110435 	0.120354 	0.789956 	0.010000 	
0.954636 	0.107703 	0.945280 	0.010000 	
1.172333 	0.140852 	0.724092 	0.010000 	
0.954527 	0.125415 	1.262212 	0.010000 	
1.104390 	0.182689 	2.259517 	0.010000 	
0.923124 	0.127720 	1.616200 	0.010000 	
0.843812 	0.171523 	16.731248 	0.010000 	
1.095394 	0.144032 	1.141311 	0.010000 	
1.055021 	0.108679 	0.723150 	0.010000 	
1.036236 	0.126260 	1.194167 	0.010000 	
0.976794 	0.112728 	1.550083 	0.010000 	
0.881256 	0.161142 	5.064285 	0.010000 	
0.958386 	0.186539 	2.098066 	0.010000 	
1.085932 	0.155249 	1.555262 	0.010000 	
1.074987 	0.169229 	1.479800 	0.010000 	
1.144789 	0.120674 	0.691309 	0.010000 	
1.016966 	0.174269 	2.126263 	0.010000 	
1.125753 	0.178163 	1.169183 	0.010000 	
0.841945 	0.124265 	4.196277 	0.010000 	
0.866084 	0.175837 	1.883569 	0.010000 	
1.038495 	0.125056 	1.106168 	0.010000 	
1.163427 	0.124082 	0.780670 	0.010000 	
0.924904 	0.116800 	1.425110 	0.010000 	
0.837259 	0.108323 	2.222522 	0.010000 	
0.966808 	0.174673 	1.503176 	0.010000 	
0.934461 	0.144928 	3.266102 	0.010000 	
0.896748 	0.114986 	1.401046 	0.010000 	
1.001066 	0.161357 	1.948649 	0.010000 	
1.071022 	0.183637 	3.179270 	0.010000 	
0.845807 	0.143628 	2.833842 	0.010000 	
0.915334 	0.167486 	4.585502 	0.010000 	
0.966651 	0.137309 	2.031796 	0.010000 	
1.053934 	0.127669 	1.260999 	0.010000 	
1.175020 	0.117419 	0.657969 	0.010000 	
1.189929 	0.131550 	0.644335 	0.010000 	
0.870130 	0.116593 	1.292378 	0.010000 	
0.859472 	0.170277 	2.506979 	0.010000 	
1.019891 	0.115479 	1.055305 	0.010000 	
0.957996 	0.174517 	1.770422 	0.010000 	
1.127994 	0.174813 	1.228762 	0.010000 	
1.045302 	0.161872 	1.255623 	0.010000 	
0.846318 	0.134609 	3.715535 	0.010000 	
1.048942 	0.153388 	1.659661 	0.010000 	
1.078827 	0.157305 	1.404253 	0.010000 	
1.017601 	0.194037 	2.350434 	0.010000 	
1.027881 	0.118935 	1.226147 	0.010000 	
0.949999 	0.116082 	1.137610 	0.010000 	
1.075246 	0.160285 	1.237086 	0.010000 	
0.906076 	0.110955 	2.412247 	0.010000 	
1.279614 	0.105920 	0.889373 	0.000000 	
0.890851 	0.171605 	2.198660 	0.021308 	
0.913989 	0.150836 	1.651364 	0.017074 	
1.306497 	0.237990 	1.873029 	0.000000 	
0.727462 	0.119875 	2.030168 	0.000000 	
1.131092 	0.164119 	1.058566 	0.018563 	
1.183643 	0.159182 	1.002872 	0.022248 	
0.946662 	0.117920 	1.467730 	0.017529 	
1.183591 	0.145100 	0.916571 	0.021000 	
1.051662 	0.120222 	1.007635 	0.015952 	
1.266426 	0.144846 	0.977270 	0.000000 	
1.067766 	0.177734 	1.683141 	0.018605 	
1.094593 	0.164719 	1.176569 	0.016871 	
1.169726 	0.193021 	1.226443 	0.033060 	
0.972900 	0.159134 	1.268929 	0.015483 	
0.876246 	0.152791 	1.420618 	0.019806 	
1.022743 	0.153538 	1.508174 	0.014503 	
1.247437 	0.155475 	0.980826 	0.000000 	
0.769149 	0.128238 	1.662278 	0.000000 	
0.823125 	0.111294 	1.960839 	0.000000 	
1.121766 	0.088435 	0.669460 	0.000000 	
1.171819 	0.111563 	0.587815 	0.024478 	
0.820731 	0.147420 	1.597450 	0.000000 	
0.984838 	0.097618 	1.001043 	0.000000 	
1.059360 	0.153052 	1.151135 	0.014766 	
1.161746 	0.070138 	0.449714 	0.000000 	
1.047687 	0.190358 	1.748112 	0.022280 	
1.092464 	0.123619 	1.006475 	0.016435 	
1.208174 	0.121519 	0.603732 	0.000000 	
1.070378 	0.220391 	1.871327 	0.000000 	
1.242621 	0.169534 	0.958128 	0.000000 	
0.817052 	0.213684 	1.797814 	0.000000 	
1.081693 	0.212706 	1.305405 	0.000000 	
1.106499 	0.071178 	0.602114 	0.000000 	
0.828056 	0.101764 	1.276272 	0.000000 	
0.855714 	0.098059 	2.234491 	0.000000 	
0.861146 	0.115684 	1.436258 	0.024317 	
1.217724 	0.159696 	0.897896 	0.000000 	
0.916593 	0.151720 	2.076961 	0.016982 	
1.240034 	0.111331 	0.720707 	0.000000 	
1.257791 	0.098613 	0.710839 	0.000000 	
1.120576 	0.112983 	0.712653 	0.019785 	
0.984199 	0.120921 	1.422133 	0.015980 	
0.606012 	0.161658 	2.107823 	0.000000 	
1.225145 	0.103218 	0.613816 	0.000000 	
1.082292 	0.146238 	1.297733 	0.014966 	
0.895270 	0.160418 	2.119695 	0.019062 	
1.039573 	0.073358 	0.808583 	0.000000 	
0.883057 	0.104391 	1.395719 	0.000000 	
0.917913 	0.047148 	0.866314 	0.000000 	
1.062105 	0.149882 	1.388755 	0.014646 	
1.127458 	0.142133 	0.879806 	0.016683 	
1.148797 	0.170039 	1.079293 	0.020994 	
0.868925 	0.073498 	1.134184 	0.000000 	
1.164347 	0.182032 	1.261592 	0.026375 	
1.310282 	0.151096 	1.508930 	0.000000 	
1.153766 	0.094115 	0.542457 	0.000000 	
1.191331 	0.170423 	1.186156 	0.025684 	
1.111778 	0.118968 	0.950134 	0.017975 	
1.117663 	0.139913 	0.963648 	0.016220 	
0.658193 	0.107289 	1.493000 	0.000000 	
0.857252 	0.126054 	1.445322 	0.022546 	
1.123038 	0.221093 	1.601895 	0.000000 	
1.222664 	0.181738 	1.114628 	0.000000 	
1.189578 	0.116377 	0.643254 	0.025086 	
1.141157 	0.097982 	0.688190 	0.000000 	
1.112554 	0.111989 	0.738869 	0.019600 	
1.079964 	0.134126 	0.848393 	0.015090 	
